label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
QL=5000+QH=800+QV=18,Phase 2,hardware,600.0,4,1,1.015,0.2028,0.9552,0.2653,4.31,2.1375,4.3167,7.4,130.8,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=20,Phase 2,hardware,70.45,4,1,0.903,0.1782,1.6456,0.3453,4.53,2.001,4.3167,10.8,177.1,0,0.0,2.1,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=22,Phase 2,hardware,600.0,4,1,0.4897,0.0694,0.8542,0.1338,4.69,1.1696,4.3167,7.1,136.3,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=24,Phase 2,hardware,600.0,4,1,0.4807,0.0718,0.853,0.1376,4.29,1.1571,4.3167,6.5,137.4,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=26,Phase 2,hardware,62.917,4,1,0.7053,0.1282,1.3489,0.3109,4.72,1.9202,4.3167,6.4,99.9,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=28,Phase 2,hardware,94.261,4,1,1.0865,0.2431,1.7609,0.7595,4.55,2.6125,4.3167,18.1,131.5,0,0.0,3.9,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=30,Phase 2,hardware,49.086,5,0,0.5896,0.0996,1.1582,0.2263,4.69,1.6644,4.3167,7.2,120.8,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=32,Phase 2,hardware,600.0,4,1,0.3919,0.0193,0.7527,0.0383,4.95,0.3467,4.3167,8.9,126.2,1,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=35,Phase 2,hardware,600.0,4,1,0.3599,0.0197,0.8869,0.047,4.86,0.3433,4.3167,8.7,129.2,1,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=800+QV=40,Phase 2,hardware,600.0,4,1,0.366,0.0303,0.8705,0.0621,4.93,0.5004,4.3167,7.4,137.7,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,5000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=12,Phase 2,hardware,600.0,4,1,0.5292,0.0321,1.3183,0.1221,2.9,0.5045,4.3167,7.5,248.9,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=14,Phase 2,hardware,118.572,4,1,1.4126,0.2797,1.9693,1.0596,3.14,3.0562,4.3167,22.9,205.5,0,0.0,4.9,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=16,Phase 2,hardware,600.0,4,1,0.5028,0.0521,0.6249,0.0556,3.59,0.8355,4.3167,7.0,112.0,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=18,Phase 2,hardware,600.0,4,1,1.0018,0.2151,0.9267,0.2748,4.59,2.172,4.3167,7.3,124.2,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=20,Phase 2,hardware,66.02,4,1,0.7387,0.1557,1.7142,0.3365,4.74,1.9614,4.3167,12.7,143.9,0,0.0,2.6,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=22,Phase 2,hardware,600.0,4,1,0.3293,0.035,0.6367,0.0665,4.0,0.6535,4.3167,6.8,145.0,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=24,Phase 2,hardware,600.0,4,1,0.4366,0.0763,0.8216,0.1583,4.95,1.2672,4.3167,6.6,122.8,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=26,Phase 2,hardware,600.0,4,1,0.3306,0.0205,0.6535,0.0354,4.32,0.3821,4.3167,7.5,160.5,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=28,Phase 2,hardware,600.0,4,1,0.5315,0.037,1.0138,0.1005,4.53,0.5464,4.3167,6.6,119.6,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=30,Phase 2,hardware,600.0,4,1,0.5134,0.0833,0.8725,0.1457,4.71,1.4433,4.3167,7.0,94.6,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=32,Phase 2,hardware,600.0,4,1,0.388,0.0188,0.7988,0.037,4.94,0.3471,4.3167,7.3,248.3,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=35,Phase 2,hardware,600.0,4,1,0.3649,0.0192,0.8876,0.0468,4.93,0.3397,4.3167,7.1,147.9,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=850+QV=40,Phase 2,hardware,38.701,5,0,0.4007,0.0866,0.8529,0.1291,4.95,1.397,4.3167,7.2,114.8,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,5000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=12,Phase 2,hardware,600.0,4,1,0.5372,0.036,1.3715,0.1297,2.76,0.5128,4.3167,6.9,111.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=14,Phase 2,hardware,119.072,4,1,1.4485,0.2892,2.0498,1.1361,3.2,2.9808,4.3167,29.6,240.9,0,0.0,6.2,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=16,Phase 2,hardware,600.0,4,1,0.4677,0.0516,0.6643,0.0576,4.4,0.8383,4.3167,6.6,95.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=18,Phase 2,hardware,85.073,4,1,1.0617,0.2152,1.7996,0.5043,4.45,2.4138,4.3167,15.3,176.8,0,0.0,3.2,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=20,Phase 2,hardware,83.164,4,1,1.0404,0.1891,1.8477,0.4856,4.06,2.3354,4.3167,13.0,133.9,0,0.0,2.7,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=22,Phase 2,hardware,600.0,4,1,0.4927,0.0686,0.8336,0.1233,4.64,1.184,4.3167,6.8,118.2,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=24,Phase 2,hardware,600.0,4,1,0.3334,0.0204,0.6102,0.0286,4.3,0.3845,4.3167,7.9,120.0,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=26,Phase 2,hardware,600.0,4,1,0.4144,0.0545,0.6345,0.0929,4.59,1.1365,4.3167,7.3,143.2,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=28,Phase 2,hardware,600.0,4,1,0.4485,0.1068,1.0158,0.237,4.62,1.5806,4.3167,6.6,163.9,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=30,Phase 2,hardware,600.0,4,1,0.3841,0.086,0.7797,0.1211,4.8,1.5156,4.3167,7.2,133.3,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=32,Phase 2,hardware,600.0,4,1,0.3881,0.0189,0.7879,0.0368,4.85,0.3484,4.3167,7.1,121.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=35,Phase 2,hardware,41.643,5,0,0.4098,0.0837,0.8178,0.1499,5.02,1.5412,4.3167,7.1,106.8,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=900+QV=40,Phase 2,hardware,600.0,4,1,0.4015,0.0308,0.8361,0.0606,4.75,0.5043,4.3167,7.4,122.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,5000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=12,Phase 2,hardware,600.0,4,1,0.5429,0.0365,1.3779,0.1303,2.97,0.5123,4.3167,6.8,92.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=14,Phase 2,hardware,118.436,4,1,1.4005,0.2866,2.0216,1.0781,3.25,3.0433,4.3167,23.4,132.9,0,0.0,5.2,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=16,Phase 2,hardware,600.0,4,1,0.4612,0.0351,0.5465,0.0331,3.8,0.6284,4.3167,6.3,122.8,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=18,Phase 2,hardware,85.837,4,1,1.0374,0.223,1.7521,0.4819,4.12,2.3965,4.3167,14.4,150.6,0,0.0,3.1,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=20,Phase 2,hardware,84.851,4,1,1.0562,0.1916,1.8137,0.4736,3.78,2.3586,4.3167,12.9,187.2,0,0.0,2.7,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=22,Phase 2,hardware,600.0,4,1,0.3265,0.0345,0.6247,0.0646,4.04,0.6538,4.3167,6.4,145.6,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=24,Phase 2,hardware,600.0,4,1,0.4771,0.0682,0.8242,0.1325,4.64,1.1602,4.3167,6.8,125.8,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=26,Phase 2,hardware,600.0,4,1,0.5503,0.0577,0.6942,0.1214,4.3,1.1287,4.3167,6.7,110.1,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=28,Phase 2,hardware,600.0,4,1,0.4391,0.1024,0.9575,0.2135,4.48,1.5809,4.3167,6.5,113.3,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=30,Phase 2,hardware,43.068,5,0,0.3848,0.0925,0.7701,0.1221,4.89,1.6018,4.3167,7.0,107.2,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=32,Phase 2,hardware,600.0,4,1,0.3521,0.0192,0.7805,0.0368,4.88,0.3477,4.3167,7.1,111.9,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=35,Phase 2,hardware,600.0,4,1,0.3645,0.019,0.8808,0.0441,4.93,0.3418,4.3167,7.2,122.1,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=950+QV=40,Phase 2,hardware,600.0,4,1,0.3907,0.0207,0.888,0.0509,4.94,0.336,4.3167,7.3,118.3,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,5000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=12,Phase 2,hardware,109.293,4,1,1.1846,0.2614,1.8202,0.9525,3.22,2.8586,4.3167,17.8,131.3,0,0.0,3.9,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=14,Phase 2,hardware,118.372,4,1,1.4165,0.2813,1.9633,0.999,3.12,3.0827,4.3167,23.0,145.0,0,0.0,4.8,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=16,Phase 2,hardware,600.0,3,2,0.8659,0.1671,1.2676,0.3452,4.62,2.2409,4.3167,9.1,263.4,1,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=18,Phase 2,hardware,82.636,4,1,1.0188,0.2215,1.6796,0.4588,4.6,2.3679,4.3167,12.5,152.1,0,0.0,2.6,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=20,Phase 2,hardware,83.625,4,1,0.9466,0.2263,1.7572,0.4394,4.43,2.421,4.3167,13.3,142.5,0,0.0,2.7,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=22,Phase 2,hardware,600.0,4,1,0.3235,0.0349,0.5971,0.0642,3.95,0.6547,4.3167,6.5,176.3,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=24,Phase 2,hardware,72.985,4,1,0.7616,0.1698,1.57,0.473,4.78,2.1768,4.3167,8.3,129.1,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=26,Phase 2,hardware,600.0,4,1,0.4055,0.0527,0.6369,0.0908,4.19,1.1481,4.3167,7.2,112.3,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=28,Phase 2,hardware,600.0,4,1,0.4009,0.1049,0.9014,0.2173,4.71,1.5802,4.3167,6.8,125.5,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=30,Phase 2,hardware,600.0,4,1,0.4318,0.0901,0.8809,0.1515,4.92,1.4142,4.3167,7.0,111.0,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=32,Phase 2,hardware,74.372,4,1,0.7079,0.1576,1.57,0.5895,4.89,2.2298,4.3167,14.4,244.4,0,0.0,2.6,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=35,Phase 2,hardware,600.0,4,1,0.3913,0.0192,0.859,0.0433,4.92,0.3428,4.3167,7.6,95.3,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1000+QV=40,Phase 2,hardware,600.0,4,1,0.38,0.0207,0.89,0.051,5.01,0.3375,4.3167,6.8,84.3,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1000,5000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=12,Phase 2,hardware,179.869,2,3,2.9179,1.1667,2.7478,0.6537,2.67,2.8869,4.3167,11.5,129.1,0,0.0,2.4,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=14,Phase 2,hardware,117.224,4,1,1.4229,0.2768,1.9706,1.0933,3.19,2.9685,4.3167,25.5,127.3,0,0.0,5.6,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=16,Phase 2,hardware,111.593,3,2,1.5915,0.3607,1.447,0.4843,3.82,2.7645,4.3167,8.7,114.1,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=18,Phase 2,hardware,82.625,4,1,0.8977,0.2102,1.6946,0.448,4.19,2.3843,4.3167,12.3,169.9,0,0.0,2.4,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=20,Phase 2,hardware,84.717,4,1,1.0753,0.1918,1.8095,0.5026,3.92,2.344,4.3167,14.7,171.0,0,0.0,3.1,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=22,Phase 2,hardware,600.0,4,1,0.3416,0.0352,0.6031,0.0647,3.86,0.6556,4.3167,6.7,149.5,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=24,Phase 2,hardware,600.0,4,1,0.3736,0.021,0.6228,0.0299,4.19,0.3875,4.3167,7.4,153.4,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=26,Phase 2,hardware,57.176,5,0,0.7081,0.1226,1.342,0.2992,4.87,1.9345,4.3167,6.7,99.1,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=28,Phase 2,hardware,600.0,4,1,0.4818,0.0554,0.7194,0.0933,4.83,1.0702,4.3167,6.8,115.8,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=30,Phase 2,hardware,600.0,4,1,0.5698,0.0571,0.9217,0.1081,4.65,1.059,4.3167,6.7,167.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=32,Phase 2,hardware,47.481,5,0,0.5381,0.0976,1.5698,0.2534,5.03,1.6566,4.3167,7.2,100.0,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=35,Phase 2,hardware,600.0,4,1,0.4065,0.0193,0.7679,0.0401,4.92,0.3451,4.3167,9.0,102.7,1,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1100+QV=40,Phase 2,hardware,600.0,4,1,0.3745,0.0206,0.8528,0.0489,4.92,0.3383,4.3167,6.9,109.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1100,5000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1200+QV=12,Phase 2,hardware,600.0,4,1,1.0254,0.1196,1.57,0.2904,2.36,0.8135,4.3167,7.3,100.5,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1200,5000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1200+QV=14,Phase 2,hardware,116.889,4,1,1.3687,0.2796,1.938,0.9231,3.11,3.0947,4.3167,21.3,150.6,0,0.0,4.5,OK,25.435364,20.0,5.0,20,2.0,10,1200,5000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1200+QV=16,Phase 2,hardware,102.375,4,1,1.0093,0.2543,1.6713,0.8001,3.61,2.8155,4.3167,15.6,152.9,0,0.0,3.4,OK,25.435364,20.0,5.0,20,2.0,10,1200,5000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1200+QV=18,Phase 2,hardware,600.0,4,1,1.0179,0.23,0.9263,0.2323,4.8,2.2124,4.3167,6.7,113.6,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1200,5000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1200+QV=20,Phase 2,hardware,600.0,4,1,0.8181,0.0809,1.2772,0.1829,3.6,1.2059,4.3167,6.6,101.0,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1200,5000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=5000+QH=1200+QV=22,Phase 2,hardware,73.786,4,1,0.861,0.199,1.6889,0.324,4.6,2.1658,4.3167,10.4,164.2,0,0.0,2.2,OK,25.435364,20.0,5.0,20,2.0,10,1200,5000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
