monotonic_time_ns,ros_time_sec,ros_time_nsec,node_name,pid,cpu_percent
4766571871280,1781364886,905793502,ackermann_to_vesc_node,30582,0.833
4766571871280,1781364886,905793502,ekf_localization,30481,1.667
4766571871280,1781364886,905793502,gpu_amcl_cpp,30479,0.833
4766571871280,1781364886,905793502,hokuyo_scip_driver,30588,0.000
4766571871280,1781364886,905793502,lateral_planner_node,30719,4.167
4766571871280,1781364886,905793502,lifecycle_manager_map,30576,0.000
4766571871280,1781364886,905793502,map_server,30574,0.000
4766571871280,1781364886,905793502,odom_fused,30477,0.833
4766571871280,1781364886,905793502,performance_monitor,30485,0.833
4766571871280,1781364886,905793502,pipeline_latency_monitor,30483,0.833
4766571871280,1781364886,905793502,scan_splitter_node,30590,0.833
4766571871280,1781364886,905793502,static_baselink_to_imu,30631,0.000
4766571871280,1781364886,905793502,static_baselink_to_laser,30612,0.000
4766571871280,1781364886,905793502,system_monitor,30584,2.500
4766571871280,1781364886,905793502,vesc_driver_node,30578,1.667
4766571871280,1781364886,905793502,vesc_to_odom_node,30580,1.667
4766771872683,1781364887,113477692,ackermann_mux,30586,0.000
4766771872683,1781364887,113477692,ackermann_to_vesc_node,30582,1.667
4766771872683,1781364887,113477692,ekf_localization,30481,0.833
4766771872683,1781364887,113477692,gpu_amcl_cpp,30479,0.833
4766771872683,1781364887,113477692,hokuyo_scip_driver,30588,0.000
4766771872683,1781364887,113477692,lateral_planner_node,30719,4.167
4766771872683,1781364887,113477692,lifecycle_manager_map,30576,0.000
4766771872683,1781364887,113477692,map_server,30574,0.000
4766771872683,1781364887,113477692,odom_fused,30477,0.000
4766771872683,1781364887,113477692,performance_monitor,30485,1.667
4766771872683,1781364887,113477692,pipeline_latency_monitor,30483,0.000
4766771872683,1781364887,113477692,scan_splitter_node,30590,0.833
4766771872683,1781364887,113477692,static_baselink_to_imu,30631,0.000
4766771872683,1781364887,113477692,static_baselink_to_laser,30612,0.000
4766771872683,1781364887,113477692,system_monitor,30584,2.500
4766771872683,1781364887,113477692,vesc_driver_node,30578,1.667
4766771872683,1781364887,113477692,vesc_to_odom_node,30580,2.500
4766971871075,1781364887,305795217,ackermann_mux,30586,0.000
4766971871075,1781364887,305795217,ackermann_to_vesc_node,30582,0.833
4766971871075,1781364887,305795217,ekf_localization,30481,0.833
4766971871075,1781364887,305795217,gpu_amcl_cpp,30479,0.833
4766971871075,1781364887,305795217,hokuyo_scip_driver,30588,0.833
4766971871075,1781364887,305795217,lateral_planner_node,30719,4.167
4766971871075,1781364887,305795217,lifecycle_manager_map,30576,0.000
4766971871075,1781364887,305795217,map_server,30574,0.000
4766971871075,1781364887,305795217,odom_fused,30477,0.833
4766971871075,1781364887,305795217,performance_monitor,30485,0.000
4766971871075,1781364887,305795217,pipeline_latency_monitor,30483,1.667
4766971871075,1781364887,305795217,scan_splitter_node,30590,0.833
4766971871075,1781364887,305795217,static_baselink_to_imu,30631,0.000
4766971871075,1781364887,305795217,static_baselink_to_laser,30612,0.000
4766971871075,1781364887,305795217,system_monitor,30584,2.500
4766971871075,1781364887,305795217,vesc_driver_node,30578,1.667
