label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,HORIZON,PRED_DT
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0065+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,12.020042,109.018,12.020042,1,0.0,,15,3,0,3,0,0,0,11.4698,19,130.45995,1.990925,0.1966,6.0,1.0961,0.28485,0.5678,0.075925,4.59,1.959775,1.6899,4.4994,1988.65,31891.2,0,0.0,3.55,0.98243775,0.01756225,11.4698,OK,1,OK,14.576,1.4675,0.4916,1.4826,0,0,0,OK,8.3386,2.5203,0.0706,2.472,0,0,0,OK,8.3886,2.5084,0.0856,2.4019,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.05,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0065+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,11.816761,106.563,11.816761,1,0.0,,15,3,0,3,0,0,0,11.275424999999998,19,132.978525,2.02395,0.1966,6.75,1.0961,0.269,0.5698,0.07565000000000001,4.55,1.992475,1.6374499999999999,4.4994,2064.625,54623.8,0,0.0,3.65,0.9816665,0.0183335,11.275424999999998,OK,1,OK,14.168,1.5388,0.4605,1.5536,0,0,0,OK,8.3586,2.5158,0.0697,2.4676,0,0,0,OK,8.4071,2.5024,0.0853,2.3951,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.05,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0065+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,10.864435,99.776,10.864435,1,0.0,,15,3,0,3,0,0,0,10.35405,20,139.784175,2.115625,0.1966,7.5,1.0961,0.236175,0.5711,0.07625,4.63,2.0854749999999997,1.5172500000000002,4.4994,2011.825,33870.8,0,0.0,3.625,0.98185,0.01815,10.35405,OK,1,OK,12.3617,1.713,0.3948,1.73,0,0,0,OK,8.3164,2.5249,0.0701,2.4769,0,0,0,OK,8.3764,2.5116,0.085,2.405,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.05,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0075+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,10.835278,99.346,10.835278,1,0.0,,15,3,0,3,0,0,0,10.341975,20,139.92630000000003,2.11615,0.1966,6.75,1.0961,0.23072499999999999,0.567,0.076375,4.59,2.085275,1.51185,4.4994,2106.15,47976.0,0,0.0,3.75,0.98172075,0.018279249999999997,10.341975,OK,1,OK,12.285,1.7276,0.3833,1.744,0,0,0,OK,8.3729,2.5116,0.0706,2.4626,0,0,0,OK,8.425,2.4978,0.0857,2.3905,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.05,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0075+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.6325,18,126.5247,1.9381249999999999,0.1966,8.75,1.0961,0.30405000000000004,0.5733,0.0756,4.57,1.906225,1.755425,4.4994,1988.875,57728.2,0,0.0,3.575,0.982525,0.017474999999999997,12.6325,EXIT_FAIL,1,EXIT_FAIL,16.89,1.365,0.5308,1.3793,0,1,0,OK,8.355,2.5166,0.0695,2.4681,0,0,0,OK,8.395,2.5059,0.0851,2.3982,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.05,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0075+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,12.10525,109.501,12.10525,1,0.0,,15,3,0,3,0,0,0,11.51005,19,130.13705,1.9867249999999999,0.1966,8.75,1.0961,0.2878,0.5688,0.07595,4.59,1.955775,1.6992500000000001,4.4994,1995.6750000000002,57921.4,0,0.0,3.525,0.9829295,0.0170705,11.51005,OK,1,OK,14.663,1.4576,0.4974,1.473,0,0,0,OK,8.3321,2.5218,0.0708,2.4736,0,0,0,OK,8.3821,2.5099,0.0856,2.4035,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.05,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0075+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.803703,106.474,11.803703,1,0.0,,15,3,0,3,0,0,0,11.262425,19,133.09095,2.0256,0.1966,6.75,1.0961,0.26905,0.5687,0.07600000000000001,4.58,1.99425,1.63435,4.4994,2055.525,31283.8,0,0.0,3.65,0.98188325,0.01811675,11.262425,OK,1,OK,14.147,1.5407,0.4601,1.5556,0,0,0,OK,8.3457,2.5186,0.0704,2.4703,0,0,0,OK,8.41,2.5024,0.0856,2.3955,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.05,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0085+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0994,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.700175,14,75.126,1.252075,0.1966,5.5,1.0961,0.58545,0.5685,0.0769,4.61,1.213,2.7476749999999996,4.4994,1813.0500000000002,31362.5,0,0.0,3.2,0.9892540000000001,0.010746,8.40035,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0927,0.0003,0,1,0,OK,8.3743,2.5109,0.0708,2.4621,0,0,0,OK,8.4264,2.4968,0.0856,2.3893,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.05,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0075+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,10.844153,99.531,10.844153,1,0.0,,15,3,0,3,0,0,0,10.335175,20,140.083375,2.11985,0.1966,7.5,1.0961,0.2351,0.5675,0.0764,4.62,2.0894,1.51235,4.4994,2010.0,31559.0,0,0.0,3.55,0.9819165,0.0180835,10.335175,OK,1,OK,12.3325,1.719,0.3927,1.7357,0,0,0,OK,8.3143,2.5257,0.0699,2.4775,0,0,0,OK,8.3614,2.5157,0.0851,2.4087,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.05,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0085+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.671975,14,75.5967,1.2599,0.1966,10.25,1.0961,0.5837249999999999,0.5674,0.080425,4.62,1.2212,2.739525,4.4994,1868.525,40538.6,0,0.0,3.275,0.9882789999999999,0.011721,8.34395,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0897,0.0007,0,1,0,OK,8.3229,2.5241,0.0707,2.4762,0,0,0,OK,8.365,2.5141,0.0848,2.4072,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.05,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0085+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.5928,18,127.146375,1.946275,0.1966,6.25,1.0961,0.301525,0.5655,0.07595,4.55,1.9143,1.747925,4.4994,1981.5,47172.5,0,0.0,3.5,0.982679,0.017321,12.5928,EXIT_FAIL,1,EXIT_FAIL,16.8038,1.383,0.5253,1.397,0,1,0,OK,8.3543,2.5166,0.0699,2.4677,0,0,0,OK,8.4093,2.5025,0.0856,2.3955,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.05,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0085+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.365295,101.836,11.365295,1,0.0,,15,3,0,3,0,0,0,10.874025,19,138.360175,2.09605,0.1966,5.75,1.0961,0.24150000000000002,0.5673,0.0765,4.57,2.065075,1.5386250000000001,4.4994,2034.575,47427.4,0,0.0,3.625,0.98182475,0.01817525,10.874025,OK,1,OK,13.377,1.6797,0.4055,1.6955,0,0,0,OK,8.3414,2.5199,0.0699,2.4715,0,0,0,OK,8.4007,2.5049,0.0851,2.3978,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.05,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0095+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.6918,14,75.287875,1.254725,0.1966,7.5,1.0961,0.58435,0.5731,0.07825,4.57,1.21585,2.744675,4.4994,1837.6,30537.2,0,0.0,3.25,0.98861275,0.01138725,8.3836,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0909,0.0005,0,1,0,OK,8.3586,2.5149,0.0702,2.4669,0,0,0,OK,8.4086,2.5026,0.0854,2.3955,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0095,0.05,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0085+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,11.802385,106.542,11.802385,1,0.0,,15,3,0,3,0,0,0,11.263349999999999,19,133.2046,2.027825,0.1966,6.5,1.0961,0.270725,0.5641,0.075375,4.6,1.996575,1.635375,4.4994,2030.35,44944.8,0,0.0,3.625,0.9821335,0.0178665,11.263349999999999,OK,1,OK,14.176,1.5382,0.4637,1.5534,0,0,0,OK,8.33,2.5224,0.0705,2.4739,0,0,0,OK,8.3714,2.5125,0.085,2.4056,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.05,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0095+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,11.872813,107.163,11.872813,1,0.0,,15,3,0,3,0,0,0,11.32355,19,132.41335,2.015875,0.1966,7.0,1.0961,0.271775,0.5681,0.0764,4.62,1.98395,1.651225,4.4994,2078.425,48121.9,0,0.0,3.7249999999999996,0.9820292500000001,0.01797075,11.32355,OK,1,OK,14.245,1.5281,0.4654,1.5423,0,0,0,OK,8.3721,2.5116,0.0705,2.4628,0,0,0,OK,8.4321,2.4957,0.0858,2.3884,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0095,0.05,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0095+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.96094,108.23,11.96094,1,0.0,,15,3,0,3,0,0,0,11.402425,19,131.359575,2.00275,0.1966,7.0,1.0961,0.279575,0.5727,0.07577500000000001,4.57,1.97145,1.6725,4.4994,2023.2749999999999,48712.7,0,0.0,3.6,0.98205025,0.01794975,11.402425,OK,1,OK,14.437,1.4926,0.4811,1.5077,0,0,0,OK,8.34,2.5199,0.0702,2.4711,0,0,0,OK,8.3957,2.5059,0.0859,2.3993,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0095,0.05,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0095+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,11.761792,106.201,11.761792,1,0.0,,15,3,0,3,0,0,0,11.2325,19,133.466125,2.03155,0.1966,6.0,1.0961,0.26885,0.5681,0.076125,4.61,2.000025,1.6270250000000002,4.4994,2008.4,32084.1,0,0.0,3.575,0.9820085,0.0179915,11.2325,OK,1,OK,14.125,1.5432,0.4602,1.558,0,0,0,OK,8.3129,2.5257,0.0699,2.4774,0,0,0,OK,8.3671,2.5141,0.0851,2.4067,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0095,0.05,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0095+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,11.783337,106.508,11.783337,1,0.0,,15,3,0,3,0,0,0,11.255975,19,133.232325,2.0280750000000003,0.1966,5.75,1.0961,0.27015,0.5681,0.07602500000000001,4.59,1.996725,1.6340249999999998,4.4994,2037.95,57792.6,0,0.0,3.625,0.981883,0.018117,11.255975,OK,1,OK,14.158,1.5399,0.4622,1.5547,0,0,0,OK,8.3279,2.5226,0.0705,2.4742,0,0,0,OK,8.38,2.5099,0.0857,2.4033,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0095,0.05,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0055+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.98715,18,122.65015,1.8858,0.1966,5.0,1.0961,0.32305,0.5685,0.07605,4.58,1.8533,1.8267,4.4994,2032.675,56217.2,0,0.0,3.5999999999999996,0.9825125,0.0174875,12.98715,EXIT_FAIL,1,EXIT_FAIL,17.575,1.2671,0.5679,1.2803,0,1,0,OK,8.3743,2.5116,0.0705,2.4623,0,0,0,OK,8.4243,2.4974,0.0859,2.3903,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.063,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0055+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,11.575906,104.111,11.575906,1,0.0,,15,3,0,3,0,0,0,11.068125,19,135.27035,2.054525,0.1966,5.75,1.0961,0.254375,0.5699,0.07625,4.56,2.0231500000000002,1.5853249999999999,4.4994,2071.5,45953.1,0,0.0,3.675,0.981654,0.018346,11.068125,OK,1,OK,13.753,1.6,0.4311,1.6152,0,0,0,OK,8.3579,2.5157,0.0698,2.4672,0,0,0,OK,8.4086,2.5024,0.0855,2.395,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.063,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0055+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.837314,106.921,11.837314,1,0.0,,15,3,0,3,0,0,0,11.29655,19,132.811225,2.022025,0.1966,6.5,1.0961,0.27155,0.5761,0.075875,4.58,1.99105,1.644175,4.4994,2027.975,43278.3,0,0.0,3.6,0.98198775,0.01801225,11.29655,OK,1,OK,14.222,1.5319,0.4649,1.5472,0,0,0,OK,8.3429,2.5191,0.0702,2.4709,0,0,0,OK,8.3993,2.5052,0.0862,2.3989,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.063,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0055+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,16.421125,17,108.99340000000001,1.7047999999999999,0.1966,10.25,1.0961,0.40454999999999997,0.5671,0.07515,4.6,1.672225,2.10295,4.4994,1796.75,48864.2,0,0.0,3.175,0.98453775,0.01546225,16.421125,EXIT_FAIL,1,EXIT_FAIL,24.4833,0.8941,0.7312,0.9066,0,1,0,OK,8.3343,2.5216,0.0706,2.4729,0,0,0,OK,8.3836,2.5094,0.0852,2.4028,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.063,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0055+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,11.584976,104.261,11.584976,1,0.0,,15,3,0,3,0,0,0,11.070425,19,135.368025,2.05685,0.1966,6.0,1.0961,0.257275,0.5665,0.076375,4.61,2.02595,1.5862,4.4994,2024.975,35406.8,0,0.0,3.575,0.9821,0.0179,11.070425,OK,1,OK,13.798,1.5945,0.437,1.6102,0,0,0,OK,8.3214,2.5241,0.0703,2.4759,0,0,0,OK,8.3643,2.5143,0.0848,2.4075,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.063,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0065+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.68535,14,75.396475,1.25655,0.1966,7.75,1.0961,0.585125,0.5713,0.075175,4.57,1.2175,2.7427249999999996,4.4994,1779.95,48549.7,0,0.0,3.125,0.989225,0.010775,8.3707,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0926,0.0004,0,1,0,OK,8.34,2.5199,0.0698,2.4715,0,0,0,OK,8.4014,2.5049,0.0855,2.3977,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.063,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0065+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.82465,18,124.32830000000001,1.908125,0.1966,7.0,1.0961,0.313875,0.5667,0.0759,4.6,1.8763,1.79355,4.4994,2038.225,35814.8,0,0.0,3.5999999999999996,0.9819705,0.0180295,12.82465,EXIT_FAIL,1,EXIT_FAIL,17.25,1.3123,0.5493,1.3264,0,1,0,OK,8.3757,2.5102,0.0707,2.4613,0,0,0,OK,8.4229,2.4977,0.0862,2.3911,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.063,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0065+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,11.692429,105.158,11.692429,1,0.0,,15,3,0,3,0,0,0,11.154125,19,133.998225,2.037575,0.1966,7.25,1.0961,0.2605,0.5689,0.07655,4.56,2.00625,1.60755,4.4994,2072.9,84201.3,0,0.0,3.675,0.98143725,0.01856275,11.154125,OK,1,OK,13.925,1.566,0.4434,1.5812,0,0,0,OK,8.3536,2.5166,0.0696,2.4681,0,0,0,OK,8.4129,2.5017,0.0856,2.3945,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0065+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.759825,18,125.098575,1.9195000000000002,0.1966,5.75,1.0961,0.312875,0.5716,0.076125,4.6,1.8876750000000002,1.7801,4.4994,1980.575,52428.9,0,0.0,3.525,0.9825205,0.017479500000000002,12.759825,EXIT_FAIL,1,EXIT_FAIL,17.16,1.3237,0.5476,1.3378,0,1,0,OK,8.3364,2.5207,0.071,2.4721,0,0,0,OK,8.3829,2.5099,0.0853,2.403,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.063,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0065+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,11.530852,103.288,11.530852,1,0.0,,15,3,0,3,0,0,0,10.982099999999999,19,136.34085,2.069775,0.1966,8.75,1.0961,0.2517,0.5643,0.076725,4.62,2.038675,1.5660249999999998,4.4994,2017.1750000000002,33079.7,0,0.0,3.625,0.982021,0.017979,10.982099999999999,OK,1,OK,13.621,1.6204,0.4256,1.6352,0,0,0,OK,8.325,2.5233,0.0705,2.4757,0,0,0,OK,8.3614,2.515,0.0851,2.4086,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.063,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0075+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.571425,18,127.46375,1.950375,0.1966,7.0,1.0961,0.300375,0.5749,0.07615,4.56,1.9185,1.7445,4.4994,2013.5,69183.1,0,0.0,3.55,0.982375,0.017625000000000002,12.571425,EXIT_FAIL,1,EXIT_FAIL,16.7575,1.3921,0.5229,1.4063,0,1,0,OK,8.3557,2.5166,0.0699,2.4679,0,0,0,OK,8.415,2.5007,0.0858,2.3935,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.063,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0075+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.681725,18,125.716675,1.9264999999999999,0.1966,6.75,1.0961,0.305975,0.5678,0.07592499999999999,4.61,1.894475,1.766125,4.4994,2040.9250000000002,58792.9,0,0.0,3.625,0.9827375,0.0172625,12.681725,EXIT_FAIL,1,EXIT_FAIL,16.9588,1.3502,0.5337,1.3641,0,1,0,OK,8.375,2.5107,0.0707,2.4619,0,0,0,OK,8.4343,2.4949,0.0858,2.3878,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.063,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0085+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.701075,14,75.13915,1.252275,0.1966,7.0,1.0961,0.584025,0.5688,0.081025,4.62,1.213225,2.7469249999999996,4.4994,1839.15,29092.4,0,0.0,3.25,0.9881789999999999,0.011821,8.402149999999999,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0899,0.0008,0,1,0,OK,8.3714,2.5118,0.0707,2.4628,0,0,0,OK,8.4329,2.4959,0.0856,2.3885,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.063,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0075+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.802503,106.677,11.802503,1,0.0,,15,3,0,3,0,0,0,11.277999999999999,19,133.0061,2.0247,0.1966,5.5,1.0961,0.270725,0.5681,0.075725,4.57,1.993025,1.639475,4.4994,2024.725,38505.6,0,0.0,3.6,0.9822625,0.0177375,11.277999999999999,OK,1,OK,14.186,1.5366,0.4636,1.5513,0,0,0,OK,8.3464,2.5182,0.0707,2.4698,0,0,0,OK,8.3936,2.5074,0.085,2.3997,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.063,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0075+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,11.783956,106.266,11.783956,1,0.0,,15,3,0,3,0,0,0,11.243325,19,133.34095000000002,2.02955,0.1966,6.75,1.0961,0.26897499999999996,0.5662,0.07545,4.61,1.9982000000000002,1.62995,4.4994,2017.25,42718.1,0,0.0,3.575,0.98173725,0.01826275,11.243325,OK,1,OK,14.132,1.5425,0.4599,1.5577,0,0,0,OK,8.3336,2.5216,0.0708,2.4731,0,0,0,OK,8.3757,2.5116,0.0853,2.4043,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.063,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0075+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,11.480403,103.328,11.480403,1,0.0,,15,3,0,3,0,0,0,10.988225,19,136.25415,2.068525,0.1966,5.0,1.0961,0.2515,0.5711,0.076325,4.61,2.03775,1.5664749999999998,4.4994,2019.575,33815.2,0,0.0,3.625,0.9819454999999999,0.0180545,10.988225,OK,1,OK,13.63,1.6191,0.4251,1.6347,0,0,0,OK,8.3229,2.5235,0.0705,2.4759,0,0,0,OK,8.37,2.5124,0.0853,2.4057,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0075,0.063,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.063+RA=0.0085+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,11.646697,105.02,11.646697,1,0.0,,15,3,0,3,0,0,0,11.14325,19,134.246775,2.0409,0.1966,5.0,1.0961,0.259675,0.5713,0.07652500000000001,4.57,2.00965,1.60415,4.4994,2065.4,33374.9,0,0.0,3.675,0.98165,0.018349999999999998,11.14325,OK,1,OK,13.904,1.5726,0.4417,1.5878,0,0,0,OK,8.3564,2.516,0.07,2.4678,0,0,0,OK,8.4086,2.5024,0.0853,2.3952,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0085,0.063,0.17,18.0,24.0,0.1,50,12,0.032
