idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
1,1778515493824155281,0,0,34,22404,1851568,-22797,-8718,0,0,-434,0,0
2,1778515493827411165,0,0,7,6455,1851568,-22797,-8718,0,0,-253,0,1851568
3,1778515493836130100,0,0,1,6448,1851568,-22797,-8714,0,0,-131,0,1851568
4,1778515493851519493,0,0,1,6440,1851568,-22797,-8715,0,0,-22,0,1851568
5,1778515493872547810,0,0,1,6426,1851568,-22797,-8713,0,0,117,0,1851568
6,1778515493882317671,0,0,1,6423,1851568,-22797,-8712,0,0,53,0,1851568
7,1778515493888812671,0,0,1,6421,1851568,-22797,-8712,0,0,-10,0,1851568
8,1778515493894034406,0,0,1,6420,1851568,-22797,-8712,0,0,-37,0,1851568
9,1778515493897432372,0,0,1,6417,1851568,-22797,-8712,0,0,-25,0,1851568
10,1778515493901741038,0,0,1,6415,1851568,-22797,-8712,0,0,-22,0,1851568
11,1778515493906029128,0,0,1,6414,1851568,-22797,-8713,0,0,-52,0,1851568
12,1778515493911025100,0,0,1,6410,1851568,-22797,-8713,0,0,-94,0,1851568
13,1778515493919291005,0,0,1,6411,1851568,-22797,-8714,0,0,-107,0,1851568
14,1778515493924326529,0,0,1,6403,1851568,-22797,-8715,0,0,-21,0,1851568
15,1778515493934296296,0,0,1,6399,1851568,-22797,-8715,0,0,14,0,1851568
16,1778515493939105769,0,0,1,6400,1851568,-22797,-8715,0,0,9,0,1851568
17,1778515493942108402,0,0,1,6397,1851568,-22797,-8714,0,0,31,0,1851568
18,1778515493945897702,0,0,1,6395,1851568,-22797,-8714,0,0,47,0,1851568
19,1778515493950886889,0,0,1,6390,1851568,-22797,-8714,0,0,9,0,1851568
20,1778515493955954062,0,0,1,6395,1851568,-22797,-8715,0,0,-105,0,1851568
21,1778515493960900177,0,0,1,6398,1851568,-22797,-8716,0,0,-212,0,1851568
22,1778515493965909333,0,0,1,6397,1851568,-22797,-8717,0,0,-275,0,1851568
23,1778515493970943258,0,0,1,6395,1851568,-22797,-8718,0,0,-287,0,1851568
24,1778515493975877725,0,0,1,6395,1851568,-22797,-8720,0,0,-308,0,1851568
25,1778515493980910689,0,0,1,6392,1851568,-22797,-8722,0,0,-328,0,1851568
26,1778515493985895781,0,0,1,6390,1851568,-22797,-8722,0,0,-279,0,1851568
27,1778515493990884680,0,0,1,6384,1851568,-22797,-8723,0,0,-181,0,1851568
28,1778515493995900940,0,0,1,6382,1851568,-22797,-8723,0,0,-100,0,1851568
29,1778515494000912240,0,0,1,6379,1851568,-22797,-8724,0,0,-76,0,1851568
30,1778515494005900276,0,0,1,6378,1851568,-22797,-8724,0,0,-100,0,1851568
31,1778515494011027546,0,0,1,6377,1851568,-22797,-8725,0,0,-108,0,1851568
32,1778515494015947676,0,0,1,6376,1851568,-22797,-8726,0,0,-39,0,1851568
33,1778515494021010561,0,0,1,6369,1851568,-22797,-8726,0,0,92,0,1851568
34,1778515494025918787,0,0,1,6364,1851568,-22797,-8725,0,0,239,0,1851568
35,1778515494030925159,0,0,1,6361,1851568,-22797,-8723,0,0,298,0,1851568
36,1778515494035971468,0,0,1,6362,1851568,-22797,-8724,0,0,219,0,1851568
37,1778515494040966159,0,0,1,6361,1851568,-22797,-8724,0,0,84,0,1851568
38,1778515494045949843,0,0,1,6365,1851568,-22797,-8724,0,0,-59,0,1851568
39,1778515494050932694,0,0,1,6364,1851568,-22797,-8725,0,0,-157,0,1851568
40,1778515494055968603,0,0,1,6362,1851568,-22797,-8726,0,0,-150,0,1851568
41,1778515494060932190,0,0,1,6362,1851568,-22797,-8726,0,0,-82,0,1851568
42,1778515494065962338,0,0,1,6358,1851568,-22797,-8725,0,0,-20,0,1851568
43,1778515494071106568,0,0,1,6355,1851568,-22797,-8725,0,0,42,0,1851568
44,1778515494075962953,0,0,1,6351,1851568,-22797,-8724,0,0,71,0,1851568
45,1778515494080926157,0,0,1,6349,1851568,-22797,-8724,0,0,35,0,1851568
46,1778515494085960017,0,0,1,6352,1851568,-22797,-8725,0,0,-37,0,1851568
47,1778515494090909396,0,0,1,6352,1851568,-22797,-8726,0,0,-108,0,1851568
48,1778515494096004409,0,0,1,6352,1851568,-22797,-8726,0,0,-132,0,1851568
49,1778515494101078174,0,0,1,6351,1851568,-22797,-8727,0,0,-96,0,1851568
50,1778515494106100066,0,0,1,6348,1851568,-22797,-8727,0,0,-73,0,1851568
51,1778515494111033253,0,0,1,6348,1851568,-22797,-8728,0,0,-112,0,1851568
52,1778515494115990248,0,0,1,6347,1851568,-22797,-8728,0,0,-156,0,1851568
53,1778515494121066573,0,0,1,6343,1851568,-22797,-8729,0,0,-83,0,1851568
54,1778515494125972335,0,0,1,6337,1851568,-22797,-8728,0,0,96,0,1851568
55,1778515494131015764,0,0,1,6335,1851568,-22797,-8727,0,0,202,0,1851568
56,1778515494135997399,0,0,1,6330,1851568,-22797,-8728,0,0,188,0,1851568
57,1778515494140988379,0,0,1,6332,1851568,-22797,-8727,0,0,157,0,1851568
58,1778515494145988318,0,0,1,6327,1851568,-22797,-8726,0,0,185,0,1851568
59,1778515494151014883,0,0,1,6325,1851568,-22797,-8725,0,0,266,0,1851568
60,1778515494155999334,0,0,1,6322,1851568,-22797,-8723,0,0,320,0,1851568
61,1778515494160985546,0,0,1,6321,1851568,-22797,-8722,0,0,271,0,1851568
62,1778515494165958285,0,0,1,6321,1851568,-22797,-8722,0,0,123,0,1851568
63,1778515494170904560,0,0,1,6323,1851568,-22797,-8722,0,0,-21,0,1851568
64,1778515494176011893,0,0,1,6324,1851568,-22797,-8722,0,0,-68,0,1851568
65,1778515494181150331,0,0,1,6320,1851568,-22797,-8721,0,0,-24,0,1851568
66,1778515494186007677,0,0,1,6320,1851568,-22797,-8721,0,0,-2,0,1851568
67,1778515494191087938,0,0,1,6320,1851568,-22797,-8721,0,0,-73,0,1851568
68,1778515494197852829,0,0,1,6314,1851568,-22797,-8723,0,0,-171,0,1851568
69,1778515494201043496,0,0,1,6311,1851568,-22797,-8723,0,0,-171,0,1851568
70,1778515494206154574,0,0,1,6313,1851568,-22797,-8724,0,0,-148,0,1851568
71,1778515494211078608,0,0,1,6313,1851568,-22797,-8725,0,0,-106,0,1851568
72,1778515494216141909,0,0,1,6312,1851568,-22797,-8725,0,0,-114,0,1851568
73,1778515494221022455,0,0,1,6310,1851568,-22797,-8726,0,0,-142,0,1851568
74,1778515494225998619,0,0,1,6307,1851568,-22797,-8726,0,0,-96,0,1851568
75,1778515494231172897,0,0,1,6301,1851568,-22797,-8727,0,0,11,0,1851568
76,1778515494236006498,0,0,1,6299,1851568,-22797,-8726,0,0,90,0,1851568
77,1778515494240968870,0,0,1,6295,1851568,-22797,-8726,0,0,109,0,1851568
78,1778515494246277389,0,0,1,6293,1851568,-22797,-8725,0,0,63,0,1851568
79,1778515494251001133,0,0,1,6291,1851568,-22797,-8725,0,0,-27,0,1851568
80,1778515494255989425,0,0,1,6290,1851568,-22797,-8726,0,0,-96,0,1851568
81,1778515494261015541,0,0,1,6289,1851568,-22797,-8726,0,0,-108,0,1851568
82,1778515494266028153,0,0,1,6287,1851568,-22797,-8727,0,0,-71,0,1851568
83,1778515494271050749,0,0,1,6285,1851568,-22797,-8727,0,0,-7,0,1851568
84,1778515494279004329,0,0,1,6280,1851568,-22797,-8726,0,0,85,0,1851568
85,1778515494280714592,0,0,1,6274,1851568,-22797,-8726,0,0,166,0,1851568
86,1778515494285930119,0,0,1,6269,1851568,-22797,-8726,0,0,204,0,1851568
87,1778515494291104525,0,0,1,6267,1851568,-22797,-8725,0,0,163,0,1851568
88,1778515494295962767,0,0,1,6268,1851568,-22797,-8724,0,0,105,0,1851568
89,1778515494300902770,0,0,1,6268,1851568,-22797,-8724,0,0,54,0,1851568
90,1778515494305931734,0,0,1,6266,1851568,-22797,-8724,0,0,3,0,1851568
91,1778515494310922137,0,0,1,6266,1851568,-22797,-8724,0,0,12,0,1851568
92,1778515494315965982,0,0,1,6262,1851568,-22797,-8724,0,0,92,0,1851568
93,1778515494321034883,0,0,1,6256,1851568,-22797,-8723,0,0,167,0,1851568
94,1778515494325929381,0,0,1,6250,1851568,-22797,-8722,0,0,224,0,1851568
95,1778515494331027402,0,0,1,6248,1851568,-22797,-8721,0,0,246,0,1851568
96,1778515494336017166,0,0,1,6244,1851568,-22797,-8720,0,0,198,0,1851568
97,1778515494340988593,0,0,1,6245,1851568,-22797,-8719,0,0,117,0,1851568
98,1778515494345989493,0,0,1,6244,1851568,-22797,-8719,0,0,53,0,1851568
99,1778515494351031929,0,0,1,6243,1851568,-22797,-8719,0,0,11,0,1851568
100,1778515494356018845,0,0,1,6243,1851568,-22797,-8719,0,0,-77,0,1851568
101,1778515494361040705,0,0,1,6245,1851568,-22797,-8720,0,0,-213,0,1851568
102,1778515494366339944,0,0,1,6246,1851568,-22797,-8722,0,0,-339,0,1851568
103,1778515494371027752,0,0,1,6247,1851568,-22797,-8724,0,0,-450,0,1851568
104,1778515494376039628,0,0,1,6251,1851568,-22797,-8727,0,0,-498,0,1851568
105,1778515494381102993,0,0,1,6247,1851568,-22797,-8729,0,0,-440,0,1851568
106,1778515494385988211,0,0,1,6243,1851568,-22797,-8731,0,0,-394,0,1851568
107,1778515494391001015,0,0,1,6239,1851568,-22797,-8733,0,0,-379,0,1851568
108,1778515494396009755,0,0,1,6234,1851568,-22797,-8734,0,0,-257,0,1851568
109,1778515494401041535,0,0,1,6229,1851568,-22797,-8735,0,0,-35,0,1851568
110,1778515494405990146,0,0,1,6223,1851568,-22797,-8734,0,0,166,0,1851568
111,1778515494411066279,0,0,1,6217,1851568,-22797,-8732,0,0,267,0,1851568
112,1778515494415980169,0,0,1,6214,1851568,-22797,-8731,0,0,215,0,1851568
113,1778515494421092110,0,0,1,6212,1851568,-22797,-8731,0,0,96,0,1851568
114,1778515494426007089,0,0,1,6210,1851568,-22797,-8731,0,0,37,0,1851568
115,1778515494431033493,0,0,1,6209,1851568,-22797,-8731,0,0,2,0,1851568
116,1778515494436273756,0,0,1,6207,1851568,-22797,-8731,0,0,-45,0,1851568
117,1778515494441021213,0,0,1,6205,1851568,-22797,-8731,0,0,-2,0,1851568
118,1778515494446002880,0,0,1,6204,1851568,-22797,-8731,0,0,107,0,1851568
119,1778515494451069861,0,0,1,6199,1851568,-22797,-8730,0,0,194,0,1851568
120,1778515494455990087,0,0,1,6194,1851568,-22797,-8729,0,0,235,0,1851568
121,1778515494461350576,0,0,1,6192,1851568,-22797,-8728,0,0,202,0,1851568
122,1778515494466000655,0,0,1,6196,1851568,-22797,-8727,0,0,67,0,1851568
123,1778515494470997491,0,0,1,6195,1851568,-22797,-8728,0,0,-66,0,1851568
124,1778515494476158553,0,0,1,6194,1851568,-22797,-8728,0,0,-128,0,1851568
125,1778515494481360415,0,0,1,6194,1851568,-22797,-8729,0,0,-97,0,1851568
126,1778515494486025470,0,0,1,6189,1851568,-22797,-8729,0,0,5,0,1851568
127,1778515494490999106,0,0,1,6184,1851568,-22797,-8728,0,0,135,0,1851568
128,1778515494496106471,0,0,1,6179,1851568,-22797,-8727,0,0,225,0,1851568
129,1778515494500982281,0,0,1,6173,1851568,-22797,-8726,0,0,276,0,1851568
130,1778515494506110671,0,0,1,6169,1851568,-22797,-8724,0,0,282,0,1851568
131,1778515494511018065,0,0,1,6169,1851568,-22797,-8724,0,0,215,0,1851568
132,1778515494515984852,0,0,1,6170,1851568,-22797,-8723,0,0,136,0,1851568
133,1778515494520995480,0,0,1,6169,1851568,-22797,-8722,0,0,101,0,1851568
134,1778515494526057661,0,0,1,6168,1851568,-22797,-8722,0,0,107,0,1851568
135,1778515494531002592,0,0,1,6164,1851568,-22797,-8721,0,0,98,0,1851568
136,1778515494536084261,0,0,1,6165,1851568,-22797,-8722,0,0,8,0,1851568
137,1778515494540961639,0,0,1,6168,1851568,-22797,-8723,0,0,-152,0,1851568
138,1778515494545959691,0,0,1,6168,1851568,-22797,-8724,0,0,-239,0,1851568
139,1778515494551054416,0,0,1,6167,1851568,-22797,-8725,0,0,-210,0,1851568
140,1778515494555996563,0,0,1,6163,1851568,-22797,-8726,0,0,-167,0,1851568
141,1778515494561012759,0,0,1,6161,1851568,-22797,-8726,0,0,-144,0,1851568
142,1778515494565997498,0,0,1,6157,1851568,-22797,-8727,0,0,-89,0,1851568
143,1778515494571058655,0,0,1,6157,1851568,-22797,-8727,0,0,-89,0,1851568
144,1778515494575993506,0,0,1,6148,1851568,-22797,-8726,0,0,122,0,1851568
145,1778515494581031430,0,0,1,6142,1851568,-22797,-8725,0,0,173,0,1851568
146,1778515494585979401,0,0,1,6139,1851568,-22797,-8726,0,0,158,0,1851568
147,1778515494591043982,0,0,1,6141,1851568,-22797,-8725,0,0,85,0,1851568
148,1778515494596000881,0,0,1,6142,1851568,-22797,-8725,0,0,-15,0,1851568
149,1778515494601017653,0,0,1,6142,1851568,-22797,-8726,0,0,-88,0,1851568
150,1778515494605993528,0,0,1,6140,1851568,-22797,-8726,0,0,-69,0,1851568
151,1778515494611273440,0,0,1,6134,1851568,-22797,-8725,0,0,31,0,1851568
152,1778515494615954463,0,0,1,6128,1851568,-22797,-8725,0,0,116,0,1851568
153,1778515494620973539,0,0,1,6123,1851568,-22797,-8724,0,0,159,0,1851568
154,1778515494629912188,0,0,1,6120,1851568,-22797,-8722,0,0,299,0,1851568
155,1778515494630812712,0,0,1,6118,1851568,-22797,-8722,0,0,299,0,1851568
156,1778515494635971822,0,0,1,6114,1851568,-22797,-8720,0,0,383,0,1851568
157,1778515494641225654,0,0,1,6111,1851568,-22797,-8718,0,0,391,0,1851568
158,1778515494646394940,0,0,1,6109,1851568,-22797,-8717,0,0,328,0,1851568
159,1778515494651058715,0,0,1,6109,1851568,-22797,-8716,0,0,237,0,1851568
160,1778515494656247137,0,0,1,6110,1851568,-22797,-8715,0,0,130,0,1851568
161,1778515494660994209,0,0,1,6112,1851568,-22797,-8715,0,0,-55,0,1851568
162,1778515494665977253,0,0,1,6117,1851568,-22797,-8716,0,0,-246,0,1851568
163,1778515494670959240,0,0,1,6121,1851568,-22797,-8718,0,0,-374,0,1851568
164,1778515494676088942,0,0,1,6117,1851568,-22797,-8721,0,0,-429,0,1851568
165,1778515494681224116,0,0,1,6113,1851568,-22797,-8723,0,0,-404,0,1851568
166,1778515494685907411,0,0,1,6112,1851568,-22797,-8724,0,0,-313,0,1851568
167,1778515494690941143,0,0,1,6110,1851568,-22797,-8725,0,0,-235,0,1851568
168,1778515494695903163,0,0,1,6106,1851568,-22797,-8726,0,0,-211,0,1851568
169,1778515494700898622,0,0,1,6105,1851568,-22797,-8728,0,0,-218,0,1851568
170,1778515494705912354,0,0,1,6102,1851568,-22797,-8728,0,0,-190,0,1851568
171,1778515494711087592,0,0,1,6098,1851568,-22797,-8730,0,0,-150,0,1851568
172,1778515494715980139,0,0,1,6097,1851568,-22797,-8730,0,0,-165,0,1851568
173,1778515494720995727,0,0,1,6097,1851568,-22797,-8731,0,0,-200,0,1851568
174,1778515494727235715,0,0,1,6094,1851568,-22797,-8733,0,0,-189,0,1851568
175,1778515494731169048,0,0,1,6088,1851568,-22797,-8733,0,0,-76,0,1851568
176,1778515494736005690,0,0,1,6082,1851568,-22797,-8733,0,0,-8,0,1851568
177,1778515494741049374,0,0,1,6078,1851568,-22797,-8733,0,0,-47,0,1851568
178,1778515494746007809,0,0,1,6078,1851568,-22797,-8734,0,0,-72,0,1851568
179,1778515494751007077,0,0,1,6076,1851568,-22797,-8734,0,0,-54,0,1851568
180,1778515494755978505,0,0,1,6074,1851568,-22797,-8734,0,0,-4,0,1851568
181,1778515494760997197,0,0,1,6073,1851568,-22797,-8734,0,0,81,0,1851568
182,1778515494765973456,0,0,1,6069,1851568,-22797,-8734,0,0,149,0,1851568
183,1778515494770969652,0,0,1,6065,1851568,-22797,-8733,0,0,179,0,1851568
184,1778515494775967223,0,0,1,6060,1851568,-22797,-8732,0,0,232,0,1851568
185,1778515494781004796,0,0,1,6057,1851568,-22797,-8730,0,0,265,0,1851568
186,1778515494785998239,0,0,1,6057,1851568,-22797,-8730,0,0,200,0,1851568
187,1778515494791031012,0,0,1,6058,1851568,-22797,-8730,0,0,78,0,1851568
188,1778515494796055560,0,0,1,6060,1851568,-22797,-8730,0,0,-26,0,1851568
189,1778515494800995019,0,0,1,6059,1851568,-22797,-8730,0,0,-53,0,1851568
190,1778515494806051503,0,0,1,6057,1851568,-22797,-8731,0,0,-10,0,1851568
191,1778515494810924241,0,0,1,6054,1851568,-22797,-8729,0,0,25,0,1851568
192,1778515494815965654,0,0,1,6050,1851568,-22797,-8729,0,0,17,0,1851568
193,1778515494826411651,0,0,1,6048,1851568,-22797,-8729,0,0,38,0,1851568
194,1778515494831138307,0,0,1,6039,1851568,-22797,-8728,0,0,219,0,1851568
195,1778515494837273974,0,0,1,6034,1851568,-22797,-8726,0,0,257,0,1851568
196,1778515494841006761,0,0,1,6032,1851568,-22797,-8726,0,0,162,0,1851568
197,1778515494846010733,0,0,1,6032,1851568,-22797,-8725,0,0,116,0,1851568
198,1778515494850960496,0,0,1,6029,1851568,-22797,-8724,0,0,164,0,1851568
199,1778515494855985780,0,0,1,6028,1851568,-22797,-8723,0,0,260,0,1851568
200,1778515494860962263,0,0,1,6023,1851568,-22797,-8721,0,0,340,0,1851568
201,1778515494865975387,0,0,1,6019,1851568,-22797,-8722,0,0,377,0,1851568
202,1778515494870959807,0,0,1,6017,1851568,-22797,-8720,0,0,371,0,1851568
203,1778515494876006275,0,0,1,6015,1851568,-22797,-8718,0,0,330,0,1851568
204,1778515494881019719,0,0,1,6014,1851568,-22797,-8717,0,0,284,0,1851568
205,1778515494885957066,0,0,1,6013,1851568,-22797,-8716,0,0,230,0,1851568
206,1778515494890969582,0,0,1,6011,1851568,-22797,-8715,0,0,137,0,1851568
207,1778515494896015026,0,0,1,6012,1851568,-22797,-8715,0,0,16,0,1851568
208,1778515494900981750,0,0,1,6012,1851568,-22797,-8715,0,0,-27,0,1851568
209,1778515494906050458,0,0,1,6008,1851568,-22797,-8715,0,0,52,0,1851568
210,1778515494911016990,0,0,1,6004,1851568,-22797,-8713,0,0,121,0,1851568
211,1778515494916008001,0,0,1,6000,1851568,-22797,-8712,0,0,92,0,1851568
212,1778515494921037701,0,0,1,5999,1851568,-22797,-8712,0,0,56,0,1851568
213,1778515494925932936,0,0,1,5997,1851568,-22797,-8712,0,0,56,0,1851568
214,1778515494931748375,0,0,1,5994,1851568,-22797,-8712,0,0,56,0,1851568
215,1778515494935986768,0,0,1,5988,1851568,-22797,-8711,0,0,99,0,1851568
216,1778515494940970451,0,0,1,5985,1851568,-22797,-8711,0,0,162,0,1851568
217,1778515494945984567,0,0,1,5981,1851568,-22797,-8710,0,0,201,0,1851568
218,1778515494950956955,0,0,1,5980,1851568,-22797,-8709,0,0,171,0,1851568
219,1778515494956077440,0,0,1,5976,1851568,-22797,-8708,0,0,100,0,1851568
220,1778515494961000547,0,0,1,5975,1851568,-22797,-8708,0,0,9,0,1851568
221,1778515494966034375,0,0,1,5978,1851568,-22797,-8709,0,0,-68,0,1851568
222,1778515494971756117,0,0,1,5977,1851568,-22797,-8709,0,0,-89,0,1851568
223,1778515494975971694,0,0,1,5974,1851568,-22797,-8710,0,0,-70,0,1851568
224,1778515494981348471,0,0,1,5971,1851568,-22797,-8710,0,0,-70,0,1851568
225,1778515494985922485,0,0,1,5968,1851568,-22797,-8711,0,0,-103,0,1851568
226,1778515494991092187,0,0,1,5967,1851568,-22797,-8711,0,0,-125,0,1851568
227,1778515494996159487,0,0,1,5963,1851568,-22797,-8712,0,0,-87,0,1851568
228,1778515495000914304,0,0,1,5959,1851568,-22797,-8712,0,0,-20,0,1851568
229,1778515495005918468,0,0,1,5952,1851568,-22797,-8712,0,0,14,0,1851568
230,1778515495010891367,0,0,1,5948,1851568,-22797,-8712,0,0,7,0,1851568
231,1778515495016033549,0,0,1,5945,1851568,-22797,-8712,0,0,-1,0,1851568
232,1778515495021022256,0,0,1,5944,1851568,-22797,-8712,0,0,58,0,1851568
233,1778515495025938835,0,0,1,5939,1851568,-22797,-8711,0,0,131,0,1851568
234,1778515495031028951,0,0,1,5936,1851568,-22797,-8711,0,0,104,0,1851568
235,1778515495036010971,0,0,1,5937,1851568,-22797,-8711,0,0,16,0,1851568
236,1778515495040995838,0,0,1,5935,1851568,-22797,-8711,0,0,-32,0,1851568
237,1778515495046106755,0,0,1,5934,1851568,-22797,-8711,0,0,-50,0,1851568
238,1778515495051147720,0,0,1,5933,1851568,-22797,-8712,0,0,-81,0,1851568
239,1778515495056069706,0,0,1,5930,1851568,-22797,-8712,0,0,-95,0,1851568
240,1778515495061152879,0,0,1,5930,1851568,-22797,-8713,0,0,-51,0,1851568
241,1778515495066041585,0,0,1,5924,1851568,-22797,-8713,0,0,8,0,1851568
242,1778515495071027541,0,0,1,5922,1851568,-22797,-8712,0,0,45,0,1851568
243,1778515495076009304,0,0,1,5918,1851568,-22797,-8712,0,0,48,0,1851568
244,1778515495080985147,0,0,1,5915,1851568,-22797,-8712,0,0,21,0,1851568
245,1778515495085967135,0,0,1,5912,1851568,-22797,-8712,0,0,0,0,1851568
246,1778515495090908994,0,0,1,5908,1851568,-22797,-8712,0,0,-11,0,1851568
247,1778515495095918597,0,0,1,5907,1851568,-22797,-8712,0,0,-15,0,1851568
248,1778515495100917417,0,0,1,5905,1851568,-22797,-8712,0,0,2,0,1851568
249,1778515495105918285,0,0,1,5905,1851568,-22797,-8713,0,0,-21,0,1851568
250,1778515495110932849,0,0,1,5904,1851568,-22797,-8713,0,0,-106,0,1851568
251,1778515495115905172,0,0,1,5900,1851568,-22797,-8714,0,0,-168,0,1851568
252,1778515495120926872,0,0,1,5896,1851568,-22797,-8714,0,0,-143,0,1851568
253,1778515495125929723,0,0,1,5893,1851568,-22797,-8715,0,0,-51,0,1851568
254,1778515495130904191,0,0,1,5892,1851568,-22797,-8715,0,0,17,0,1851568
255,1778515495135983939,0,0,1,5889,1851568,-22797,-8715,0,0,26,0,1851568
256,1778515495140883238,0,0,1,5887,1851568,-22797,-8715,0,0,39,0,1851568
257,1778515495145887337,0,0,1,5878,1851568,-22797,-8714,0,0,94,0,1851568
258,1778515495150897805,0,0,1,5873,1851568,-22797,-8714,0,0,143,0,1851568
259,1778515495155894289,0,0,1,5870,1851568,-22797,-8713,0,0,102,0,1851568
260,1778515495160902677,0,0,1,5872,1851568,-22797,-8713,0,0,0,0,1851568
261,1778515495165981017,0,0,1,5871,1851568,-22797,-8714,0,0,-47,0,1851568
262,1778515495170885820,0,0,1,5871,1851568,-22797,-8714,0,0,-25,0,1851568
263,1778515495175970944,0,0,1,5869,1851568,-22797,-8714,0,0,-39,0,1851568
264,1778515495180904355,0,0,1,5867,1851568,-22797,-8715,0,0,-101,0,1851568
265,1778515495185924583,0,0,1,5864,1851568,-22797,-8715,0,0,-122,0,1851568
266,1778515495190921483,0,0,1,5860,1851568,-22797,-8716,0,0,-55,0,1851568
267,1778515495195888366,0,0,1,5850,1851568,-22797,-8715,0,0,100,0,1851568
268,1778515495200888850,0,0,1,5844,1851568,-22797,-8714,0,0,244,0,1851568
269,1778515495205885077,0,0,1,5839,1851568,-22797,-8713,0,0,256,0,1851568
270,1778515495211102844,0,0,1,5839,1851568,-22797,-8712,0,0,174,0,1851568
271,1778515495215986014,0,0,1,5835,1851568,-22797,-8712,0,0,78,0,1851568
272,1778515495221082019,0,0,1,5839,1851568,-22797,-8712,0,0,2,0,1851568
273,1778515495225980933,0,0,1,5839,1851568,-22797,-8712,0,0,-32,0,1851568
274,1778515495231049418,0,0,1,5837,1851568,-22797,-8712,0,0,-40,0,1851568
275,1778515495236018989,0,0,1,5835,1851568,-22797,-8713,0,0,-49,0,1851568
276,1778515495240973072,0,0,1,5830,1851568,-22797,-8713,0,0,5,0,1851568
277,1778515495245970548,0,0,1,5822,1851568,-22797,-8712,0,0,137,0,1851568
278,1778515495250959575,0,0,1,5814,1851568,-22797,-8711,0,0,242,0,1851568
279,1778515495255989179,0,0,1,5807,1851568,-22797,-8709,0,0,282,0,1851568
280,1778515495260998815,0,0,1,5805,1851568,-22797,-8708,0,0,236,0,1851568
281,1778515495265967938,0,0,1,5811,1851568,-22797,-8709,0,0,96,0,1851568
282,1778515495270968582,0,0,1,5812,1851568,-22797,-8709,0,0,-37,0,1851568
283,1778515495275969449,0,0,1,5811,1851568,-22797,-8710,0,0,-106,0,1851568
284,1778515495280997070,0,0,1,5809,1851568,-22797,-8711,0,0,-161,0,1851568
285,1778515495285998833,0,0,1,5809,1851568,-22797,-8710,0,0,-247,0,1851568
286,1778515495291016437,0,0,1,5804,1851568,-22797,-8712,0,0,-296,0,1851568
287,1778515495296002009,0,0,1,5800,1851568,-22797,-8713,0,0,-218,0,1851568
288,1778515495300968156,0,0,1,5795,1851568,-22797,-8713,0,0,-57,0,1851568
289,1778515495305974591,0,0,1,5790,1851568,-22797,-8713,0,0,76,0,1851568
290,1778515495311018724,0,0,1,5787,1851568,-22797,-8712,0,0,89,0,1851568
291,1778515495315973511,0,0,1,5786,1851568,-22797,-8713,0,0,26,0,1851568
292,1778515495320892905,0,0,1,5785,1851568,-22797,-8713,0,0,23,0,1851568
293,1778515495326346259,0,0,1,5780,1851568,-22797,-8713,0,0,60,0,1851568
294,1778515495333727543,0,0,1,5777,1851568,-22797,-8713,0,0,25,0,1851568
295,1778515495340105645,0,0,1,5774,1851568,-22797,-8713,0,0,-119,0,1851568
296,1778515495348332413,0,0,1,5771,1851568,-22797,-8715,0,0,-207,0,1851568
297,1778515495353973193,0,0,1,5768,1851568,-22797,-8715,0,0,-25,0,1851568
298,1778515495360666883,0,0,1,5764,1851568,-22797,-8715,0,0,37,0,1851568
299,1778515495366734006,0,0,1,5762,1851568,-22797,-8716,0,0,-125,0,1851568
300,1778515495369715486,0,0,1,5759,1851568,-22797,-8717,0,0,-279,0,1851568
301,1778515495378401139,0,0,1,5760,1851568,-22797,-8720,0,0,-366,0,1851568
302,1778515495382443530,0,0,1,5754,1851568,-22797,-8721,0,0,-295,0,1851568
303,1778515495387663889,0,0,1,5749,1851568,-22797,-8723,0,0,-216,0,1851568
304,1778515495390944989,0,0,1,5749,1851568,-22797,-8723,0,0,-118,0,1851568
305,1778515495398180447,0,0,1,5745,1851568,-22797,-8723,0,0,-40,0,1851568
306,1778515495402109780,0,0,1,5738,1851568,-22797,-8723,0,0,86,0,1851568
307,1778515495407068535,0,0,1,5728,1851568,-22797,-8722,0,0,181,0,1851568
308,1778515495413989653,0,0,1,5724,1851568,-22797,-8722,0,0,187,0,1851568
309,1778515495416037553,0,0,1,5727,1851568,-22797,-8722,0,0,3,0,1851568
310,1778515495421310104,0,0,1,5729,1851568,-22797,-8723,0,0,-150,0,1851568
311,1778515495426353724,0,0,1,5727,1851568,-22797,-8724,0,0,-319,0,1851568
312,1778515495431227870,0,0,1,5729,1851568,-22797,-8726,0,0,-420,0,1851568
313,1778515495435990271,0,0,1,5727,1851568,-22797,-8728,0,0,-391,0,1851568
314,1778515495440987522,0,0,1,5721,1851568,-22797,-8729,0,0,-297,0,1851568
315,1778515495445950437,0,0,1,5713,1851568,-22797,-8730,0,0,-205,0,1851568
316,1778515495450912809,0,0,1,5711,1851568,-22797,-8731,0,0,-151,0,1851568
317,1778515495455990349,0,0,1,5709,1851568,-22797,-8732,0,0,-155,0,1851568
318,1778515495460948464,0,0,1,5708,1851568,-22797,-8733,0,0,-204,0,1851568
319,1778515495465920948,0,0,1,5705,1851568,-22797,-8734,0,0,-246,0,1851568
