idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
295,1779177895465239298,0,0,2,-40302,408488,-24977,46678,808126,60890,-401747,-40758,407446
296,1779177895470206299,0,0,2,-40041,413526,-24392,45518,808126,62848,-396955,-40373,408488
297,1779177895475384471,0,0,2,-39432,412171,-23359,43478,808601,63772,-393857,-40039,413526
298,1779177895480181198,0,0,2,-38883,406097,-22647,42494,809432,64587,-390049,-39432,412171
299,1779177895485191239,0,0,2,-38512,399740,-21908,41441,810262,65383,-385945,-38881,406097
300,1779177895490212545,0,0,2,-37872,403415,-21530,39859,810262,65383,-385945,-38512,399740
301,1779177895495554142,0,0,2,-37371,386059,-20768,38715,812933,66856,-379812,-37933,403415
302,1779177895500251764,0,0,2,-36680,386533,-19905,36938,812933,67469,-378256,-37378,386059
303,1779177895505313839,0,0,2,-36095,389911,-19219,35892,812577,68072,-377488,-36680,386533
304,1779177895510583403,0,0,2,-35346,393086,-18292,33910,812339,68744,-376262,-36096,389911
305,1779177895515503908,0,0,2,-34995,393040,-17661,32930,812695,69355,-375826,-35650,393086
306,1779177895520307355,0,0,2,-34463,390746,-16906,32036,813051,69962,-376064,-35008,393040
307,1779177895525388885,0,0,2,-34944,393009,-16469,31842,813051,69962,-376064,-35099,390746
308,1779177895530175980,0,0,2,-34590,390260,-15886,30883,813704,70581,-377064,-34942,393009
309,1779177895535316327,0,0,2,-33802,385361,-15043,28938,814891,71823,-378323,-34589,390260
310,1779177895540172959,0,0,2,-32006,389657,-15072,26085,814891,71823,-378323,-33800,385361
311,1779177895545286266,0,0,2,-30475,378543,-14503,24998,815959,73232,-374982,-32032,389657
312,1779177895550178034,0,0,2,-29560,369734,-13989,24035,816671,73996,-371946,-30475,378543
313,1779177895555178508,0,0,2,-29199,367436,-13463,23005,816968,74756,-368561,-29560,369734
314,1779177895560169765,0,0,2,-28781,370896,-12744,21183,816968,75449,-365127,-29199,367436
315,1779177895565188191,0,0,2,-28737,367280,-12467,21036,817443,76091,-361699,-28782,370896
316,1779177895570262425,0,0,2,-27622,369276,-12202,17779,817918,76662,-358539,-28737,367280
317,1779177895575181585,0,0,2,-26420,362867,-11768,16850,818333,77215,-354321,-27624,369276
318,1779177895580381997,0,0,2,-25945,358274,-11314,15856,818689,77766,-348048,-26762,362867
319,1779177895585289606,0,0,2,-25017,359408,-10700,14189,818689,77766,-348048,-25946,358274
320,1779177895590202238,0,0,2,-23385,359161,-10880,11252,819223,78218,-339751,-25138,359408
321,1779177895595336473,0,0,2,-22633,338072,-10689,11206,820588,78886,-319294,-23526,359161
322,1779177895600166000,0,0,2,-22485,328849,-10352,10512,821063,79055,-309138,-22634,338072
323,1779177895605222283,0,0,2,-22529,328998,-10000,9778,821063,79055,-309138,-22482,328849
324,1779177895610254468,0,0,2,-22607,339223,-9461,8309,820054,78903,-291766,-22677,328998
325,1779177895615123004,0,0,2,-22030,341751,-8962,6914,820054,78903,-291766,-22603,339223
326,1779177895620208215,0,0,2,-21615,335655,-9302,5955,821003,78279,-283986,-22446,341751
327,1779177895625264913,0,0,2,-20412,326483,-8825,4524,821775,77971,-282935,-21611,335655
328,1779177895630221322,0,0,2,-19540,317378,-8569,3902,822309,77749,-282316,-20409,326483
329,1779177895635265860,0,0,2,-19044,307943,-8319,3258,823199,77589,-281104,-19541,317378
330,1779177895640228925,0,0,2,-18577,303761,-8588,2487,823674,77456,-278561,-19044,307943
331,1779177895645292951,0,0,2,-18309,303341,-8370,1880,823436,77313,-274130,-18578,303761
332,1779177895650246512,0,0,2,-17897,307660,-7970,550,823080,77120,-268468,-18318,303341
333,1779177895655211113,0,0,2,-17567,306484,-7780,21,822843,76868,-261912,-17899,307660
334,1779177895660218659,0,0,2,-17510,305849,-7603,-477,822843,76868,-261912,-17568,306484
335,1779177895665253212,0,0,2,-17555,303502,-7438,-938,822902,76540,-254865,-17591,305849
336,1779177895670214965,0,0,2,-16789,299197,-7743,-2939,823852,75589,-241101,-17640,303502
337,1779177895675211311,0,0,2,-16292,296352,-7629,-3275,823852,75589,-241101,-17167,299197
338,1779177895680205256,0,0,2,-15857,289150,-7523,-3593,824089,74406,-228183,-16359,296352
339,1779177895685232418,0,0,2,-16230,283142,-7686,-2940,824148,73753,-223412,-15854,289150
340,1779177895690239963,0,0,2,-16138,283258,-7865,-4376,824623,73031,-220707,-16231,283142
341,1779177895695181172,0,0,2,-15531,277334,-7584,-5453,825632,72320,-218144,-16138,283258
342,1779177895700226158,0,0,2,-14712,266504,-7550,-5593,826344,71630,-214097,-15531,277334
343,1779177895705280040,0,0,2,-14294,258410,-7528,-5696,826700,70960,-208839,-14713,266504
344,1779177895710272386,0,0,2,-14220,254801,-7526,-5732,826878,70270,-203867,-14294,258410
345,1779177895715309724,0,0,2,-13985,259660,-7275,-6737,826878,70270,-203867,-14226,254801
346,1779177895720443799,0,0,2,-13442,260782,-7883,-7158,826878,69523,-199539,-14023,259660
347,1779177895725232750,0,0,2,-12769,254530,-7673,-8066,827294,67994,-189597,-13482,260782
348,1779177895730216263,0,0,2,-12559,249358,-7986,-6888,827294,67994,-189597,-12770,254530
349,1779177895735195232,0,0,2,-12899,244257,-8046,-6731,827768,66426,-181754,-12600,249358
350,1779177895740208026,0,0,2,-12608,249146,-8418,-7981,827768,66426,-181754,-12904,244257
351,1779177895745208819,0,0,2,-12442,243484,-8505,-7760,828480,64769,-179167,-12897,249146
352,1779177895750213773,0,0,2,-11994,240864,-8594,-7542,828480,64769,-179167,-12441,243484
353,1779177895755227942,0,0,2,-12009,245487,-8693,-7292,827709,63992,-177505,-11999,240864
354,1779177895760200127,0,0,2,-11937,254805,-8504,-8152,826878,62497,-172843,-12026,245487
355,1779177895765238361,0,0,2,-12007,252437,-8912,-6727,827234,61742,-170901,-11942,254805
356,1779177895770287859,0,0,2,-11158,255668,-9274,-8650,827234,61742,-170901,-12008,252437
357,1779177895775212876,0,0,2,-10168,240551,-9412,-8338,828837,60327,-168517,-11149,255668
358,1779177895780216741,0,0,2,-9694,236101,-9554,-8014,828837,60327,-168517,-10165,240551
359,1779177895785238367,0,0,2,-9365,235398,-9391,-8843,829311,59172,-165039,-9694,236101
360,1779177895790387834,0,0,2,-8357,239074,-9684,-10683,829015,58609,-162804,-9358,235398
361,1779177895795218834,0,0,2,-8055,235039,-10134,-9149,829193,58109,-159845,-8755,239074
362,1779177895800247723,0,0,2,-7853,226680,-10290,-8784,829964,57613,-155568,-8054,235039
363,1779177895805249285,0,0,2,-7711,219992,-10150,-9539,830973,57090,-150853,-7853,226680
364,1779177895810232542,0,0,2,-7614,213226,-10301,-9144,831685,56528,-146575,-7711,219992
365,1779177895815232984,0,0,2,-7913,211895,-10453,-8730,832041,55926,-142941,-7614,213226
366,1779177895820297810,0,0,2,-7420,217148,-11469,-8255,831566,55280,-139347,-7614,211895
367,1779177895825197802,0,0,2,-7029,220635,-11335,-8919,831151,54635,-135648,-7421,217148
368,1779177895830236740,0,0,2,-6956,223781,-11492,-8519,831032,53964,-132388,-7036,220635
369,1779177895835435744,0,0,2,-6792,224982,-11362,-9198,830973,53251,-130595,-6957,223781
370,1779177895840298680,0,0,2,-6151,226168,-12032,-9251,831151,52598,-130204,-6792,224982
371,1779177895845183280,0,0,2,-6854,228591,-12189,-8871,831151,51956,-130421,-6923,226168
372,1779177895849882214,0,0,2,-6535,230859,-12347,-8485,831448,51374,-130748,-6857,228591
373,1779177895855375621,0,0,2,-6295,231632,-12222,-9203,831448,51374,-130748,-6857,230859
374,1779177895860231037,0,0,2,-5809,237142,-12359,-8901,830854,50206,-130801,-6451,231632
375,1779177895865291991,0,0,2,-5568,240235,-12491,-8632,830914,49733,-130692,-5809,237142
376,1779177895870190767,0,0,2,-4786,239529,-13003,-10059,831270,49312,-130741,-5567,240235
377,1779177895875301866,0,0,2,-3903,234490,-13141,-9820,832100,48950,-129863,-4786,239529
378,1779177895880214146,0,0,2,-4115,233725,-13276,-9576,832100,48950,-129863,-3904,234490
379,1779177895885242140,0,0,2,-3848,233073,-13608,-10287,832991,48666,-127988,-4130,233725
380,1779177895889963858,0,0,2,-3647,234305,-13733,-10064,833347,48015,-122780,-3866,233073
381,1779177895895562675,0,0,2,-3329,240553,-13652,-10730,832753,47607,-119006,-3647,234305
382,1779177895900548428,0,0,1,-2933,240437,-13591,-11306,832812,47214,-115546,-3329,240553
383,1779177895905249122,0,0,2,-3353,242900,-13899,-10226,833228,46825,-111343,-3358,240437
384,1779177895910222139,0,0,2,-4047,246209,-14219,-9195,833584,46364,-106568,-3355,242900
385,1779177895915234645,0,0,2,-4540,248168,-14140,-9710,833821,45794,-102755,-4047,246209
386,1779177895920192814,0,0,2,-5369,251567,-14766,-9413,834296,45129,-100310,-5043,248168
387,1779177895925219495,0,0,2,-5547,253726,-14910,-9108,834593,44423,-98462,-5375,251567
388,1779177895930221345,0,0,2,-5334,261244,-15067,-8753,834355,43709,-97158,-5547,253726
389,1779177895935258875,0,0,2,-7720,268030,-15227,-8393,834355,43709,-97158,-6786,261244
390,1779177895940213812,0,0,2,-7533,273961,-15452,-9414,834296,42110,-97750,-7699,268030
391,1779177895945204909,0,0,2,-6792,276271,-15399,-9905,834177,41356,-98380,-7533,273961
392,1779177895950214855,0,0,2,-5331,281670,-15572,-9523,834177,41356,-98380,-6793,276271
393,1779177895955203392,0,0,2,-4642,282041,-15757,-9089,834355,40165,-98043,-5307,281670
394,1779177895960166041,0,0,2,-4225,286893,-15945,-8631,834296,39704,-97303,-4548,282041
395,1779177895965229779,0,0,2,-5286,291518,-16124,-8207,834296,39704,-97303,-4229,286893
396,1779177895970213260,0,0,2,-5766,299655,-16426,-9438,834177,38762,-95650,-5288,291518
397,1779177895975223142,0,0,2,-5520,301624,-16621,-8983,834889,38240,-93692,-5773,299655
398,1779177895980178175,0,0,2,-5293,300995,-16806,-8540,835542,37733,-90333,-5524,301624
399,1779177895985300538,0,0,2,-5405,300186,-16980,-8127,836254,37193,-86373,-5294,300995
400,1779177895990286291,0,0,2,-5845,302464,-17293,-8067,836848,36599,-83059,-5711,300186
401,1779177895995181099,0,0,2,-5666,304818,-17246,-8460,836848,36599,-83059,-5852,302464
402,1779177896000207141,0,0,2,-5974,309857,-17412,-8053,836907,35316,-78390,-6022,304818
403,1779177896005232319,0,0,2,-6101,314945,-17571,-7661,837085,34651,-76468,-5979,309857
404,1779177896010234776,0,0,2,-6454,317242,-17729,-7269,837679,33979,-75170,-6104,314945
405,1779177896015225874,0,0,2,-6578,318183,-17682,-7643,838035,33295,-74846,-6455,317242
406,1779177896020449966,0,0,2,-5835,318341,-17860,-9091,838450,32598,-74872,-6578,318183
407,1779177896025202020,0,0,2,-5644,324164,-18233,-7898,838450,32598,-74872,-5835,318341
408,1779177896030217150,0,0,2,-5968,324383,-18403,-7514,839281,31484,-73407,-5638,324164
409,1779177896035251160,0,0,2,-6188,329318,-18371,-7882,839043,30913,-73065,-5962,324383
410,1779177896040207984,0,0,2,-6125,338887,-18678,-8257,838925,30354,-73128,-6188,329318
411,1779177896045213386,0,0,2,-6150,343665,-18875,-7806,839281,29821,-73668,-6125,338887
412,1779177896050215395,0,0,2,-6387,349110,-19069,-7361,839459,29320,-74834,-6151,343665
413,1779177896055213277,0,0,2,-6416,350027,-19046,-7743,839756,28847,-76392,-6389,349110
414,1779177896060212758,0,0,2,-6523,351063,-19248,-7261,840408,28420,-77851,-6415,350027
415,1779177896065223600,0,0,2,-6770,356658,-19450,-6773,840646,28030,-79002,-6524,351063
416,1779177896070208681,0,0,2,-7162,363764,-19692,-6295,840824,27662,-79306,-6771,356658
417,1779177896075177506,0,0,2,-7281,364225,-19660,-6685,841298,27292,-78357,-7163,363764
418,1779177896080214428,0,0,2,-7442,365757,-19877,-6100,842129,26912,-76068,-7282,364225
419,1779177896085244310,0,0,2,-8152,373331,-20368,-4476,842841,26502,-72886,-7442,365757
420,1779177896090704308,0,0,2,-8704,373747,-20313,-4699,843138,25967,-69750,-8152,373331
421,1779177896095262057,0,0,2,-9417,383133,-20540,-3966,843138,25967,-69750,-9008,373747
422,1779177896100330787,0,0,2,-9400,379678,-20482,-4295,844088,24806,-64992,-9443,383133
423,1779177896105463582,0,0,2,-10123,396557,-20981,-2495,844088,24806,-64992,-9750,379678
424,1779177896110053170,0,0,2,-10225,394434,-20912,-2787,844740,23556,-63709,-10117,396557
425,1779177896115291887,0,0,2,-10588,399099,-21127,-2017,845334,22858,-64933,-10518,394434
426,1779177896120207527,0,0,2,-10124,395335,-21033,-2880,846165,22250,-66119,-10597,399099
427,1779177896125225441,0,0,2,-9809,395800,-21251,-2118,847055,21711,-67376,-10128,395335
428,1779177896130241850,0,0,2,-10239,406392,-21468,-1344,847055,21711,-67376,-10156,395800
429,1779177896135235508,0,0,2,-10719,408999,-21684,-561,848479,20751,-71253,-10542,406392
430,1779177896140206029,0,0,2,-10857,419842,-21889,192,848360,20332,-73772,-10722,408999
431,1779177896145219014,0,0,2,-10732,420869,-21789,-192,848835,19963,-76679,-10859,419842
432,1779177896150195071,0,0,2,-10691,426849,-21982,551,849369,19671,-79556,-10735,420869
433,1779177896155213369,0,0,2,-10832,435819,-22167,1274,849725,19443,-82378,-10691,426849
434,1779177896160198098,0,0,2,-11093,445758,-22339,1960,850259,19266,-85072,-10833,435819
435,1779177896165192428,0,0,2,-11434,454619,-22508,2654,851327,19127,-86949,-11093,445758
436,1779177896170224005,0,0,2,-10719,451391,-22472,562,852277,19005,-87043,-11435,454619
437,1779177896175209919,0,0,2,-10091,460104,-22658,1252,852277,19005,-87043,-10719,451391
438,1779177896180214744,0,0,2,-9757,453053,-22546,849,853523,18876,-80627,-10121,460104
439,1779177896185234482,0,0,2,-10142,466011,-22992,2629,854532,18775,-76759,-9757,453053
440,1779177896190277612,0,0,2,-10544,482546,-22874,2455,854532,18775,-76759,-10143,466011
441,1779177896195296453,0,0,2,-10707,477100,-22744,2084,855956,18340,-73780,-10571,482546
442,1779177896200264350,0,0,2,-10842,481817,-22898,2757,857084,18090,-74457,-10708,477100
443,1779177896205211959,0,0,2,-11048,491354,-23037,3390,857440,17856,-76037,-10843,481817
444,1779177896210211761,0,0,2,-11021,491912,-22897,2998,857855,17643,-78344,-11047,491354
445,1779177896215243210,0,0,2,-11348,510847,-23280,4558,858745,17482,-80936,-11020,491912
446,1779177896220276196,0,0,2,-10918,506573,-23026,2823,859991,17354,-83692,-11347,510847
447,1779177896225204669,0,0,2,-10226,499880,-22899,2400,861000,17311,-85709,-10917,506573
448,1779177896230212118,0,0,2,-9900,503054,-23012,2897,862009,17352,-87043,-10225,499880
449,1779177896235239728,0,0,2,-10019,509967,-23112,3358,862780,17439,-88274,-9901,503054
450,1779177896240922737,0,0,2,-10333,527745,-23043,2912,862780,17439,-88274,-10321,509967
451,1779177896245339268,0,0,2,-9985,526134,-22925,2506,863315,17647,-91994,-10320,527745
452,1779177896250240444,0,0,2,-9819,529836,-23016,2903,864383,17801,-93851,-9985,526134
453,1779177896255176981,0,0,2,-9932,536664,-23092,3249,865273,17994,-95634,-9821,529836
454,1779177896260220047,0,0,2,-10219,542212,-23162,3584,866400,18210,-97322,-9931,536664
455,1779177896265218248,0,0,2,-10267,535042,-23014,3093,867943,18428,-98312,-10218,542212
456,1779177896270209538,0,0,2,-9866,549290,-23133,1573,867943,18428,-98312,-10634,535042
457,1779177896275212923,0,0,2,-9242,549561,-23213,1869,869664,18871,-96024,-9879,549290
458,1779177896280213620,0,0,2,-9086,561914,-23289,2184,869664,18871,-96024,-9239,549561
459,1779177896285224910,0,0,2,-9456,571453,-23365,2526,870554,19111,-92727,-9137,561914
460,1779177896290201447,0,0,2,-10160,572178,-23395,2907,872513,19391,-87854,-9504,571453
461,1779177896295218081,0,0,2,-10461,567914,-23252,2464,873462,19413,-88119,-10158,572178
462,1779177896300285275,0,0,2,-10661,570828,-23320,2816,874827,19422,-89588,-10462,567914
463,1779177896305213812,0,0,2,-10920,585228,-23379,3135,874827,19422,-89588,-10660,570828
464,1779177896310247469,0,0,2,-11173,590497,-23441,3468,876311,19483,-93043,-10900,585228
465,1779177896315231143,0,0,2,-11165,593906,-23289,2995,876311,19483,-93043,-11171,590497
466,1779177896320287489,0,0,2,-10933,588250,-23186,2048,879218,19599,-96489,-11481,593906
467,1779177896325373691,0,0,2,-10486,591101,-23258,2346,880405,19732,-97461,-10935,588250
468,1779177896330206547,0,0,2,-10483,596904,-23334,2668,881473,19901,-97965,-10489,591101
469,1779177896335234828,0,0,2,-11085,607234,-23406,2988,882304,20058,-99035,-10813,596904
470,1779177896340291654,0,0,2,-11351,618068,-23470,3280,882957,20213,-100482,-11086,607234
471,1779177896345280640,0,0,2,-11071,621402,-23317,2772,882957,20213,-100482,-11086,618068
472,1779177896350370266,0,0,2,-11472,621112,-23451,2633,885153,20531,-103355,-11644,621402
473,1779177896355380212,0,0,2,-11460,635425,-23520,2917,885153,20531,-103355,-11704,621112
474,1779177896360216619,0,0,2,-11715,629835,-23594,3232,888060,20883,-103376,-11808,635425
475,1779177896365261765,0,0,2,-11808,631487,-23656,3533,889722,21056,-101372,-11715,629835
476,1779177896370219486,0,0,2,-11662,647037,-23774,2959,889722,21056,-101372,-11808,631487
477,1779177896375287192,0,0,2,-11447,632222,-23619,2476,891918,21260,-95260,-11707,647037
478,1779177896380302674,0,0,2,-11132,622169,-23474,2012,893223,21299,-92543,-11450,632222
479,1779177896385346796,0,0,2,-11400,624708,-23541,2371,894588,21292,-91027,-11451,622169
480,1779177896390285188,0,0,2,-11841,631595,-23604,2728,895656,21243,-91187,-11744,624708
481,1779177896395207709,0,0,2,-12333,633721,-23666,3084,897377,21172,-92920,-12210,631595
482,1779177896400640027,0,0,2,-11758,625641,-23694,2088,899217,21128,-95473,-12331,633721
483,1779177896405294609,0,0,2,-11003,615345,-23566,1637,900166,21172,-96944,-11757,625641
484,1779177896411005330,0,0,2,-11028,628618,-23812,2700,901531,21315,-98129,-11004,615345
485,1779177896415268067,0,0,2,-11845,643910,-24118,3900,903133,21438,-98348,-11029,628618
486,1779177896420293149,0,0,2,-11900,644016,-23919,2377,904023,21529,-99334,-11846,643910
487,1779177896425209173,0,0,2,-11447,637990,-23776,1882,905092,21631,-100596,-11901,644016
488,1779177896430330320,0,0,2,-11158,639346,-23841,2173,906338,21791,-102295,-11448,637990
489,1779177896435220488,0,0,2,-11216,648461,-23908,2480,906872,21988,-104164,-11154,639346
490,1779177896440212034,0,0,2,-11513,655035,-23964,2751,907940,22213,-106138,-11216,648461
491,1779177896445226619,0,0,2,-11555,659258,-23808,2210,907940,22213,-106138,-11512,655035
492,1779177896450259029,0,0,2,-10850,659132,-23933,1037,909958,22452,-107913,-11537,659258
493,1779177896455237774,0,0,2,-10361,644719,-24009,1293,913400,23038,-108439,-10846,659132
494,1779177896460245000,0,0,2,-10370,641922,-24084,1567,915121,23377,-107089,-10364,644719
495,1779177896465220001,0,0,2,-10000,634827,-23746,78,916367,23678,-105614,-10378,641922
496,1779177896470254203,0,0,2,-10184,644305,-24047,1175,917732,23973,-104074,-9997,634827
497,1779177896475341717,0,0,2,-10317,638189,-23907,649,919215,24222,-103375,-10185,644305
498,1779177896480217357,0,0,1,-10515,640010,-23987,955,920402,24433,-103935,-10316,638189
499,1779177896485234055,0,0,2,-10738,643798,-24056,1230,921886,24643,-105894,-10515,640010
500,1779177896490216960,0,0,1,-10968,642588,-24123,1499,923785,24870,-108562,-10737,643798
