idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
1639,1778515502071214033,1,1,50,-4944,1851488,10428,-13351,1071429,5222,-263527,-27327,1851488,-0.0188599,7.0628662,0
1640,1778515502076090130,1,1,50,336,1851488,10222,-14749,1065791,8991,-265329,-22047,1851488,0.0012817,7.0628662,0
1641,1778515502081122486,1,1,50,-4512,1851488,9996,-16197,1060628,12434,-268821,-26884,1851488,-0.0172119,7.0628662,0
1642,1778515502086087192,1,1,50,432,1851488,9763,-17604,1054872,16078,-265593,-21945,1851488,0.0016479,7.0628662,0
1643,1778515502091078395,1,1,50,-2640,1851488,10551,-18925,1048997,19311,-263127,-25021,1851488,-0.0100708,7.0628662,0
1644,1778515502096028285,1,1,50,2400,1851488,10278,-20192,1043063,22652,-255903,-19972,1851488,0.0091553,7.0628662,0
1645,1778515502101023904,1,1,50,-1520,1851488,10010,-21517,1036476,25460,-252005,-23894,1851488,-0.0057983,7.0628662,0
1646,1778515502106026947,1,1,50,1680,1851488,9722,-22769,1030067,28269,-246105,-20694,1851488,0.0064087,7.0628662,0
1647,1778515502111037606,1,1,50,-2112,1851488,9420,-24005,1023895,30574,-244689,-24494,1851488,-0.0080566,7.0628662,0
1648,1778515502116042313,1,1,50,2032,1851488,9098,-25182,1017783,33005,-242232,-20339,1851488,0.0077515,7.0628662,0
1649,1778515502120767912,1,1,50,-352,1851488,8770,-26243,1011849,34988,-244436,-22725,1851488,-0.0013428,7.0628662,0
1650,1778515502126249458,1,1,50,4064,1851488,9867,-26714,1006330,37543,-245566,-18315,1851488,0.0155029,7.0628662,0
1651,1778515502131110707,1,1,50,-896,1851488,9493,-27730,1000870,39387,-251449,-23279,1851488,-0.0034180,7.0628662,0
1652,1778515502136024085,1,1,50,5376,1851488,9095,-28706,995114,41673,-252095,-16997,1851488,0.0205078,7.0628662,0
1653,1778515502141056088,1,1,50,2640,1851488,8658,-29634,989833,43724,-254748,-19731,1851488,0.0100708,7.0628662,0
1654,1778515502146294334,1,1,50,6592,1851488,8753,-31488,983720,46068,-253708,-15788,1851488,0.0251465,7.0628662,0
1655,1778515502151050558,1,1,50,5280,1851488,8546,-33217,976837,47967,-254055,-17101,1851488,0.0201416,7.0628662,0
1656,1778515502156048257,1,1,50,9168,1851488,8045,-33952,971080,50118,-251345,-13202,1851488,0.0349731,7.0628662,0
1657,1778515502161078884,1,1,50,5968,1851488,7499,-34528,965502,51897,-251387,-16402,1851488,0.0227661,7.0628662,0
1658,1778515502166037094,1,1,50,8256,1851488,6917,-34902,959568,53693,-249506,-14125,1851488,0.0314941,7.0628662,0
1659,1778515502171077386,1,1,50,3856,1851488,6292,-35140,953812,55080,-250604,-18520,1851488,0.0147095,7.0628662,0
1660,1778515502176036908,1,1,50,5552,1851488,6858,-34793,949183,56492,-249179,-16826,1851488,0.0211792,7.0628662,0
1661,1778515502181031951,1,1,50,2976,1851488,6149,-34696,943664,57622,-248357,-19401,1851488,0.0113525,7.0628662,0
1662,1778515502186046994,1,1,50,7520,1851488,5405,-34411,937137,58954,-242728,-14863,1851488,0.0286865,7.0628662,0
1663,1778515502191111414,1,1,50,5200,1851488,4723,-36812,931736,59946,-238589,-17182,1851488,0.0198364,7.0628662,0
1664,1778515502196099129,1,1,50,6704,1851488,4366,-37976,926574,60870,-233413,-15674,1851488,0.0255737,7.0628662,0
1665,1778515502201027707,1,1,50,5072,1851488,4002,-39113,919453,61498,-230671,-17309,1851488,0.0193481,7.0628662,0
1666,1778515502206126527,1,1,50,6880,1851488,3229,-38513,912925,62148,-227836,-15495,1851488,0.0262451,7.0628662,0
1667,1778515502211052865,1,1,50,2176,1851488,2460,-37800,907821,62356,-229242,-20200,1851488,0.0083008,7.0628662,0
1668,1778515502216030788,1,1,50,2992,1851488,1169,-34912,902540,62600,-229074,-19389,1851488,0.0114136,7.0628662,0
1669,1778515502221115400,1,1,50,-3872,1851488,1161,-34111,897080,62336,-232260,-26242,1851488,-0.0147705,7.0628662,0
1670,1778515502226044298,1,1,50,-2864,1851488,321,-33114,892214,62177,-231301,-25242,1851488,-0.0109253,7.0628662,0
1671,1778515502231051085,1,1,50,-7952,1851488,-534,-32056,887645,61637,-231654,-30334,1851488,-0.0303345,7.0628662,0
1672,1778515502236050736,1,1,50,-7888,1851488,-779,-33203,883194,61099,-229470,-30262,1851488,-0.0300903,7.0628662,0
1673,1778515502241109043,1,1,50,-12688,1851488,-1299,-32254,878922,60188,-229592,-35069,1851488,-0.0484009,7.0628662,0
1674,1778515502246019669,1,1,50,-12080,1851488,-1546,-33372,874708,59354,-227820,-34452,1851488,-0.0460815,7.0628662,0
1675,1778515502251052760,1,1,50,-16976,1851488,-2356,-32297,870792,58152,-229580,-39357,1851488,-0.0647583,7.0628662,0
1676,1778515502256036251,1,1,50,-15792,1851488,-3165,-31169,866638,57092,-229562,-38160,1851488,-0.0602417,7.0628662,0
1677,1778515502261031486,1,1,50,-21376,1851488,-3972,-30050,862662,55681,-233096,-43747,1851488,-0.0815430,7.0628662,0
1678,1778515502266041473,1,1,50,-19376,1851488,-4769,-28951,858745,54489,-233529,-41756,1851488,-0.0739136,7.0628662,0
1679,1778515502271061700,1,1,50,-25344,1851488,-5569,-27841,854947,52937,-236322,-47719,1851488,-0.0966797,7.0628662,0
1680,1778515502276027335,1,1,50,-22384,1851488,-5729,-24541,851031,51679,-233655,-44766,1851488,-0.0853882,7.0628662,0
1681,1778515502281027402,1,1,50,-30256,1851488,-5887,-25714,847114,49882,-234621,-52631,1851488,-0.1154175,7.0628662,0
1682,1778515502286124718,1,1,50,-25424,1851488,-6717,-24548,843850,48444,-230171,-47795,1851488,-0.0969849,7.0628662,0
1683,1778515502290769516,1,1,50,-33664,1851488,-7536,-23250,839756,46600,-229149,-56037,1851488,-0.1284180,7.0628662,0
1684,1778515502296002098,1,1,50,-28608,1851488,-8056,-21639,836551,44910,-226762,-50979,1851488,-0.1091309,7.0628662,0
1685,1778515502301038837,1,1,50,-37904,1851488,-7542,-25258,832812,42686,-230375,-60275,1851488,-0.1445923,7.0628662,0
1686,1778515502305989272,1,1,50,-30000,1851488,-8360,-23930,829193,41141,-228423,-52383,1851488,-0.1144409,7.0628662,0
1687,1778515502311080828,1,1,50,-39664,1851488,-9187,-22651,825395,38926,-236451,-62038,1851488,-0.1513062,7.0628662,0
1688,1778515502315982173,1,1,50,-32368,1851488,-9360,-23823,822012,37461,-239076,-54741,1851488,-0.1234741,7.0628662,0
1689,1778515502321063170,1,1,50,-40992,1851488,-9909,-23159,818036,35459,-250754,-63373,1851488,-0.1563721,7.0628662,0
1690,1778515502326016676,1,1,50,-33760,1851488,-10767,-21726,814476,34227,-256486,-56129,1851488,-0.1287842,7.0628662,0
1691,1778515502331025927,1,1,50,-43072,1851488,-11651,-20261,811093,32503,-269876,-65440,1851488,-0.1643066,7.0628662,0
1692,1778515502336119883,1,1,50,-36080,1851488,-12558,-18748,807711,31489,-277333,-58448,1851488,-0.1376343,7.0628662,0
1693,1778515502341015917,1,1,50,-45888,1851488,-13486,-17125,804328,30031,-290871,-68261,1851488,-0.1750488,7.0628662,0
1694,1778515502346083280,1,1,50,-38832,1851488,-13214,-15726,801183,29250,-298957,-61212,1851488,-0.1481323,7.0628662,0
1695,1778515502351125428,1,1,50,-48848,1851488,-14157,-14185,800233,27979,-314286,-71217,1851488,-0.1863403,7.0628662,0
1696,1778515502356021589,1,1,50,-41424,1851488,-15107,-12577,797563,27494,-323103,-63797,1851488,-0.1580200,7.0628662,0
1697,1778515502361081145,1,1,50,-51472,1851488,-16061,-11087,796673,26492,-341324,-73844,1851488,-0.1963501,7.0628662,0
1698,1778515502366022907,1,1,50,-43792,1851488,-17002,-9625,795249,26325,-353101,-66173,1851488,-0.1670532,7.0628662,0
1699,1778515502371063615,1,1,50,-53648,1851488,-15770,-15168,795071,25706,-372769,-76027,1851488,-0.2046509,7.0628662,0
1700,1778515502376098530,1,1,50,-43072,1851488,-16687,-13889,796020,26131,-382727,-65441,1851488,-0.1643066,7.0628662,0
1701,1778515502381016836,1,1,50,-52496,1851488,-17591,-12661,797919,26097,-398306,-74864,1851488,-0.2002563,7.0628662,0
1702,1778515502386091240,1,1,50,-42608,1851488,-18469,-11606,800590,26991,-404820,-64979,1851488,-0.1625366,7.0628662,0
1703,1778515502391080779,1,1,50,-52224,1851488,-18526,-13685,803319,27333,-416792,-74596,1851488,-0.1992188,7.0628662,0
1704,1778515502396008429,1,1,50,-41536,1851488,-19071,-9534,804091,28538,-418705,-63919,1851488,-0.1584473,7.0628662,0
1705,1778515502401063664,1,1,50,-52576,1851488,-19948,-8591,804209,29023,-428957,-74955,1851488,-0.2005615,7.0628662,0
1706,1778515502405983506,1,1,50,-43056,1851488,-20815,-7599,798987,30197,-430239,-65430,1851488,-0.1642456,7.0628662,0
1707,1778515502411027894,1,1,50,-54192,1851488,-21701,-6627,795486,30604,-440866,-76562,1851488,-0.2067261,7.0628662,0
1708,1778515502415983608,1,1,50,-45392,1851488,-21660,-8828,787000,31636,-444233,-67775,1851488,-0.1731567,7.0628662,0
1709,1778515502421248415,1,1,50,-55344,1851488,-21386,-10414,780828,31992,-457070,-77724,1851488,-0.2111206,7.0628662,0
1710,1778515502425999198,1,1,50,-45792,1851488,-22267,-9328,773233,33005,-460449,-68174,1851488,-0.1746826,7.0628662,0
1711,1778515502431031586,1,1,50,-56544,1851488,-22255,-11707,767773,33323,-472660,-78915,1851488,-0.2156982,7.0628662,0
1712,1778515502436045061,1,1,50,-45648,1851488,-23128,-10758,765815,34502,-474683,-68023,1851488,-0.1741333,7.0628662,0
1713,1778515502441048680,1,1,50,-56624,1851488,-23855,-9907,767595,34959,-484266,-79005,1851488,-0.2160034,7.0628662,0
1714,1778515502446007882,1,1,50,-45680,1851488,-23838,-12308,772342,36294,-484191,-68053,1851488,-0.1742554,7.0628662,0
1715,1778515502451005485,1,1,50,-55536,1851488,-24756,-11251,778099,36998,-492164,-77906,1851488,-0.2118530,7.0628662,0
