idx,stamp_sec,stamp_nsec,stamp_ns,x_fp,y_fp,theta_fp,velocity_fp,vy_fp,omega_fp,steering_angle_fp,horizon_length_msg,ref_ey_fp_0,ref_ey_fp_1,ref_ey_fp_2,ref_ey_fp_3,ref_ey_fp_4,ref_ey_fp_5,ref_ey_fp_6,ref_ey_fp_7,ref_ey_fp_8,ref_ey_fp_9,ref_ey_fp_10,ref_ey_fp_11,ref_ey_fp_12,ref_ey_fp_13,ref_ey_fp_14,ref_ey_fp_15,ref_ey_fp_16,ref_ey_fp_17,ref_ey_fp_18,ref_ey_fp_19,ref_epsi_fp_0,ref_epsi_fp_1,ref_epsi_fp_2,ref_epsi_fp_3,ref_epsi_fp_4,ref_epsi_fp_5,ref_epsi_fp_6,ref_epsi_fp_7,ref_epsi_fp_8,ref_epsi_fp_9,ref_epsi_fp_10,ref_epsi_fp_11,ref_epsi_fp_12,ref_epsi_fp_13,ref_epsi_fp_14,ref_epsi_fp_15,ref_epsi_fp_16,ref_epsi_fp_17,ref_epsi_fp_18,ref_epsi_fp_19,ref_x_fp_0,ref_x_fp_1,ref_x_fp_2,ref_x_fp_3,ref_x_fp_4,ref_x_fp_5,ref_x_fp_6,ref_x_fp_7,ref_x_fp_8,ref_x_fp_9,ref_x_fp_10,ref_x_fp_11,ref_x_fp_12,ref_x_fp_13,ref_x_fp_14,ref_x_fp_15,ref_x_fp_16,ref_x_fp_17,ref_x_fp_18,ref_x_fp_19,ref_y_fp_0,ref_y_fp_1,ref_y_fp_2,ref_y_fp_3,ref_y_fp_4,ref_y_fp_5,ref_y_fp_6,ref_y_fp_7,ref_y_fp_8,ref_y_fp_9,ref_y_fp_10,ref_y_fp_11,ref_y_fp_12,ref_y_fp_13,ref_y_fp_14,ref_y_fp_15,ref_y_fp_16,ref_y_fp_17,ref_y_fp_18,ref_y_fp_19,ref_psi_fp_0,ref_psi_fp_1,ref_psi_fp_2,ref_psi_fp_3,ref_psi_fp_4,ref_psi_fp_5,ref_psi_fp_6,ref_psi_fp_7,ref_psi_fp_8,ref_psi_fp_9,ref_psi_fp_10,ref_psi_fp_11,ref_psi_fp_12,ref_psi_fp_13,ref_psi_fp_14,ref_psi_fp_15,ref_psi_fp_16,ref_psi_fp_17,ref_psi_fp_18,ref_psi_fp_19,ref_vx_fp_0,ref_vx_fp_1,ref_vx_fp_2,ref_vx_fp_3,ref_vx_fp_4,ref_vx_fp_5,ref_vx_fp_6,ref_vx_fp_7,ref_vx_fp_8,ref_vx_fp_9,ref_vx_fp_10,ref_vx_fp_11,ref_vx_fp_12,ref_vx_fp_13,ref_vx_fp_14,ref_vx_fp_15,ref_vx_fp_16,ref_vx_fp_17,ref_vx_fp_18,ref_vx_fp_19,ref_vy_fp_0,ref_vy_fp_1,ref_vy_fp_2,ref_vy_fp_3,ref_vy_fp_4,ref_vy_fp_5,ref_vy_fp_6,ref_vy_fp_7,ref_vy_fp_8,ref_vy_fp_9,ref_vy_fp_10,ref_vy_fp_11,ref_vy_fp_12,ref_vy_fp_13,ref_vy_fp_14,ref_vy_fp_15,ref_vy_fp_16,ref_vy_fp_17,ref_vy_fp_18,ref_vy_fp_19,ref_omega_ref_fp_0,ref_omega_ref_fp_1,ref_omega_ref_fp_2,ref_omega_ref_fp_3,ref_omega_ref_fp_4,ref_omega_ref_fp_5,ref_omega_ref_fp_6,ref_omega_ref_fp_7,ref_omega_ref_fp_8,ref_omega_ref_fp_9,ref_omega_ref_fp_10,ref_omega_ref_fp_11,ref_omega_ref_fp_12,ref_omega_ref_fp_13,ref_omega_ref_fp_14,ref_omega_ref_fp_15,ref_omega_ref_fp_16,ref_omega_ref_fp_17,ref_omega_ref_fp_18,ref_omega_ref_fp_19,ref_kappa_fp_0,ref_kappa_fp_1,ref_kappa_fp_2,ref_kappa_fp_3,ref_kappa_fp_4,ref_kappa_fp_5,ref_kappa_fp_6,ref_kappa_fp_7,ref_kappa_fp_8,ref_kappa_fp_9,ref_kappa_fp_10,ref_kappa_fp_11,ref_kappa_fp_12,ref_kappa_fp_13,ref_kappa_fp_14,ref_kappa_fp_15,ref_kappa_fp_16,ref_kappa_fp_17,ref_kappa_fp_18,ref_kappa_fp_19,ref_left_bound_fp_0,ref_left_bound_fp_1,ref_left_bound_fp_2,ref_left_bound_fp_3,ref_left_bound_fp_4,ref_left_bound_fp_5,ref_left_bound_fp_6,ref_left_bound_fp_7,ref_left_bound_fp_8,ref_left_bound_fp_9,ref_left_bound_fp_10,ref_left_bound_fp_11,ref_left_bound_fp_12,ref_left_bound_fp_13,ref_left_bound_fp_14,ref_left_bound_fp_15,ref_left_bound_fp_16,ref_left_bound_fp_17,ref_left_bound_fp_18,ref_left_bound_fp_19,ref_right_bound_fp_0,ref_right_bound_fp_1,ref_right_bound_fp_2,ref_right_bound_fp_3,ref_right_bound_fp_4,ref_right_bound_fp_5,ref_right_bound_fp_6,ref_right_bound_fp_7,ref_right_bound_fp_8,ref_right_bound_fp_9,ref_right_bound_fp_10,ref_right_bound_fp_11,ref_right_bound_fp_12,ref_right_bound_fp_13,ref_right_bound_fp_14,ref_right_bound_fp_15,ref_right_bound_fp_16,ref_right_bound_fp_17,ref_right_bound_fp_18,ref_right_bound_fp_19,e_y_fp,e_psi_fp
102,1779177350,267441592,1779177350267441592,0,0,0,0,0,353,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457422,464700,472192,479904,487843,496024,504412,512952,521470,529914,537802,545424,553044,560659,568255,575820,583345,590817,598229,605567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180599,-238970,-230851,-222859,-214250,-205457,-197318,-191143,-186773,-182805,-178249,-174176,-170774,-167375,-164130,-161804,-158700,-156975,-154976,-153535,-103500,-134807,-128160,-121735,-115128,-108582,-102547,-97683,-93891,-90432,-86885,-83713,-80947,-78258,-75715,-73662,-71317,-69650,-67910,-66464,209715,205478,203854,201851,193987,193500,188744,188744,183765,183501,182523,180371,180879,183501,179995,180879,183501,180879,188382,186122,262144,262144,270008,270008,267530,264765,268494,268281,264765,264765,264765,264765,263653,262144,262144,259523,259523,258261,257263,254280,27100,-42008
103,1779177350,272432054,1779177350272432054,0,0,0,0,0,398,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457569,464852,472349,480066,488010,496197,504591,513137,521660,530109,538000,545626,553252,560872,568472,576042,583571,591048,598464,605806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180657,-239045,-230921,-222922,-214307,-205508,-197366,-191194,-186820,-182855,-178296,-174214,-170812,-167421,-164162,-161845,-158739,-157012,-155009,-153583,-103500,-134805,-128156,-121728,-115119,-108571,-102535,-97675,-93881,-90424,-86876,-83700,-80935,-78250,-75701,-73652,-71306,-69639,-67898,-66459,209715,205476,203850,201851,193987,193478,188744,188744,183730,183501,182479,180395,180879,183501,180025,180879,183501,180879,188342,186122,262144,262144,270008,270008,267512,264765,268520,268250,264765,264765,264765,264765,263627,262144,262144,259523,259523,258299,257303,254280,27100,-42006
104,1779177350,277431859,1779177350277431859,0,0,0,0,0,260,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457717,465004,472506,480228,488178,496370,504770,513321,521850,530304,538197,545829,553459,561084,568689,576263,583798,591278,598700,606046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180716,-239120,-230990,-222985,-214365,-205558,-197413,-191246,-186868,-182905,-178344,-174251,-170851,-167467,-164194,-161886,-158777,-157049,-155042,-153632,-103500,-134803,-128152,-121722,-115111,-108560,-102523,-97666,-93871,-90415,-86867,-83687,-80923,-78242,-75687,-73643,-71296,-69628,-67886,-66453,209715,205473,203846,201851,193987,193456,188744,188744,183694,183501,182435,180420,180879,183501,180056,180879,183501,180879,188302,186122,262144,262144,270008,270008,267495,264765,268547,268219,264765,264765,264765,264765,263600,262144,262144,259523,259523,258336,257343,254280,27100,-42005
105,1779177350,282443089,1779177350282443089,0,0,0,0,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457865,465157,472664,480391,488346,496544,504949,513506,522040,530500,538396,546032,553668,561297,568907,576486,584025,591510,598936,606287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180774,-239195,-231060,-223048,-214422,-205609,-197461,-191298,-186916,-182955,-178392,-174289,-170890,-167514,-164226,-161928,-158816,-157086,-155075,-153681,-103500,-134801,-128148,-121715,-115102,-108549,-102512,-97657,-93860,-90407,-86859,-83674,-80911,-78234,-75673,-73633,-71286,-69617,-67874,-66448,209715,205471,203841,201851,193987,193434,188744,188744,183659,183501,182390,180444,180879,183501,180087,180879,183501,180879,188262,186122,262144,262144,270008,270008,267477,264765,268574,268188,264765,264765,264765,264765,263573,262144,262144,259523,259523,258374,257383,254280,27100,-42004
106,1779177350,287445262,1779177350287445262,0,0,0,0,0,-94,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458012,465309,472821,480553,488514,496718,505129,513691,522231,530696,538594,546236,553876,561510,569125,576709,584253,591742,599172,606527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180832,-239269,-231130,-223110,-214480,-205660,-197509,-191349,-186963,-183006,-178439,-174327,-170929,-167560,-164258,-161969,-158854,-157123,-155108,-153730,-103500,-134799,-128145,-121708,-115093,-108538,-102500,-97648,-93850,-90398,-86850,-83661,-80899,-78226,-75658,-73623,-71275,-69606,-67861,-66443,209715,205469,203837,201851,193987,193412,188744,188744,183623,183501,182346,180468,180879,183501,180119,180879,183501,180879,188222,186122,262144,262144,270008,270008,267459,264765,268600,268157,264765,264765,264765,264765,263547,262144,262144,259523,259523,258412,257422,254280,27100,-42005
107,1779177350,292456908,1779177350292456908,0,0,0,0,0,-140,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458160,465462,472978,480716,488682,496891,505308,513876,522421,530891,538793,546439,554084,561723,569343,576931,584480,591974,599408,606768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180891,-239344,-231200,-223173,-214538,-205711,-197557,-191401,-187011,-183056,-178487,-174365,-170968,-167606,-164290,-162010,-158893,-157159,-155141,-153779,-103500,-134797,-128141,-121701,-115085,-108527,-102489,-97640,-93840,-90390,-86841,-83649,-80887,-78218,-75644,-73614,-71265,-69595,-67849,-66438,209715,205467,203832,201851,193987,193389,188744,188744,183588,183501,182302,180493,180879,183501,180150,180879,183501,180879,188182,186122,262144,262144,270008,270008,267442,264765,268627,268126,264765,264765,264765,264765,263520,262144,262144,259523,259523,258450,257462,254280,27100,-42005
108,1779177350,297458409,1779177350297458409,0,0,0,0,0,-128,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458308,465614,473136,480878,488850,497065,505487,514061,522612,531087,538991,546642,554292,561936,569561,577154,584707,592206,599644,607008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180949,-239419,-231271,-223236,-214595,-205762,-197605,-191453,-187059,-183106,-178535,-174403,-171007,-167653,-164321,-162052,-158931,-157196,-155174,-153828,-103500,-134795,-128137,-121694,-115076,-108516,-102477,-97631,-93829,-90381,-86832,-83636,-80875,-78210,-75630,-73604,-71254,-69584,-67837,-66432,209715,205465,203828,201851,193987,193367,188744,188744,183552,183501,182257,180517,180879,183501,180181,180879,183501,180879,188143,186122,262144,262144,270008,270008,267424,264765,268653,268095,264765,264765,264765,264765,263494,262144,262144,259523,259523,258487,257502,254280,27100,-42006
109,1779177350,302440710,1779177350302440710,0,0,0,0,0,-97,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458455,465766,473293,481040,489017,497238,505666,514246,522802,531282,539189,546845,554500,562149,569778,577376,584934,592437,599880,607248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181007,-239494,-231340,-223298,-214653,-205813,-197652,-191504,-187106,-183156,-178582,-174441,-171046,-167699,-164353,-162093,-158970,-157233,-155207,-153876,-103500,-134793,-128133,-121687,-115067,-108505,-102465,-97622,-93819,-90373,-86824,-83623,-80863,-78202,-75616,-73594,-71244,-69573,-67825,-66427,209715,205462,203823,201851,193987,193345,188744,188744,183517,183501,182213,180542,180879,183501,180212,180879,183501,180879,188103,186122,262144,262144,270008,270008,267406,264765,268680,268064,264765,264765,264765,264765,263467,262144,262144,259523,259523,258525,257542,254280,27100,-42007
110,1779177350,307433635,1779177350307433635,0,0,0,0,0,-116,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458602,465918,473450,481203,489185,497411,505845,514431,522992,531477,539387,547048,554708,562362,569996,577598,585161,592668,600116,607488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181065,-239568,-231410,-223361,-214710,-205864,-197700,-191556,-187153,-183206,-178630,-174479,-171085,-167745,-164385,-162134,-159015,-157270,-155240,-153925,-103500,-134791,-128129,-121680,-115059,-108494,-102454,-97613,-93808,-90364,-86815,-83610,-80852,-78194,-75602,-73585,-71236,-69562,-67812,-66422,209715,205460,203819,201851,193987,193323,188744,188744,183501,183501,182169,180566,180879,183501,180243,180879,183523,180879,188063,186122,262144,262144,270008,270008,267388,264765,268707,268033,264765,264765,264765,264765,263441,262144,262144,259523,259501,258562,257582,254280,27100,-42007
111,1779177350,312461505,1779177350312461505,0,0,0,0,0,-217,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458750,466070,473607,481365,489353,497585,506024,514615,523182,531673,539585,547251,554916,562574,570213,577821,585388,592900,600351,607729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181123,-239643,-231480,-223424,-214768,-205915,-197747,-191607,-187200,-183257,-178677,-174516,-171124,-167791,-164417,-162175,-159064,-157306,-155273,-153974,-103500,-134789,-128125,-121673,-115050,-108483,-102442,-97604,-93798,-90356,-86806,-83597,-80840,-78186,-75587,-73575,-71231,-69551,-67800,-66417,209715,205458,203815,201851,193987,193301,188744,188744,183501,183501,182125,180590,180879,183501,180274,180879,183558,180879,188023,186122,262144,262144,270008,270008,267371,264765,268733,268002,264765,264765,264765,264765,263414,262144,262144,259523,259465,258600,257622,254280,27100,-42008
112,1779177350,317425470,1779177350317425470,0,0,0,0,0,-295,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458897,466223,473764,481527,489521,497758,506204,514800,523372,531868,539783,547454,555124,562787,570431,578043,585615,593131,600587,607969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181182,-239718,-231550,-223486,-214826,-205965,-197795,-191659,-187246,-183307,-178725,-174554,-171163,-167838,-164449,-162216,-159113,-157343,-155306,-154023,-103500,-134787,-128122,-121666,-115042,-108471,-102431,-97596,-93787,-90347,-86797,-83584,-80828,-78178,-75573,-73566,-71225,-69540,-67788,-66412,209715,205456,203810,201851,193987,193279,188744,188744,183501,183501,182080,180615,180879,183501,180305,180879,183593,180879,187983,186122,262144,262144,270008,270008,267353,264765,268760,267971,264765,264765,264765,264765,263387,262144,262144,259523,259430,258638,257662,254280,27100,-42010
113,1779177350,322432603,1779177350322432603,0,0,0,0,0,-284,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459045,466375,473922,481690,489688,497932,506383,514985,523562,532064,539981,547657,555332,563000,570649,578265,585842,593363,600823,608209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181240,-239793,-231620,-223549,-214883,-206016,-197843,-191711,-187293,-183357,-178773,-174592,-171202,-167884,-164480,-162258,-159162,-157380,-155339,-154072,-103500,-134785,-128118,-121659,-115033,-108460,-102419,-97587,-93776,-90339,-86789,-83571,-80816,-78170,-75559,-73556,-71220,-69529,-67776,-66406,209715,205454,203806,201851,193987,193257,188744,188744,183501,183501,182036,180639,180879,183501,180336,180879,183629,180879,187943,186122,262144,262144,270008,270008,267335,264765,268786,267940,264765,264765,264765,264765,263361,262144,262144,259523,259394,258675,257701,254280,27100,-42011
114,1779177350,327452665,1779177350327452665,0,0,0,0,0,-267,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459192,466527,474079,481852,489856,498105,506562,515170,523752,532259,540179,547860,555540,563213,570867,578488,586069,593595,601059,608450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181298,-239868,-231690,-223611,-214941,-206067,-197890,-191762,-187339,-183407,-178820,-174630,-171241,-167930,-164512,-162299,-159211,-157417,-155372,-154120,-103500,-134783,-128114,-121652,-115024,-108449,-102408,-97578,-93766,-90330,-86780,-83558,-80804,-78162,-75545,-73546,-71214,-69518,-67763,-66401,209715,205451,203801,201851,193987,193235,188744,188744,183501,183501,181992,180663,180879,183501,180367,180879,183664,180879,187904,186122,262144,262144,270008,270008,267318,264765,268813,267909,264765,264765,264765,264765,263334,262144,262144,259523,259359,258713,257741,254280,27100,-42013
115,1779177350,332443254,1779177350332443254,0,0,0,0,0,-319,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459340,466680,474236,482015,490024,498279,506741,515355,523943,532455,540378,548064,555748,563427,571085,578711,586296,593827,601296,608691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181357,-239942,-231760,-223674,-214998,-206118,-197938,-191814,-187386,-183457,-178868,-174667,-171280,-167977,-164544,-162340,-159260,-157453,-155405,-154169,-103500,-134781,-128110,-121645,-115016,-108438,-102396,-97569,-93755,-90322,-86771,-83545,-80792,-78154,-75530,-73537,-71208,-69508,-67751,-66396,209715,205449,203797,201851,193987,193213,188744,188744,183501,183501,181948,180688,180879,183501,180398,180879,183700,180879,187864,186122,262144,262144,270008,270008,267300,264765,268840,267878,264765,264765,264765,264765,263308,262144,262144,259523,259324,258751,257781,254280,27100,-42014
116,1779177350,337437620,1779177350337437620,0,0,0,0,0,-356,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459488,466832,474394,482177,490192,498453,506921,515540,524133,532651,540576,548267,555957,563640,571303,578933,586523,594059,601532,608931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181415,-240017,-231830,-223737,-215056,-206169,-197986,-191865,-187433,-183508,-178916,-174705,-171318,-168023,-164576,-162381,-159310,-157490,-155438,-154218,-103500,-134779,-128106,-121638,-115007,-108427,-102384,-97561,-93744,-90313,-86762,-83532,-80780,-78146,-75516,-73527,-71203,-69497,-67739,-66391,209715,205447,203792,201851,193987,193190,188744,188744,183501,183501,181903,180712,180879,183501,180429,180879,183735,180879,187824,186122,262144,262144,270008,270008,267282,264765,268866,267847,264765,264765,264765,264765,263281,262144,262144,259523,259288,258788,257821,254280,27100,-42016
117,1779177350,342433393,1779177350342433393,0,0,0,0,0,-280,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459635,466984,474550,482339,490360,498626,507099,515724,524323,532846,540774,548470,556164,563852,571520,579155,586750,594289,601767,609171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181473,-240092,-231900,-223799,-215113,-206219,-198033,-191917,-187479,-183557,-178963,-174743,-171357,-168069,-164607,-162422,-159359,-157527,-155471,-154267,-103500,-134777,-128102,-121632,-114999,-108416,-102373,-97552,-93733,-90305,-86754,-83519,-80768,-78138,-75502,-73517,-71197,-69486,-67727,-66385,209715,205445,203788,201851,193987,193168,188744,188744,183501,183501,181859,180736,180879,183501,180460,180879,183771,180879,187784,186122,262144,262144,270008,270008,267264,264765,268893,267816,264765,264765,264765,264765,263255,262144,262144,259523,259253,258826,257861,254280,27100,-42017
118,1779177350,347443311,1779177350347443311,0,0,0,0,0,-152,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459783,467137,474708,482502,490528,498800,507279,515910,524513,533042,540973,548674,556373,564066,571738,579378,586978,594522,602004,609412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181531,-240167,-231970,-223862,-215171,-206270,-198081,-191968,-187526,-183608,-179011,-174780,-171396,-168115,-164639,-162464,-159408,-157563,-155504,-154303,-103500,-134775,-128099,-121625,-114990,-108405,-102361,-97543,-93723,-90296,-86745,-83506,-80756,-78130,-75487,-73508,-71191,-69475,-67714,-66375,209715,205442,203784,201851,193987,193146,188744,188744,183501,183501,181815,180761,180879,183501,180491,180879,183806,180879,187744,186158,262144,262144,270008,270008,267247,264765,268919,267785,264765,264765,264765,264765,263228,262144,262144,259523,259217,258863,257901,254244,27100,-42018
119,1779177350,352452556,1779177350352452556,0,0,0,0,0,-93,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459930,467289,474865,482664,490696,498973,507458,516095,524704,533237,541171,548877,556581,564278,571956,579601,587205,594754,602240,609652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181590,-240241,-232040,-223925,-215228,-206321,-198128,-192020,-187572,-183658,-179058,-174818,-171435,-168161,-164671,-162505,-159457,-157600,-155536,-154337,-103500,-134773,-128095,-121618,-114981,-108394,-102350,-97534,-93712,-90288,-86736,-83493,-80744,-78122,-75473,-73498,-71186,-69464,-67702,-66363,209715,205440,203779,201851,193987,193124,188744,188744,183501,183501,181771,180785,180879,183501,180522,180879,183841,180879,187704,186200,262144,262144,270008,270008,267229,264765,268946,267754,264765,264765,264765,264765,263201,262144,262144,259523,259182,258901,257940,254202,27100,-42019
