idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
20735,7,0,453.955,497.426,189.173,4.920,21.680,125.281,7.720,312.724,0.320,16.780,308.253,13.710,1.390,28.520,44.891,0.710,1.090,30.211,250.183,28.281,8.250,92.521
20736,4,0,387.364,431.365,178.462,4.950,22.431,112.291,7.190,260.093,0.550,13.560,252.903,12.860,1.020,32.991,39.450,0.730,1.000,28.571,202.552,26.731,8.520,92.521
20737,3,0,283.393,315.924,141.992,4.850,14.600,82.211,7.020,188.082,0.240,12.261,173.932,11.840,0.760,26.080,20.220,0.700,0.810,25.980,131.762,24.280,7.470,92.511
20738,5,0,309.934,341.394,138.502,4.870,14.160,82.041,6.930,214.963,0.240,10.710,202.892,12.200,0.840,22.390,23.801,0.710,0.780,26.390,160.042,24.670,7.400,92.521
20739,7,0,282.474,314.344,132.692,4.850,14.740,82.191,7.150,186.833,0.240,10.680,181.652,10.160,0.810,25.961,20.890,0.710,0.820,22.760,137.922,20.990,6.760,92.541
20740,6,0,263.633,294.654,129.452,4.840,13.811,78.701,7.280,171.452,0.240,11.550,165.202,10.190,0.770,23.970,20.140,0.710,0.830,21.240,124.101,19.470,6.720,92.491
20741,8,0,354.405,386.045,130.512,4.860,14.070,79.040,7.041,261.743,0.250,9.710,255.533,9.460,0.780,23.281,22.960,0.700,0.820,22.510,214.172,20.520,7.460,92.481
20742,10,0,358.464,390.684,163.701,4.860,14.400,46.541,6.180,299.973,0.250,12.720,226.983,9.720,0.770,70.871,4.950,31.440,0.730,21.910,252.103,19.940,7.140,92.531
20743,5,0,294.903,327.333,166.771,4.870,14.590,45.710,6.680,236.822,0.260,12.720,160.562,9.550,0.750,70.941,4.920,32.131,0.760,25.700,185.832,23.880,6.730,92.491
20744,7,0,315.504,347.314,163.332,4.880,14.250,45.711,6.250,257.803,0.250,12.130,183.982,9.731,0.750,70.611,5.010,31.720,0.780,22.780,209.212,20.870,6.450,92.511
20745,5,0,290.024,321.174,163.722,4.860,13.950,45.931,6.620,231.173,0.240,12.760,157.452,10.450,0.740,70.811,4.910,31.550,0.730,21.980,182.352,20.090,6.480,92.521
20746,5,0,293.843,326.883,165.581,4.840,15.170,48.261,6.390,233.312,0.310,12.310,161.302,10.420,0.770,70.651,5.060,29.330,0.760,23.290,183.862,21.450,6.810,92.521
20747,4,0,328.204,360.574,167.142,4.830,14.840,46.901,6.360,268.963,0.310,12.560,193.432,10.190,0.770,71.411,5.020,31.130,0.760,24.581,218.142,22.521,6.310,92.511
20748,5,0,366.555,398.745,163.672,4.860,14.850,47.170,6.310,307.114,0.250,12.240,235.073,10.010,0.730,70.811,5.030,30.560,0.760,22.150,258.883,20.090,6.540,92.531
20749,4,0,291.803,323.173,175.051,4.850,14.250,46.611,6.490,232.422,0.240,12.810,148.122,10.540,0.740,71.001,4.920,31.330,0.730,33.220,172.732,31.210,9.960,92.511
20750,5,0,366.734,398.515,164.933,4.861,14.420,48.260,6.400,306.444,0.260,12.351,233.582,10.140,0.830,70.460,5.010,29.671,0.770,24.101,256.523,22.081,7.130,92.511
20751,6,0,366.824,398.994,166.351,4.850,14.410,45.951,6.380,308.583,0.260,12.180,232.643,11.550,0.850,70.871,4.920,31.680,0.720,23.000,257.673,20.990,6.680,92.491
20752,5,0,461.196,494.446,190.603,4.840,15.730,88.751,7.031,359.204,0.330,10.730,303.843,12.050,0.770,25.121,25.730,0.720,0.800,72.471,258.702,70.451,6.750,92.531
20753,5,0,455.305,487.305,187.071,4.840,14.660,83.521,7.040,358.634,0.270,10.370,300.234,12.230,0.760,24.940,23.130,0.720,0.880,73.501,256.793,71.471,6.670,92.512
20754,5,0,379.274,410.764,139.721,4.870,13.820,83.091,7.040,282.873,0.500,10.540,271.043,13.110,0.770,23.300,24.400,0.700,0.830,25.321,228.512,23.321,6.680,92.502
20755,4,0,297.074,328.614,137.882,4.870,14.130,81.341,6.840,202.793,0.260,9.900,190.732,11.650,0.760,24.421,22.200,0.700,0.820,26.930,148.302,24.880,6.900,92.511
20756,4,0,461.575,492.985,185.381,4.860,14.150,82.461,7.120,365.964,0.250,9.750,307.604,13.870,0.770,22.720,24.040,0.700,0.830,71.781,264.033,69.791,6.770,92.502
20757,5,0,360.154,391.484,138.891,4.890,14.160,90.631,7.310,256.043,0.250,11.650,252.593,12.020,0.760,22.120,22.751,0.670,0.810,25.920,200.413,23.940,6.580,92.521
20758,4,0,300.074,332.084,142.642,4.840,14.380,84.361,7.270,202.173,0.250,9.841,189.442,12.060,0.770,22.540,27.170,0.740,0.830,24.970,146.532,22.930,6.820,92.511
20759,8,0,352.074,383.715,139.472,4.840,14.451,80.911,6.940,258.093,0.250,9.660,244.243,11.580,0.771,22.030,25.000,0.750,0.830,26.010,202.172,23.980,6.880,92.511
20760,9,0,310.794,342.324,132.342,4.830,14.270,81.161,7.080,216.233,0.240,9.811,209.982,10.141,0.780,23.630,23.650,0.690,0.810,22.400,167.832,20.420,6.690,92.521
20761,8,0,298.623,330.734,135.182,4.890,14.781,82.280,7.170,203.142,0.230,9.530,195.552,9.870,0.900,24.181,24.120,0.680,0.810,24.261,152.981,22.271,6.710,92.501
20762,7,0,282.233,313.254,130.892,4.850,13.781,81.180,7.021,187.702,0.270,10.530,182.362,9.790,0.730,22.001,24.060,0.750,0.830,22.040,140.081,19.990,6.680,92.511
20763,6,0,262.993,294.573,128.541,4.880,14.440,80.221,7.250,169.242,0.250,11.050,166.032,9.221,0.780,21.930,22.410,0.700,0.810,21.500,122.871,19.730,6.500,92.512
20764,5,0,252.813,285.693,133.461,4.820,15.610,79.071,7.160,160.362,0.270,9.590,152.232,9.650,0.780,21.891,26.100,0.700,0.830,23.100,110.972,21.380,6.610,92.511
20765,4,0,250.643,283.043,135.202,4.820,14.950,83.271,7.220,153.992,0.550,10.600,147.841,9.930,0.820,24.970,22.241,0.720,0.830,24.341,103.971,22.501,6.830,92.511
20766,4,0,349.144,380.824,140.721,4.830,14.310,84.201,7.090,251.473,0.230,10.280,240.103,12.721,0.950,24.540,24.500,0.730,0.800,25.010,196.812,23.260,6.951,92.531
20767,3,0,397.004,430.035,209.532,4.850,14.821,82.271,7.140,301.323,0.270,10.180,220.503,12.180,0.750,24.750,22.660,0.710,0.830,95.651,177.222,93.831,6.800,92.511
20768,3,0,406.585,438.705,217.533,4.880,14.730,80.741,7.160,312.554,0.230,9.841,221.172,12.030,1.050,24.350,23.100,0.730,0.780,105.072,179.502,103.192,6.670,92.501
20769,2,0,395.214,438.275,216.032,4.870,15.890,79.981,7.240,301.833,0.261,11.350,222.243,12.070,0.770,23.710,22.770,0.720,0.840,92.901,180.292,91.051,6.640,92.512
20770,7,0,455.395,486.786,210.893,4.840,14.061,82.801,7.150,359.404,0.240,9.990,275.893,12.311,0.790,23.830,23.750,0.720,0.830,97.961,232.982,95.991,8.320,92.511
20771,4,0,393.675,425.595,140.252,4.860,14.420,81.700,7.071,298.303,0.310,10.010,285.343,12.000,0.780,24.311,23.460,0.700,0.850,27.271,243.052,25.271,6.810,92.511
20772,3,0,379.224,411.154,139.501,4.900,14.420,82.541,6.920,283.833,0.240,10.600,271.653,13.010,0.750,24.140,23.141,0.700,0.820,25.550,229.293,23.540,7.980,92.511
20773,4,0,392.635,424.375,139.322,4.860,14.480,81.701,7.130,297.534,0.240,10.220,285.053,12.300,0.790,24.490,22.691,0.670,0.800,26.580,242.363,24.510,8.840,92.481
20774,4,0,391.704,425.484,140.121,4.870,16.360,82.621,7.250,295.683,0.250,9.770,285.363,11.790,0.790,23.510,26.291,0.701,0.790,25.680,242.573,23.670,6.980,92.521
20775,2,0,379.234,410.964,141.261,4.860,14.530,81.581,7.090,284.273,0.280,11.890,269.703,11.810,0.770,22.370,23.861,0.740,0.820,28.480,228.313,26.440,7.120,92.501
20776,2,0,376.604,407.545,138.542,4.871,13.730,81.831,7.060,281.213,0.250,9.840,269.003,12.700,0.760,21.430,26.480,0.720,0.830,25.291,227.132,23.231,6.580,92.511
20777,9,0,412.844,444.815,140.791,4.830,14.731,83.721,7.130,315.813,0.240,9.900,304.024,11.710,0.800,22.531,27.400,0.690,0.830,26.600,261.733,24.580,7.240,92.501
20778,7,0,386.155,418.035,139.492,4.850,14.470,83.091,7.140,289.594,0.240,9.951,278.543,12.250,0.800,21.650,27.440,0.720,0.790,25.420,236.313,23.350,7.220,92.511
20779,11,0,395.135,427.095,141.462,4.890,14.400,82.341,7.061,299.733,0.250,9.880,285.633,11.590,0.880,23.711,24.010,0.700,0.800,26.431,243.032,24.451,6.790,92.511
20780,5,0,305.954,337.654,135.592,4.850,14.470,80.341,7.140,212.423,0.250,9.950,202.062,11.890,0.790,23.341,23.000,0.720,0.810,24.171,159.902,22.381,6.810,92.501
20781,8,0,303.063,334.854,135.151,4.871,14.400,83.791,7.140,205.672,0.240,11.360,199.703,10.030,0.760,25.270,21.950,0.730,0.810,23.200,155.902,21.440,10.190,147.191
20782,18,0,425.515,456.535,128.582,4.880,13.930,80.011,7.170,332.264,0.250,9.851,327.953,10.020,0.830,23.920,21.590,0.720,0.820,21.031,285.284,19.270,6.910,92.521
20783,14,0,373.645,404.765,129.012,4.830,13.770,79.221,7.110,281.274,0.260,9.880,275.753,9.370,0.770,21.831,24.140,0.710,0.850,21.430,234.503,19.670,6.570,92.541
20784,11,0,334.874,366.244,130.731,4.850,14.170,79.231,7.610,241.783,0.240,9.550,235.513,11.230,0.790,21.910,24.120,0.700,0.800,21.120,193.252,19.290,6.860,92.512
20785,4,0,250.192,281.914,134.562,4.870,14.131,79.971,7.340,156.901,0.300,9.280,147.352,10.340,0.790,22.040,24.230,0.680,0.810,25.700,104.821,23.900,6.590,92.501
20786,6,0,289.493,324.473,147.371,4.980,16.380,96.151,7.210,179.012,0.330,11.810,177.102,9.910,0.800,25.820,32.031,0.710,0.920,22.170,130.982,20.380,7.520,92.521
20787,5,0,257.603,291.304,137.582,4.860,16.291,85.261,7.000,159.132,0.300,10.700,153.722,9.910,0.760,26.280,25.090,0.690,0.790,23.140,110.311,21.380,7.080,92.511
20788,3,0,231.883,263.513,134.992,4.840,14.190,80.840,7.231,137.661,0.250,10.830,128.521,10.120,0.780,24.401,22.030,0.700,0.820,23.091,86.691,21.240,6.550,92.491
20789,6,0,272.354,303.744,133.362,4.860,14.300,78.181,7.150,181.033,0.240,10.090,170.382,9.130,0.800,24.531,20.170,0.690,0.830,25.030,128.942,23.220,6.610,92.501
20790,7,0,613.617,692.137,351.413,6.100,44.690,206.023,9.360,384.744,0.300,38.170,340.724,16.170,2.880,42.141,88.391,0.710,1.480,87.201,264.713,85.091,11.270,92.862
20791,9,0,501.966,536.006,225.713,4.940,15.500,100.421,7.141,388.374,0.280,11.591,310.293,12.610,0.790,26.360,33.780,0.700,0.820,96.632,262.873,94.912,7.890,92.531
20792,3,0,280.203,311.544,137.362,4.870,13.990,82.061,7.080,185.032,0.250,10.311,174.182,12.280,0.750,23.160,23.450,0.710,0.800,25.060,131.372,23.190,10.850,92.511
20793,5,0,354.514,386.425,137.642,4.860,14.701,81.121,7.230,260.053,0.230,10.470,248.783,11.800,0.770,23.271,23.560,0.710,0.830,25.730,206.102,24.010,6.960,92.501
20794,4,0,339.454,370.424,135.891,4.850,13.800,81.161,7.010,245.253,0.250,10.390,234.533,11.980,0.760,22.460,24.020,0.700,0.850,24.390,192.472,22.570,8.510,92.492
20795,7,0,380.964,412.544,136.691,4.850,14.590,80.451,7.210,287.343,0.240,10.230,275.853,11.580,0.830,25.020,21.381,0.721,0.820,25.410,233.833,23.660,6.890,92.491
20796,22,0,585.897,617.497,135.972,4.840,14.070,83.401,7.130,489.086,0.230,10.040,481.525,11.880,0.770,23.851,22.610,0.680,0.830,24.631,436.505,22.881,8.270,92.501
20797,6,0,271.483,303.583,133.382,4.870,14.760,80.471,7.320,177.632,0.280,10.700,170.201,10.090,0.780,22.760,23.401,0.690,0.820,23.441,128.132,21.580,6.740,92.501
20798,6,0,280.633,312.993,144.621,4.980,14.520,85.361,7.080,182.012,0.250,11.200,168.372,11.850,0.780,25.520,23.460,0.720,0.800,27.751,124.901,25.981,6.500,92.502
20799,6,0,267.343,299.104,132.142,4.850,14.530,80.491,7.351,173.511,0.300,10.540,166.962,9.790,0.820,23.401,23.430,0.680,0.810,22.590,125.261,20.830,6.440,92.521
20800,1,0,200.242,234.242,134.301,4.870,16.680,78.871,7.200,108.161,0.310,9.730,99.941,9.980,0.750,26.260,22.671,0.721,0.800,21.330,59.061,19.520,6.380,92.491
20801,5,0,248.903,279.863,127.762,4.860,13.870,77.451,7.270,158.002,0.240,10.290,152.101,9.481,0.760,22.300,21.951,0.741,0.800,21.670,110.911,19.970,6.460,92.521
20802,4,0,237.873,268.893,129.062,4.830,13.760,79.991,7.150,144.642,0.250,10.270,139.831,9.980,0.780,22.020,23.361,0.680,0.790,21.091,97.901,19.281,8.100,92.501
20803,21,0,474.806,505.666,132.652,4.820,14.010,79.381,7.280,382.095,0.250,9.710,373.014,9.500,0.750,24.881,21.490,0.700,0.810,23.410,331.374,21.670,7.020,92.481
20804,12,0,344.183,374.995,128.672,4.860,13.901,80.360,7.260,250.592,0.240,10.070,246.323,9.890,0.820,24.421,21.100,0.690,0.830,20.910,203.462,19.170,6.400,92.501
20805,22,0,531.516,564.316,177.112,4.890,15.210,46.571,6.370,472.525,0.260,12.560,387.204,9.190,0.770,72.311,4.920,32.290,0.750,22.401,412.994,20.321,6.470,92.521
20806,11,0,372.705,404.295,164.062,4.840,14.510,45.271,6.380,315.224,0.250,12.450,240.233,9.980,0.770,70.951,5.060,32.690,0.760,23.050,266.063,21.280,6.580,92.521
20807,8,0,332.124,364.984,165.502,4.840,15.870,45.071,6.340,274.963,0.230,14.230,199.482,9.510,0.780,71.821,4.960,35.030,0.730,21.991,227.662,20.171,9.330,92.491
20808,12,0,386.434,418.084,166.321,4.860,14.510,45.690,6.371,328.663,0.290,12.240,251.763,10.440,0.770,70.521,4.930,31.701,0.730,24.980,276.873,23.200,7.711,92.521
20809,6,0,303.013,335.034,165.192,4.830,14.850,46.070,6.380,244.693,0.240,12.171,169.842,9.630,0.790,71.130,4.980,31.551,0.760,23.920,194.633,22.170,8.540,92.521
20810,2,0,428.465,460.356,239.624,4.861,14.230,49.110,6.320,367.185,0.340,12.011,220.732,11.870,0.780,70.910,5.030,28.851,0.750,95.701,242.883,93.781,6.250,92.501
20811,1,0,358.244,390.684,230.792,4.860,15.530,78.951,6.950,266.373,0.250,11.900,159.892,11.850,0.840,22.690,21.500,0.670,0.830,120.332,117.461,118.562,6.221,92.501
20812,12,0,431.955,464.335,167.112,4.840,15.410,46.160,6.390,373.405,0.250,12.481,297.223,12.180,0.760,70.540,4.970,29.871,0.760,24.180,320.304,22.380,6.070,92.511
20813,14,0,508.306,540.666,169.032,4.970,14.910,45.521,6.520,450.455,0.250,12.240,371.634,11.690,0.760,71.131,4.980,31.980,0.730,26.021,396.774,24.221,6.370,92.511
20814,2,0,357.544,391.224,169.392,4.870,16.380,47.480,6.321,297.343,0.260,11.970,221.832,12.060,0.930,69.851,5.050,27.171,0.750,24.521,242.282,22.671,6.551,92.511
20815,20,0,587.767,619.377,168.092,4.870,14.300,46.291,6.420,529.106,0.240,12.000,451.285,11.390,0.760,71.211,5.000,30.961,0.740,25.680,475.555,23.900,6.160,92.521
20816,8,0,393.044,429.785,178.333,4.850,18.350,61.340,6.621,318.673,0.250,14.821,251.452,12.550,0.740,73.610,5.080,19.361,0.780,25.661,263.923,23.800,7.720,103.681
20817,5,0,255.463,286.734,133.612,4.830,14.180,81.221,7.170,161.042,0.370,10.670,153.122,11.720,0.730,23.410,22.820,0.700,0.820,22.880,110.471,21.160,9.550,92.501
20818,16,0,535.627,567.507,167.572,4.830,14.260,47.460,6.410,475.866,0.270,12.060,399.935,12.010,0.810,70.331,5.050,29.950,0.730,24.590,422.825,22.820,7.280,92.501
20819,19,0,544.937,576.017,136.932,4.900,14.050,83.101,7.190,448.186,0.240,10.320,439.085,11.570,0.760,23.381,23.840,0.710,0.820,25.560,394.975,23.740,6.660,92.491
20820,17,0,521.835,552.737,138.732,4.870,13.791,81.821,7.230,426.544,0.270,11.250,414.005,12.280,0.790,22.361,23.720,0.710,0.810,24.800,371.464,23.020,6.700,92.521
20821,5,0,307.573,339.184,138.102,4.860,14.191,79.890,7.140,214.472,0.250,9.830,201.082,11.780,0.760,22.171,24.440,0.720,0.820,24.551,159.691,22.751,6.570,92.521
20822,4,0,299.134,331.474,141.112,4.860,14.690,84.061,7.080,201.473,0.250,10.280,190.362,13.660,0.890,21.870,27.231,0.730,0.840,23.680,147.382,21.920,7.000,92.511
20823,4,0,239.043,270.273,131.052,4.870,14.160,79.881,7.100,146.022,0.240,9.560,139.221,9.690,0.760,22.020,24.931,0.730,0.810,22.301,97.681,20.541,6.790,92.501
20824,3,0,220.103,251.253,127.852,4.850,13.980,77.961,7.090,129.042,0.260,9.610,123.401,10.040,0.740,23.861,21.260,0.720,0.820,20.971,82.491,19.161,9.470,92.521
20825,2,0,205.782,237.723,128.742,4.880,14.490,78.251,7.090,114.341,0.250,9.820,108.981,9.580,0.770,24.080,21.070,0.710,0.790,21.511,67.450,19.741,6.660,92.501
20826,2,0,243.123,274.663,163.091,4.840,13.730,46.040,6.390,184.732,0.250,14.030,111.572,9.700,0.740,70.001,5.020,32.840,0.740,21.130,137.502,19.360,7.160,92.511
20827,4,0,278.243,309.504,165.013,4.850,14.240,45.000,6.300,221.433,0.240,12.231,144.491,9.441,0.730,71.380,4.890,32.971,0.730,24.850,171.142,23.010,6.620,92.531
20828,2,0,244.213,275.273,161.712,4.840,14.160,44.970,6.390,186.993,0.240,12.281,113.561,9.490,0.770,70.410,5.040,32.211,0.730,20.730,139.152,18.940,6.310,92.511
20829,3,0,326.813,358.854,137.521,4.860,14.951,82.041,7.140,231.532,0.310,10.170,221.333,11.770,0.840,26.061,21.430,0.740,0.850,25.180,178.262,23.360,6.270,92.511
20830,3,0,399.214,432.604,210.861,4.830,16.110,82.751,7.170,302.803,0.260,10.470,221.743,12.170,0.830,24.780,24.480,0.720,0.810,95.731,178.682,93.931,6.700,92.522
20831,2,0,395.154,427.214,208.021,4.860,14.820,79.441,7.220,302.513,0.250,9.970,219.193,11.760,0.770,25.800,20.170,0.720,0.810,96.351,177.632,94.501,6.691,92.521
20832,2,0,398.614,429.975,211.022,4.890,14.161,81.061,7.230,303.843,0.240,9.960,218.953,12.330,0.780,23.461,24.100,0.730,0.800,98.491,176.842,96.691,7.330,92.511
20833,7,0,452.176,483.516,207.813,4.860,14.380,81.080,6.851,357.884,0.330,9.950,275.703,11.700,0.750,24.081,22.830,0.710,0.810,96.561,233.242,94.741,6.570,92.531
20834,3,0,397.125,428.835,207.073,4.850,14.520,80.641,7.170,302.984,0.270,10.190,221.762,12.100,0.860,23.350,23.771,0.720,0.810,94.801,179.832,92.951,6.690,92.531
20835,7,0,382.464,425.055,178.662,5.520,21.000,115.541,7.400,250.842,0.330,15.961,246.393,13.100,1.110,43.360,26.000,0.710,1.020,28.050,193.042,25.990,8.100,92.511
20836,8,0,293.213,323.384,130.342,4.850,13.461,79.791,7.020,200.622,0.240,10.340,193.042,10.610,0.770,24.160,21.420,0.710,0.760,22.381,151.751,20.661,6.510,92.511
20837,5,0,433.005,466.596,212.023,4.840,15.870,85.231,7.080,334.694,0.230,11.330,254.573,12.180,0.870,24.760,25.160,0.700,0.840,94.601,211.742,92.741,6.350,104.261
20838,7,0,449.035,481.695,146.651,4.870,14.680,89.661,7.240,345.634,0.240,12.421,335.044,12.960,0.770,23.970,27.180,0.700,0.790,26.300,290.254,24.320,6.650,92.491
20839,9,0,461.255,495.265,141.761,4.830,16.540,82.041,7.150,365.904,0.240,10.820,353.504,12.250,0.740,23.190,25.510,0.740,0.840,26.831,310.953,24.831,6.451,92.511
20840,40,0,885.430,917.671,139.952,4.850,14.511,83.361,7.290,788.859,0.240,10.510,777.719,12.370,0.790,26.450,21.430,0.740,0.820,25.480,734.838,23.500,11.160,92.491
20841,9,0,314.503,346.084,136.191,4.890,14.300,80.561,7.280,220.272,0.250,10.230,209.893,12.180,0.760,22.790,23.490,0.730,0.790,23.070,167.402,21.100,6.751,92.541
20842,7,0,332.763,364.414,135.841,4.850,14.321,80.370,7.071,239.322,0.240,9.960,228.573,11.990,0.770,21.671,25.030,0.720,0.840,24.250,186.882,22.420,7.200,92.511
20843,10,0,321.613,353.314,133.471,4.850,14.510,81.251,7.290,226.782,0.250,10.540,219.843,9.960,0.770,22.480,25.240,0.700,0.790,22.560,178.192,20.790,6.740,92.501
20844,8,0,288.533,319.694,127.112,4.871,13.820,78.191,7.100,197.212,0.230,9.580,192.582,10.070,0.760,21.870,22.340,0.730,0.800,20.981,150.381,19.181,6.510,92.511
20845,3,0,220.283,251.783,127.592,4.830,14.260,78.161,6.970,128.982,0.270,9.490,124.191,9.350,0.720,24.700,20.911,0.710,0.810,21.230,82.541,19.530,6.360,92.491
20846,14,0,375.294,406.615,132.432,4.840,14.021,79.741,7.110,282.443,0.240,9.270,274.183,11.771,0.770,25.460,20.190,0.720,0.840,21.060,231.492,19.200,6.750,92.521
20847,1,0,198.763,234.533,134.932,4.860,18.040,83.191,7.141,102.011,0.250,10.590,99.601,9.450,0.830,26.281,24.120,0.710,0.850,21.460,55.390,19.610,6.910,92.521
20848,1,0,243.402,281.144,165.792,4.870,18.191,106.851,7.440,121.781,0.310,16.550,115.352,12.230,0.950,27.510,35.560,0.700,0.800,25.210,66.701,23.280,6.500,92.501
20849,1,0,205.533,237.483,136.782,4.840,13.950,84.001,7.140,108.272,0.330,10.240,100.701,9.600,0.740,24.840,24.741,0.750,0.800,24.480,58.521,22.590,6.870,92.491
20850,2,0,214.873,246.703,133.042,4.900,14.370,82.441,7.260,118.702,0.260,11.030,113.661,10.510,0.760,22.090,24.941,0.690,0.800,21.730,70.651,19.970,6.570,92.531
20851,1,0,226.402,258.453,132.731,4.830,14.360,81.691,7.010,131.661,0.500,10.290,125.722,9.550,0.750,22.170,24.840,0.690,0.820,22.950,83.301,20.930,7.051,92.521
20852,3,0,215.262,246.303,129.912,4.860,13.901,79.301,7.160,122.771,0.230,10.060,116.391,9.950,0.771,22.200,23.280,0.720,0.800,22.071,74.890,20.041,6.270,92.521
20853,2,0,215.053,246.963,132.072,4.840,14.220,79.921,7.280,121.882,0.380,9.780,114.891,9.810,0.770,23.211,23.750,0.730,0.830,22.751,73.601,20.751,6.640,92.491
20854,1,0,217.732,249.063,132.352,4.850,14.121,80.340,7.160,123.691,0.230,9.680,116.711,10.060,0.820,21.321,25.880,0.690,0.830,22.451,74.850,20.451,6.700,92.521
20855,4,0,334.074,365.544,132.021,4.820,14.440,80.261,6.990,240.513,0.250,9.610,233.523,9.220,0.760,23.381,23.290,0.710,0.840,23.910,191.393,21.830,8.210,92.501
20856,1,0,216.502,247.972,132.640,4.870,14.330,81.171,7.050,122.141,0.240,9.550,115.332,11.600,0.770,23.120,23.580,0.720,0.800,21.790,73.011,19.740,6.390,92.481
20857,2,0,423.484,455.565,227.862,4.850,14.511,105.751,7.230,304.293,0.260,11.760,227.703,12.200,0.750,34.371,32.210,0.700,0.920,94.341,181.862,92.321,10.920,92.501
20858,1,0,380.904,412.494,139.901,4.840,14.480,84.461,7.050,283.263,0.250,11.680,272.593,12.260,0.780,26.290,20.761,0.720,0.810,26.030,228.953,23.960,7.210,92.521
20859,6,0,462.825,495.035,216.242,4.860,14.640,46.671,6.340,403.694,0.240,12.300,278.793,11.770,0.790,71.391,4.810,30.790,0.750,72.391,303.203,70.351,6.940,92.521
20860,1,0,406.095,437.355,183.252,4.830,14.010,81.081,7.150,311.874,0.240,9.850,254.103,11.900,0.760,21.560,24.560,0.690,0.850,72.401,211.462,70.361,7.281,92.491
20861,1,0,364.894,397.845,222.393,4.860,15.701,45.940,6.180,307.054,0.270,11.870,175.452,11.681,0.760,71.140,5.071,30.091,0.810,79.090,199.313,77.050,6.630,92.531
20862,12,0,464.265,497.525,198.942,4.940,15.430,84.391,7.190,366.014,0.270,10.290,298.583,13.350,0.850,24.710,24.381,0.730,0.940,79.791,255.043,77.781,7.680,92.501
20863,1,0,416.945,449.045,215.342,4.840,14.770,46.191,6.410,358.354,0.260,12.840,233.703,11.451,0.760,71.241,4.880,32.040,0.720,72.130,258.943,70.110,6.660,92.501
20864,8,0,304.023,338.804,141.271,4.840,17.311,84.591,7.210,206.162,0.250,11.330,197.533,10.320,0.740,26.810,23.590,0.690,0.950,24.510,154.122,22.470,6.800,92.501
20865,1,0,204.083,236.643,133.952,4.880,15.140,84.031,7.380,106.462,0.240,12.871,102.691,9.450,0.770,22.830,23.660,0.680,0.920,22.320,58.851,20.500,5.880,92.501
20866,1,0,202.672,234.382,131.460,4.830,14.270,81.991,7.200,107.221,0.240,10.330,102.922,9.590,0.740,24.200,22.540,0.710,0.810,21.530,60.051,19.680,6.580,92.521
20867,6,0,264.513,295.583,128.861,4.840,14.090,78.831,7.240,172.362,0.240,9.620,166.722,9.310,0.740,21.161,25.160,0.740,0.800,21.530,125.742,19.780,6.400,92.511
