idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
22418,1779177461864921083,0,0,1,-102224,903904,-61589,68147,612474,6060,-547790,-102236,890208,-0.3899536,3.4481201,0
22419,1779177461869884508,0,0,1,-102224,914208,-60793,65439,613423,5916,-545678,-102236,903904,-0.3899536,3.4874268,0
22420,1779177461874942432,0,0,1,-102224,916688,-61418,68040,614491,5762,-546130,-102236,914208,-0.3899536,3.4968872,0
22421,1779177461879941410,0,0,1,-102224,915600,-62026,70602,615678,5637,-548832,-102236,916688,-0.3899536,3.4927368,0
22422,1779177461885065767,0,0,1,-102224,919984,-61174,67763,616806,5563,-554109,-102236,915600,-0.3899536,3.5094604,0
22423,1779177461889939718,0,0,1,-102224,943152,-61767,70351,617637,5570,-560479,-102236,919984,-0.3899536,3.5978394,0
22424,1779177461895271983,0,0,1,-102224,926640,-60881,67315,619239,5682,-569301,-102236,943152,-0.3899536,3.5348511,0
22425,1779177461899931211,0,0,1,-102224,961920,-61473,69969,620188,5888,-575627,-102236,926640,-0.3899536,3.6694336,0
22426,1779177461905055919,0,0,1,-102224,945136,-60620,66983,620960,6194,-582612,-102236,961920,-0.3899536,3.6054077,0
22427,1779177461909948336,0,0,1,-102224,980528,-61115,69360,620841,6555,-587078,-102236,945136,-0.3899536,3.7404175,0
22428,1779177461915011603,0,0,1,-102224,993216,-60870,71868,621078,6967,-589615,-102236,980528,-0.3899536,3.7888184,0
22429,1779177461919928436,0,0,1,-102224,1034960,-61365,74110,622028,7386,-588647,-102236,993216,-0.3899536,3.9480591,0
22430,1779177461924921750,0,0,1,-102224,1016112,-60476,71191,623333,7789,-584661,-102236,1034960,-0.3899536,3.8761597,0
22431,1779177461929934104,0,0,1,-102224,1069968,-60910,73395,624342,8130,-578319,-102236,1016112,-0.3899536,4.0816040,0
