idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
3607,1779703713410506245,0,0,1,10704,1269920,-54926,-11083,1103711,156028,-162252,10860,1301040,0.0408325,4.8443604,0
3608,1779703713415516107,0,0,1,10320,1314864,-55845,-13087,1103711,156028,-162252,8776,1269920,0.0393677,5.0158081,0
3609,1779703713420503696,0,0,1,16032,1259760,-55361,-13808,1105847,154878,-153982,13612,1314864,0.0611572,4.8056030,0
3610,1779703713426040789,0,0,1,11600,1280720,-55132,-13327,1107568,153925,-144585,10791,1259760,0.0442505,4.8855591,0
3611,1779703713430521724,0,0,2,17968,1149760,-55283,-11500,1112850,151604,-135957,16106,1280720,0.0685425,4.3859863,0
3612,1779703713435503200,0,0,2,12352,1213120,-55074,-10979,1112850,151604,-135957,12473,1149760,0.0471191,4.6276855,0
3613,1779703713440498821,0,0,2,19552,1060560,-54839,-10499,1119081,149546,-130483,18342,1213120,0.0745850,4.0457153,0
3614,1779703713445529389,0,0,2,16128,1039600,-56600,-12199,1121276,148357,-127458,13789,1060560,0.0615234,3.9657593,0
3615,1779703713450911689,0,0,2,23472,993632,-56353,-11718,1123294,147650,-115015,21892,1039600,0.0895386,3.7904053,0
3616,1779703713455675968,0,0,2,18768,969584,-56409,-10137,1124896,146469,-106902,16761,993632,0.0715942,3.6986694,0
3617,1779703713460788364,0,0,2,26144,902464,-56145,-9590,1127626,145588,-90385,24263,969584,0.0997314,3.4426270,0
3618,1779703713465637929,0,0,2,21840,893248,-57712,-11212,1127626,145588,-90385,18779,902464,0.0833130,3.4074707,0
3619,1779703713470874684,0,0,2,29264,807840,-57464,-10552,1133620,142863,-59775,27293,893248,0.1116333,3.0816650,0
3620,1779703713476010890,0,0,1,23568,798576,-57208,-9868,1136171,140893,-47293,21605,807840,0.0899048,3.0463257,0
3621,1779703713481163064,0,0,2,29600,724560,-56936,-9105,1137774,139201,-30062,28844,798576,0.1129150,2.7639771,0
3622,1779703713485544217,0,0,2,23776,670992,-56727,-8302,1138723,137143,-20583,23110,724560,0.0906982,2.5596313,0
3623,1779703713490584449,0,0,2,29344,621600,-56439,-7450,1139732,135071,-4190,29606,670992,0.1119385,2.3712158,0
3624,1779703713495935995,0,0,2,26112,621472,-57751,-9287,1140859,132152,6556,23932,621600,0.0996094,2.3707275,0
3625,1779703713500589549,0,0,2,32048,528240,-57538,-8350,1142402,129970,20031,31774,621472,0.1222534,2.0150757,0
3626,1779703713505550704,0,0,2,27728,531200,-57486,-6608,1142402,129970,20031,26198,528240,0.1057739,2.0263672,0
3627,1779703713510632602,0,0,1,29072,478416,-57201,-5640,1144064,127052,28453,26198,531200,0.1109009,1.8250122,0
3628,1779703713515620255,0,0,1,32272,392368,-58090,-7022,1148336,120989,45819,27917,478416,0.1231079,1.4967651,0
3629,1779703713520557121,0,0,1,34624,337024,-57841,-6013,1148336,120989,45819,30816,392368,0.1320801,1.2856445,0
3630,1779703713525714959,0,0,1,34928,271984,-57552,-4964,1149405,115059,70091,32299,337024,0.1332397,1.0375366,0
3631,1779703713530609583,0,0,1,35632,217728,-57273,-3889,1149405,115059,70091,34042,271984,0.1359253,0.8305664,0
3632,1779703713535574226,0,0,1,34944,225936,-56972,-2766,1149286,112079,83025,34239,217728,0.1333008,0.8618774,0
3633,1779703713540586040,0,0,1,35456,176064,-56648,-1612,1150235,105527,108004,35122,225936,0.1352539,0.6716309,0
3634,1779703713545589406,0,0,1,35536,127168,-57782,-2512,1150235,105527,108004,34593,176064,0.1355591,0.4851074,0
3635,1779703713550567842,0,0,1,37184,59984,-57479,-1276,1151363,98425,134141,36658,127168,0.1418457,0.2288208,0
3636,1779703713555499556,0,0,1,36784,5472,-57159,-22,1151363,98425,134141,35865,59984,0.1403198,0.0208740,0
3637,1779703713560556492,0,0,1,37808,-6800,-56812,1310,1145725,90703,164326,37563,5472,0.1442261,-0.0259399,0
3638,1779703713565700250,0,0,1,37040,-23488,-57783,3000,1138545,86346,178238,36049,-6800,0.1412964,-0.0895996,0
3639,1779703713570568792,0,0,1,38576,34704,-57310,3932,1128991,82223,191345,38441,-23488,0.1471558,0.1323853,0
3640,1779703713575571646,0,0,1,36096,79824,-56921,5332,1118665,77689,200931,36116,34704,0.1376953,0.3045044,0
3641,1779703713580496223,0,0,1,38640,111040,-56605,7046,1108636,73316,210323,38165,79824,0.1473999,0.4235840,0
3642,1779703713585556744,0,0,1,35264,78528,-56167,8425,1108933,68603,217163,35763,111040,0.1345215,0.2995605,0
3643,1779703713590557933,0,0,1,36720,36256,-55656,9551,1113324,64090,225074,37917,78528,0.1400757,0.1383057,0
3644,1779703713595526385,0,0,1,34560,-592,-56770,10726,1118012,59358,230116,34637,36256,0.1318359,-0.0022583,0
3645,1779703713600546072,0,0,1,38816,-98880,-56292,12073,1120446,54850,237554,38106,-592,0.1480713,-0.3771973,0
3646,1779703713605498842,0,0,2,35120,-181456,-55802,13371,1121158,50197,241254,35206,-98880,0.1339722,-0.6921997,0
3647,1779703713610555299,0,0,1,38464,-227152,-55283,14677,1119496,45790,246980,39136,-181456,0.1467285,-0.8665161,0
3648,1779703713615796887,0,0,1,36224,-251520,-55861,15955,1117004,41029,249973,35915,-227152,0.1381836,-0.9594727,0
3649,1779703713620508363,0,0,2,40784,-314336,-55345,17130,1116351,37154,256676,40936,-251520,0.1555786,-1.1990967,0
3650,1779703713625512145,0,0,1,36704,-368416,-54783,18366,1116292,32752,262450,36887,-314336,0.1400146,-1.4053955,0
3651,1779703713630574554,0,0,1,40416,-443456,-54196,19625,1115698,28608,273829,41126,-368416,0.1541748,-1.6916504,0
3652,1779703713635637763,0,0,1,36384,-471488,-53597,20902,1114393,24067,283431,36819,-443456,0.1387939,-1.7985840,0
3653,1779703713640518050,0,0,1,40336,-500704,-52997,22122,1112019,19922,295746,41090,-471488,0.1538696,-1.9100342,0
3654,1779703713645535304,0,0,1,34848,-526512,-53510,24714,1112019,19922,295746,36537,-500704,0.1329346,-2.0084839,0
3655,1779703713650578544,0,0,2,39536,-510512,-52837,25969,1107628,10825,308262,40443,-526512,0.1508179,-1.9474487,0
3656,1779703713655515378,0,0,2,34160,-598768,-52162,27148,1107628,10825,308262,35634,-510512,0.1303101,-2.2841187,0
3657,1779703713660561754,0,0,2,39200,-665040,-51462,28341,1104542,1921,312512,39697,-598768,0.1495361,-2.5369263,0
3658,1779703713665721129,0,0,2,34688,-732032,-52076,29559,1102405,-2744,312882,34495,-665040,0.1323242,-2.7924805,0
3659,1779703713670690829,0,0,2,38160,-784304,-51358,30666,1100506,-6791,317254,38836,-732032,0.1455688,-2.9918823,0
3660,1779703713675658193,0,0,1,32864,-855104,-50632,31739,1098489,-11163,317866,33060,-784304,0.1253662,-3.2619629,0
