t_s,lidar_vx,icp_rmse_m,converged,yaw_rate,erpm,imu_ax,motor_current
107.854428928,2.3499758918860087,0.005180518417092164,True,-2.265464233809443,9300.925774669457,0.054641507289125674,19.096411251212416
107.879426816,1.6462655406093223,0.005151837550569424,True,-2.2887213531395156,9264.551151744216,-0.9492116126633149,19.712658460595538
107.904453888,2.452260682726452,0.005501837425051154,True,-2.2130353198658654,9319.495728850923,0.3694294258105109,19.673166161476992
107.92944665600001,1.6287908053113327,0.00513697691017332,False,-2.2446452749253956,9312.153669266147,-0.9183498152656536,19.71509798040392
107.95317324800001,2.786134621415788,0.0051496698815080896,True,-2.2890093274762617,9336.907046788181,0.645319056037435,20.251372487926467
107.975840512,1.7785080392795183,0.005437047847671038,True,-2.338775535768686,9485.461020809607,0.15327812201307967,19.996782275597887
108.00210739200001,2.0034555110395,0.005183122749318556,True,-2.2486261027337973,9494.5342254246,-1.3514333943487615,19.641832218219246
108.02945510400001,1.6652086115313858,0.0055006519480849695,True,-2.3038535921946917,9541.837727574073,1.1451136315297046,20.166098220205008
108.05446912000001,2.592878713159928,0.005413513822590896,True,-2.3620752249739425,9655.051001915808,-0.6841273861469243,23.014652306736394
108.079475712,1.6840407855512947,0.005464149460538441,True,-2.2204870369287724,9728.667536454335,-1.264563415215102,21.874293169608595
108.10446540800001,2.4235588321574015,0.0057067961414315315,True,-2.3245773022475946,9830.428201195324,1.1322084781852597,20.930802877241234
108.129459456,1.7259586730823666,0.004613474481378624,True,-2.3713575595589726,9885.512849048968,-1.2992524143869535,20.579025698097933
108.154451968,2.6250026563396482,0.005376641032184878,True,-2.325798456394065,9957.728497978336,0.18801716417134404,21.05
108.17945856,1.8110821210571817,0.005125092058634489,True,-2.3862253599085146,10098.337220053421,0.11928675558729446,21.23976679679474
108.2044544,2.665519452718325,0.004765753016144976,True,-2.3387211825867724,10119.276736324524,-0.5644895397084905,22.257589121081747
108.229437696,1.8073152712216711,0.004885293583329738,True,-2.4140107385283964,10313.793905788465,0.6697162863948422,22.663590195367153
108.25443404800001,2.754106689522957,0.005329469351002823,True,-2.4365206335617913,10396.806516492357,-1.5709887229979516,23.050810539018503
108.27946342400001,1.8159190061146562,0.004610938233131664,True,-2.390742880065616,10511.688180442317,0.12422184650245471,25.38271884001367
108.304469248,2.8222526368571086,0.005749970505710599,True,-2.4201232936682726,10666.247567622637,-1.1345685447146636,26.402227599205336
108.32945433600001,1.8789909570546597,0.004821532649631104,True,-2.32488960267346,10793.081684944143,-1.5843855303245507,28.755338731167367
108.354449152,2.883079336657843,0.004850476208789282,True,-2.44937160658627,11055.400489022464,0.174635299350653,31.37065661453823
108.37445760000001,2.9821716806927525,0.005746994298974935,False,-2.4481743880946643,11197.349648555744,-2.7381437082941598,33.126046380380686
108.39946828800001,2.0113213275124724,0.005391996892342199,True,-2.364361123652195,11450.859034907597,-1.0895101418783806,37.36587525667351
108.424466432,3.0377769669885186,0.0054556018461966735,True,-2.377432835025575,11815.471380298997,-2.5665094734832303,41.94057904976449
108.449457408,2.100681322680568,0.006580385524897253,True,-2.367691559605613,12298.6380643552,-2.93581825164226,43.368903467198805
108.47447116800001,3.1374642065389917,0.00597541810670735,False,-2.36257342631049,12757.877496469639,-2.9262695042365587,43.76750554771031
108.49948032,2.350216380859218,0.0063272642858085955,True,-2.400134783965889,13283.180519280995,-3.463196313111862,44.603950939724484
108.524475136,3.308095711967667,0.006137611308798758,False,-2.334173077454589,13760.660200668895,-2.717899631840369,44.32401911132346
108.54948044800001,2.5422220676462484,0.006467662811047177,True,-2.458731103969291,14336.452809226537,-2.301951073779189,43.96038355729552
108.574460672,3.4140687783463264,0.006337926900149797,True,-2.4311064094586574,14841.479692131676,-3.3009319861255793,43.89074834884809
