label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_N,Q_CONTOURING,Q_LAG,Q_ALPHA,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_N_TERM,Q_CONTOURING_TERM,Q_LAG_TERM,Q_ALPHA_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC100_QL100_QA5_QP0.1_H20_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.982,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,42.0,910.2,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,3.5
QC100_QL100_QA5_QP0.1_H20_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1158100.0,5,1,68.2169,41.0093,3.1415,1.6023,4.53,0.881,3.0236,2013.0,3038.8,11576,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,5.0
QC100_QL100_QA5_QP0.1_H20_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1015900.0,3,3,13.7768,4.914,1.5533,1.1035,0.35,2.5339,3.5604,2033.5,2207.1,10154,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,5.0
QC100_QL100_QA5_QP0.1_H20_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.772,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2032.1,2167.0,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,5.0
QC100_QL100_QA5_QP0.1_H20_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,641200.0,4,2,3.5762,0.7964,3.1413,1.1671,4.18,2.6601,4.2311,2072.9,3265.9,6407,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,5.0
QC100_QL100_QA5_QP0.1_H20_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,43.4,780.7,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,5.0
QC100_QL100_QA5_QP0.5_H6_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1010100.0,5,1,13.1741,4.546,3.1411,1.6373,4.48,1.896,3.9912,613.8,825.3,10096,0.0,99.8,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,1.5
QC100_QL100_QA5_QP0.5_H6_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.004,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,621.3,669.1,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,1.5
QC100_QL100_QA5_QP0.5_H6_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1025400.0,5,1,11.6928,4.8431,3.1408,2.1059,4.82,2.5885,3.7079,621.6,772.3,10249,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,1.5
QC100_QL100_QA5_QP0.5_H6_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1000400.0,6,0,6.4375,2.6579,3.1412,1.663,5.78,2.0685,3.9912,635.8,1123.7,9999,2.4,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,1.5
QC100_QL100_QA5_QP0.5_H6_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.1,237.4,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,1.5
QC100_QL100_QA5_QP0.5_H6_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1126100.0,4,2,42.4823,20.6658,3.141,1.5726,4.61,2.9182,4.3065,592.6,791.6,11256,0.0,99.8,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,2.0
QC100_QL100_QA5_QP0.5_H6_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.004,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,622.0,829.2,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,2.0
QC100_QL100_QA5_QP0.5_H6_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,590900.0,4,2,2.6187,1.1115,3.1416,2.9664,1.01,1.5594,3.0031,621.9,659.5,5904,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,2.0
QC100_QL100_QA5_QP0.5_H6_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,462500.0,4,2,2.9188,0.6963,3.1401,1.0895,4.75,2.1953,3.4565,622.1,736.3,4620,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,2.0
QC100_QL100_QA5_QP0.5_H6_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.1,238.4,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,2.0
QC100_QL100_QA5_QP0.5_H6_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1097800.0,4,2,17.0377,7.1276,2.4333,1.5885,4.62,3.4788,3.7173,611.9,656.4,10973,0.0,99.8,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.0
QC100_QL100_QA5_QP0.5_H6_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.003,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,620.9,653.0,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.0
QC100_QL100_QA5_QP0.5_H6_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1099600.0,3,3,49.9763,22.2182,3.0334,1.6447,0.97,1.9313,3.458,619.7,657.9,10991,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.0
QC100_QL100_QA5_QP0.5_H6_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,887700.0,5,1,5.425,1.097,3.1412,1.5879,4.78,3.0068,4.9452,621.3,882.3,8872,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.0
QC100_QL100_QA5_QP0.5_H6_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.0,295.4,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.0
QC100_QL100_QA5_QP0.5_H6_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,913300.0,6,0,13.6939,4.69,3.1413,1.2133,5.78,2.1323,3.1216,611.0,717.0,9128,0.6,99.8,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.5
QC100_QL100_QA5_QP0.5_H6_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.003,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,620.1,641.0,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.5
QC100_QL100_QA5_QP0.5_H6_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,923400.0,5,1,14.1598,3.8284,3.141,1.593,6.32,3.9055,5.1872,619.9,643.8,9229,0.3,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.5
QC100_QL100_QA5_QP0.5_H6_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,955900.0,6,0,8.7664,2.2159,3.1414,1.6443,7.28,2.9618,4.8243,616.6,822.6,9554,2.7,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.5
QC100_QL100_QA5_QP0.5_H6_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,12.8,289.0,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.5
QC100_QL100_QA5_QP0.5_H6_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1132600.0,6,0,39.0452,14.4379,3.1402,1.365,6.76,3.0006,4.5745,585.1,631.5,11321,1.1,99.5,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,5.0
QC100_QL100_QA5_QP0.5_H6_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.001,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,618.6,779.9,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,5.0
QC100_QL100_QA5_QP0.5_H6_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1012400.0,3,3,13.8914,4.9023,2.3222,1.405,0.35,3.2711,4.9254,623.2,872.9,10119,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,5.0
QC100_QL100_QA5_QP0.5_H6_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,553700.0,4,2,4.605,1.0025,3.1415,1.2958,4.9,2.8794,4.3769,637.8,924.5,5532,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,5.0
QC100_QL100_QA5_QP0.5_H6_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.1,243.2,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,5.0
QC100_QL100_QA5_QP0.5_H8_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,852000.0,5,1,6.1129,1.7503,3.1359,0.9719,4.68,3.0391,5.2754,793.4,1111.0,8515,0.0,99.4,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,1.5
QC100_QL100_QA5_QP0.5_H8_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1178900.0,6,0,51.5457,28.3675,3.1412,1.9764,5.65,3.0705,7.9382,855.1,1461.2,11784,0.4,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,1.5
QC100_QL100_QA5_QP0.5_H8_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.586,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,846.0,1124.4,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,1.5
QC100_QL100_QA5_QP0.5_H8_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,973500.0,6,0,10.6419,2.3431,3.1414,1.5857,5.07,2.3872,10.1121,831.2,1123.7,9730,0.1,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,1.5
QC100_QL100_QA5_QP0.5_H8_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,17.5,399.1,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,1.5
QC100_QL100_QA5_QP0.5_H8_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1125900.0,6,0,42.5879,12.0133,2.9668,1.3685,5.22,2.037,5.2754,781.3,1067.6,11254,0.1,99.4,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,2.0
QC100_QL100_QA5_QP0.5_H8_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1093700.0,6,0,15.5671,4.2403,3.1412,1.0892,6.13,2.1464,5.2754,859.2,1489.2,10932,0.4,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,2.0
QC100_QL100_QA5_QP0.5_H8_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.578,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,838.3,1116.3,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,2.0
QC100_QL100_QA5_QP0.5_H8_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,884200.0,6,0,10.3314,3.0854,3.1412,1.1917,6.37,3.2289,5.7481,845.2,1114.2,8837,2.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,2.0
QC100_QL100_QA5_QP0.5_H8_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.958,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,18.1,310.5,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,2.0
QC100_QL100_QA5_QP0.5_H8_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,923200.0,6,0,3.6047,1.6689,3.1416,1.7546,5.75,2.9952,5.2554,810.0,1480.5,9227,0.4,99.3,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,3.0
QC100_QL100_QA5_QP0.5_H8_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1150000.0,5,1,27.0487,7.9774,3.1412,1.681,4.37,1.7193,3.8212,825.8,1131.2,11495,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,3.0
QC100_QL100_QA5_QP0.5_H8_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.566,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,825.8,996.0,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,3.0
QC100_QL100_QA5_QP0.5_H8_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1006500.0,6,0,9.7146,2.9442,3.1413,1.2635,6.67,3.0553,4.2778,825.3,878.4,10060,1.3,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,3.0
QC100_QL100_QA5_QP0.5_H8_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,17.5,387.2,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,3.0
QC100_QL100_QA5_QP0.5_H8_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1028100.0,5,1,11.1027,3.8655,3.1411,0.9411,4.97,1.5341,5.2218,764.4,990.7,10276,0.0,99.5,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,3.5
QC100_QL100_QA5_QP0.5_H8_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1163700.0,3,3,20.2878,10.8794,1.522,1.4664,0.7,1.8037,3.1484,808.5,962.9,11632,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,3.5
QC100_QL100_QA5_QP0.5_H8_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.552,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,811.8,1080.0,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,3.5
QC100_QL100_QA5_QP0.5_H8_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,530300.0,4,2,4.5328,0.9394,3.1414,1.2306,4.14,2.2884,3.751,811.9,849.2,5298,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,3.5
QC100_QL100_QA5_QP0.5_H8_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,17.1,302.4,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,3.5
QC100_QL100_QA5_QP0.5_H8_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1105200.0,6,0,49.3656,19.249,3.1412,1.8456,6.26,1.8232,4.0614,780.8,3794.7,11047,0.5,99.1,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,5.0
QC100_QL100_QA5_QP0.5_H8_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1172600.0,5,1,11.5484,5.0787,3.141,2.5538,4.74,1.551,3.5209,817.3,1144.7,11721,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,5.0
QC100_QL100_QA5_QP0.5_H8_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.567,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,827.3,958.7,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,5.0
QC100_QL100_QA5_QP0.5_H8_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1094300.0,5,1,11.9129,4.2953,3.1416,1.4809,4.7,1.7977,3.3573,831.8,1149.7,10938,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,5.0
QC100_QL100_QA5_QP0.5_H8_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,16.9,376.7,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,5.0
QC100_QL100_QA5_QP0.5_H10_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1018000.0,5,1,13.5424,3.2456,3.1415,1.8249,4.11,1.8037,4.032,1017.4,1236.4,10175,0.0,99.6,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.03,1.5
QC100_QL100_QA5_QP0.5_H10_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,948100.0,3,3,14.6544,5.298,1.5474,1.1593,0.35,3.0769,3.5604,1053.6,1732.0,9476,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.04,1.5
