label,phase,raceline,score,tracker_score,racer_score,passed,failed,max_contouring_err,avg_contouring_err,max_heading_err,avg_heading_err,max_vx,avg_vel,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,avg_rho,avg_rho_u,avg_adapt_updates,avg_clip_events,status,return_code,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC=500+QL=700+QP=0.5+N=12+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1172500.0,1172500.0,1172500.0,4,2,1.3035,1.2699,2.4486,2.3748,4.95,2.6182,4.457,532.0,8503.1,11705,0.0,49.1,2.179,2.179,0.04,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.02,10.0
QC=500+QL=700+QP=0.5+N=12+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1152900.0,1152900.0,1152900.0,5,1,2.9068,1.6291,3.0325,2.546,5.03,3.6145,4.6217,521.0,9266.1,11509,0.0,48.5,3.389,3.389,0.15,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.025,10.0
QC=500+QL=700+QP=0.5+N=12+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1097700.0,1097700.0,1097700.0,5,1,2.7442,1.6414,2.8635,0.8797,4.81,3.7596,4.457,513.2,4425.7,10957,0.0,48.5,2.543,2.543,0.29,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.03,10.0
QC=500+QL=700+QP=0.5+N=12+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,955900.0,955900.0,955900.0,6,0,2.0708,1.1141,3.1415,1.5585,5.46,3.2775,4.9763,358.4,9519.8,9539,0.8,34.0,32.343,32.343,1.01,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.035,10.0
QC=500+QL=700+QP=0.5+N=12+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,315400.0,315400.0,315400.0,6,0,2.1971,0.7056,3.1283,1.6259,5.38,2.6595,4.457,482.9,4504.1,3134,0.2,49.5,3.998,3.998,0.48,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.04,10.0
QC=500+QL=700+QP=0.5+N=12+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,996500.0,996500.0,996500.0,6,0,1.8222,1.2273,2.8119,2.2162,6.04,3.9018,4.6539,457.7,3996.9,9945,0.3,49.7,3.125,3.125,0.35,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.05,10.0
QC=500+QL=700+QP=0.5+N=15+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1141700.0,1141700.0,1141700.0,6,0,2.8249,2.5091,2.6296,0.3705,5.06,2.3314,4.457,581.1,7629.7,11397,0.0,48.7,2.15,2.15,0.09,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.02,10.0
QC=500+QL=700+QP=0.5+N=15+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1179300.0,1179300.0,1179300.0,5,1,3.665,1.543,2.9391,1.949,5.85,2.6743,4.457,580.0,2341.0,11773,0.2,49.9,3.291,3.291,0.08,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.03,10.0
QC=500+QL=700+QP=0.5+N=15+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1174200.0,1174200.0,1174200.0,5,1,2.708,2.5505,1.2645,0.2375,5.26,3.5551,4.457,595.3,1851.5,11722,0.1,49.8,2.551,2.551,0.05,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.025,10.0
QC=500+QL=700+QP=0.5+N=15+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-3.9982,72.207,-3.9982,4,2,0.4588,0.4542,0.5898,0.1733,2.42,3.9982,4.457,37.4,875.2,0,0.0,1.7,98.777,98.777,0.02,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.05,10.0
QC=500+QL=700+QP=0.5+N=15+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.1841,76.69,-4.1841,4,2,0.3353,0.3316,0.6307,0.6246,1.75,4.1841,4.457,37.9,987.2,0,0.0,1.8,98.569,98.569,0.03,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.06,10.0
QC=500+QL=700+QP=0.5+N=15+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1030900.0,1030900.0,1030900.0,6,0,1.9431,0.7896,3.1103,1.4775,5.95,2.5004,4.457,560.2,1549.8,10289,0.3,49.7,4.17,4.17,0.26,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.035,10.0
QC=500+QL=700+QP=0.5+N=20+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,844300.0,844300.0,844300.0,6,0,2.0788,1.019,3.14,1.4564,5.0,3.6275,4.7103,818.6,1733.7,8423,0.0,48.9,3.417,3.417,0.35,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.02,10.0
QC=500+QL=700+QP=0.5+N=20+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1185500.0,1185500.0,1185500.0,4,2,1.6124,1.3487,0.8931,0.024,4.69,3.1707,4.457,65.3,931.5,11835,0.0,2.8,38.919,38.919,0.08,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.03,10.0
QC=500+QL=500+QP=3.0+N=15+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,500,500,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.06,10.0
QC=500+QL=700+QP=0.5+N=20+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1134400.0,1134400.0,1134400.0,4,2,0.9833,0.6871,1.4161,0.951,2.88,2.89,4.457,137.1,52220.5,11324,0.0,4.7,92.981,92.981,0.07,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.04,10.0
QC=500+QL=700+QP=0.5+N=20+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3085,52.052,-4.3085,4,2,0.1682,0.166,0.4226,0.4174,1.1,4.3085,4.457,50.8,880.0,0,0.0,1.9,98.348,98.348,0.04,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.05,10.0
QC=500+QL=700+QP=0.5+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3535,37.004,-4.3535,4,2,0.0785,0.0776,0.2682,0.2651,1.35,4.3535,4.457,46.7,890.0,0,0.0,1.6,9.994,9.994,0.02,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
QC=500+QL=500+QP=3.0+N=20+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,500,500,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.03,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1177400.0,1177400.0,1177400.0,5,1,1.9986,0.9277,2.055,1.7172,7.09,3.2039,4.457,200.4,435.4,11754,0.9,48.4,2.475,2.475,2.01,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.02,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,52800.0,52800.0,52800.0,6,0,2.1774,0.3991,2.024,1.4694,7.2,2.7025,4.457,194.1,455.6,508,1.7,46.0,3.358,3.358,0.73,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.025,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1170200.0,1170200.0,1170200.0,5,1,2.3956,0.8391,1.5687,1.1245,7.08,2.736,4.457,211.4,605.5,11682,1.0,48.7,2.499,2.499,1.43,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.03,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1182800.0,1182800.0,1182800.0,5,1,2.3864,1.7462,1.5692,0.8431,6.88,4.1887,4.457,210.3,1279.4,11808,1.3,48.6,2.317,2.317,1.95,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.035,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,48700.0,48700.0,48700.0,5,1,2.0624,0.891,1.5699,0.9584,6.48,1.9746,4.457,210.5,1085.9,467,1.0,47.9,3.939,3.939,4.52,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.04,10.0
QC=500+QL=500+QP=3.0+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,500,500,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,894000.0,894000.0,894000.0,5,1,1.0227,0.7138,1.5697,1.299,6.33,2.9964,4.457,201.2,724.8,8920,0.4,48.2,2.457,2.457,0.29,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.05,10.0
QC=500+QL=700+QP=1.0+N=5+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,52400.0,52400.0,52400.0,6,0,1.955,0.5151,1.7573,1.5554,7.3,3.207,4.457,201.5,415.0,504,1.3,48.8,2.448,2.448,0.17,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.06,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,15100.0,15100.0,15100.0,5,1,1.2318,0.3152,1.5695,0.409,5.66,3.6415,4.457,110.0,316.1,131,0.9,17.4,1.223,1.223,0.08,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.03,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,90600.0,90600.0,90600.0,6,0,1.841,0.5368,1.5768,1.3658,7.47,3.8479,4.5491,264.6,491.6,886,1.6,45.4,2.434,2.434,0.15,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.02,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,32900.0,32900.0,32900.0,5,1,1.5512,0.3122,2.3179,2.2238,6.73,3.8982,4.457,276.9,314.3,309,1.0,48.7,2.136,2.136,1.9,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.025,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,303200.0,303200.0,303200.0,6,0,1.1052,0.8458,2.1907,1.0433,5.06,2.6595,4.457,282.2,415.4,3012,0.0,47.0,2.659,2.659,1.87,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1177900.0,1177900.0,1177900.0,4,2,0.9314,0.8652,1.1262,0.1396,4.81,3.1039,4.457,284.7,624.6,11759,0.0,49.3,1.368,1.368,0.19,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.04,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1173500.0,1173500.0,1173500.0,5,1,2.824,2.7383,1.3834,0.1019,5.26,3.3628,4.457,283.4,660.3,11715,0.1,49.7,4.02,4.02,0.05,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.05,10.0
QC=500+QL=700+QP=1.0+N=7+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1181600.0,1181600.0,1181600.0,5,1,3.0106,2.7306,1.3736,0.1213,5.25,3.9625,4.457,285.6,1894.8,11796,0.1,49.9,5.005,5.005,1.94,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.06,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,18600.0,18600.0,18600.0,5,1,1.1538,0.046,1.57,1.5163,6.48,3.5594,4.457,318.7,1737.9,166,0.4,48.7,2.188,2.188,3.88,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.02,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1155900.0,1155900.0,1155900.0,5,1,1.287,1.2068,3.1233,2.9354,5.28,2.7066,4.457,324.5,3339.4,11539,0.6,48.9,2.072,2.072,1.81,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.025,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1113100.0,1113100.0,1113100.0,5,1,0.6748,0.5756,1.1223,0.1095,5.55,3.2987,4.457,319.5,1405.0,11111,0.2,48.9,1.288,1.288,0.2,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.03,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1178000.0,1178000.0,1178000.0,4,2,0.9034,0.569,1.1461,1.0876,4.81,3.3704,4.457,325.1,541.9,11760,0.0,49.4,3.308,3.308,0.06,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.035,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,68100.0,68100.0,68100.0,6,0,1.6216,0.1121,1.5699,1.4705,5.23,3.3321,4.457,317.0,1519.6,661,0.1,48.4,2.432,2.432,0.22,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.04,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,14600.0,14600.0,14600.0,4,2,1.1612,0.6403,1.57,1.5313,4.25,3.024,4.457,322.9,812.5,126,0.0,49.7,4.407,4.407,0.12,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.05,10.0
QC=500+QL=700+QP=1.0+N=8+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,323000.0,323000.0,323000.0,5,1,2.5921,0.3017,2.3979,1.2868,5.24,2.927,4.457,335.0,1247.8,3210,0.3,49.1,3.172,3.172,0.49,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.06,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,988500.0,988500.0,988500.0,4,2,2.3629,1.3207,3.1412,2.2908,4.72,2.6453,4.457,418.9,873.4,9865,0.0,48.9,1.777,1.777,1.39,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.02,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,29300.0,29300.0,29300.0,5,1,1.4694,0.1155,2.0451,1.1006,5.71,3.522,4.457,334.0,719.8,273,0.8,49.3,2.451,2.451,2.0,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.03,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,4200.0,4200.0,4200.0,5,1,0.6636,0.2984,1.57,1.5182,5.38,3.1493,4.457,408.1,1378.7,22,0.5,49.1,1.722,1.722,0.05,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.025,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1122500.0,1122500.0,1122500.0,6,0,2.1841,1.6227,2.9618,2.6344,5.29,4.3156,4.8098,422.1,881.3,11205,0.1,49.0,3.039,3.039,0.26,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.035,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,24900.0,24900.0,24900.0,4,2,1.2792,0.0474,1.57,1.5315,3.49,2.8881,4.457,45.3,494.4,229,0.0,4.2,93.977,93.977,0.1,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,716600.0,716600.0,716600.0,6,0,2.1306,0.8227,2.3556,1.2141,6.91,2.8005,4.9141,392.3,487.6,7146,1.1,48.5,6.294,6.294,1.36,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.05,10.0
QC=500+QL=700+QP=1.0+N=10+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,15700.0,15700.0,15700.0,5,1,1.5382,0.8741,2.7904,2.4378,5.33,3.8614,4.457,401.2,1031.2,137,0.3,49.7,2.559,2.559,0.05,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.04,10.0
QC=500+QL=700+QP=1.0+N=12+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,986500.0,986500.0,986500.0,4,2,0.5337,0.3701,1.7648,1.6958,4.98,3.1538,4.457,396.5,1303.6,9845,0.0,49.1,1.712,1.712,0.04,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.02,10.0
QC=500+QL=700+QP=1.0+N=12+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,133200.0,133200.0,133200.0,6,0,1.7864,0.259,1.5698,1.3936,5.61,3.6883,4.457,478.9,1142.3,1312,0.3,47.4,3.111,3.111,1.86,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.025,10.0
QC=500+QL=700+QP=1.0+N=12+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1145700.0,1145700.0,1145700.0,6,0,1.9816,1.5785,3.1393,2.0718,5.25,3.9234,4.457,476.2,803.8,11437,0.1,49.0,3.277,3.277,0.14,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.03,10.0
QC=500+QL=700+QP=1.0+N=12+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1179800.0,1179800.0,1179800.0,5,1,1.841,1.1227,3.135,3.0408,5.34,3.4974,4.457,67.1,1070.4,11778,0.1,5.7,91.581,91.581,0.09,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.05,10.0
QC=500+QL=700+QP=1.0+N=12+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1088500.0,1088500.0,1088500.0,5,1,1.8653,0.9786,1.6587,1.2214,4.62,2.6663,4.457,117.7,1073.7,10865,0.0,10.1,42.157,42.157,0.24,0.0,OK,1,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.06,10.0
QC=500+QL=700+QP=1.0+N=12+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1126700.0,1126700.0,1126700.0,6,0,1.5446,1.3092,3.1373,2.4789,5.34,3.8316,4.457,390.6,688.7,11247,0.2,49.6,3.541,3.541,0.23,0.0,OK,0,500,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.035,10.0
