# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
14.372186,3.105292,0.564340,-0.037522,-0.121020,4.537240,-3.375620,0.530000,1.350000
14.422089,3.155025,0.562322,-0.043665,-0.125856,4.499960,-3.359619,0.510000,1.345000
14.471992,3.204761,0.559990,-0.050058,-0.131294,4.462547,-3.373051,0.535000,1.355000
14.521896,3.254876,0.557311,-0.056826,-0.138437,4.424666,-3.344296,0.535000,1.360000
14.571799,3.304806,0.554294,-0.063934,-0.145825,4.386786,-3.315542,0.550000,1.330000
14.621703,3.354538,0.550925,-0.071392,-0.153472,4.348905,-3.286787,0.535000,1.335000
14.671606,3.404056,0.547191,-0.079209,-0.161397,4.311024,-2.867923,0.535000,1.335000
14.721509,3.453849,0.543033,-0.087485,-0.170129,4.277697,-2.501973,0.550000,1.320000
14.771413,3.503836,0.538430,-0.096263,-0.179656,4.248409,-2.484784,0.545000,1.325000
14.821316,3.553557,0.533399,-0.105486,-0.189551,4.219121,-2.467595,0.550000,1.295000
14.871220,3.602994,0.527925,-0.115169,-0.199834,4.189832,-2.450406,0.570000,1.300000
14.921123,3.652132,0.521990,-0.125322,-0.210524,4.160544,-2.107140,0.565000,1.265000
14.971027,3.702040,0.515429,-0.136150,-0.219601,4.135193,-2.068983,0.575000,1.280000
15.020930,3.751684,0.508346,-0.147395,-0.228977,4.110149,-2.056415,0.610000,1.285000
15.070833,3.800959,0.500738,-0.159055,-0.238838,4.085105,-2.043846,0.630000,1.280000
15.120737,3.849846,0.492595,-0.171147,-0.249208,4.060060,-1.895537,0.630000,1.275000
15.170640,3.898928,0.483793,-0.183839,-0.259586,4.036694,-1.708212,0.620000,1.255000
15.220544,3.948355,0.474263,-0.197160,-0.269785,4.015521,-1.699229,0.660000,1.260000
15.270447,3.997313,0.464135,-0.210914,-0.280497,3.994348,-1.690245,0.620000,1.245000
15.320351,4.045784,0.453400,-0.225116,-0.291740,3.973175,-1.661518,0.645000,1.225000
15.370254,4.093853,0.442022,-0.239816,-0.303473,3.952251,-1.372259,0.660000,1.220000
15.420157,4.142848,0.429638,-0.255441,-0.315034,3.934886,-1.366217,0.675000,1.220000
15.470061,4.191256,0.416582,-0.271543,-0.327448,3.917521,-1.360174,0.700000,1.215000
15.519964,4.239046,0.402850,-0.288152,-0.340765,3.900156,-1.354132,0.750000,1.195000
15.569868,4.286192,0.388439,-0.305299,-0.355041,3.882791,-1.094250,0.730000,1.185000
15.619771,4.334135,0.372851,-0.323458,-0.364485,3.868701,-1.040913,0.790000,1.175000
15.669674,4.381622,0.356443,-0.341991,-0.373386,3.855251,-1.037288,0.775000,1.145000
15.719578,4.428343,0.339317,-0.360805,-0.382874,3.841800,-1.033663,0.800000,1.130000
15.769481,4.474277,0.321483,-0.379917,-0.392983,3.828350,-0.787443,0.855000,1.120000
15.819385,4.520791,0.302371,-0.399857,-0.398879,3.818072,-0.710304,0.880000,1.110000
15.869288,4.566869,0.282349,-0.420003,-0.403075,3.808776,-0.708572,0.885000,1.080000
15.919192,4.612081,0.261610,-0.440151,-0.406960,3.799481,-0.706841,0.905000,1.075000
15.969095,4.656433,0.240175,-0.460287,-0.410527,3.790186,-0.422285,0.985000,1.065000
16.018998,4.701292,0.217352,-0.481021,-0.413179,3.784622,-0.371187,1.030000,1.025000
16.068902,4.745492,0.193696,-0.501785,-0.415038,3.779724,-0.370706,1.070000,1.035000
16.118805,4.788803,0.169350,-0.522437,-0.416169,3.774827,-0.345525,1.045000,0.995000
16.168709,4.831335,0.144274,-0.542999,-0.416635,3.770256,-0.036556,1.070000,0.975000
16.218612,4.874174,0.117804,-0.563993,-0.416982,3.769772,-0.036551,1.200000,0.980000
16.268516,4.916128,0.090650,-0.584816,-0.416145,3.769288,-0.036546,1.235000,0.965000
16.318419,4.957227,0.062826,-0.605425,-0.414122,3.768804,0.087130,1.290000,0.940000
16.368322,4.997838,0.034096,-0.625970,-0.412725,3.769958,0.263922,1.340000,0.895000
16.418226,5.038114,0.004339,-0.646638,-0.412436,3.773450,0.264166,1.390000,0.900000
16.468129,5.077592,-0.026104,-0.667159,-0.410550,3.776942,0.264410,1.450000,0.875000
16.518033,5.116307,-0.057241,-0.687477,-0.407079,3.780434,0.441572,1.515000,0.860000
16.567936,5.154532,-0.089282,-0.707769,-0.407210,3.786258,0.480044,1.535000,0.845000
16.617839,5.192101,-0.122096,-0.728075,-0.406656,3.792580,0.480845,1.640000,0.845000
16.667743,5.228996,-0.155662,-0.748308,-0.404299,3.798902,0.495735,1.680000,0.840000
16.717646,5.265180,-0.189940,-0.768379,-0.402541,3.805408,0.535902,1.680000,0.850000
16.767550,5.300561,-0.224830,-0.788466,-0.405584,3.812430,0.536890,1.625000,0.865000
16.817453,5.335355,-0.260554,-0.808729,-0.406796,3.819451,0.537877,1.570000,0.870000
16.867357,5.369575,-0.297149,-0.829103,-0.406178,3.826472,0.548844,1.495000,0.895000
16.917260,5.402745,-0.334094,-0.849321,-0.409939,3.833623,0.554615,1.425000,0.910000
16.967164,5.435143,-0.371692,-0.869799,-0.414943,3.840836,0.555658,1.355000,0.930000
17.017067,5.467002,-0.410247,-0.890642,-0.418247,3.848049,0.556698,1.305000,0.950000
17.066970,5.498301,-0.449785,-0.911781,-0.419906,3.855262,0.557570,1.230000,0.960000
17.116874,5.528024,-0.488996,-0.932584,-0.425451,3.862472,0.558612,1.190000,0.985000
17.166777,5.557201,-0.529214,-0.953834,-0.429676,3.869683,0.559654,1.120000,1.005000
17.216681,5.585804,-0.570476,-0.975485,-0.432559,3.876893,0.557831,1.055000,1.025000
17.266584,5.613551,-0.612423,-0.997286,-0.434374,3.884067,0.548578,1.020000,1.030000
17.316487,5.639790,-0.654014,-1.018695,-0.436182,3.891109,0.549571,0.980000,1.050000
17.366391,5.665415,-0.696642,-1.040418,-0.437180,3.898151,0.550565,0.905000,1.065000
17.416294,5.690391,-0.740328,-1.062427,-0.437355,3.905193,0.534683,0.860000,1.070000
17.466198,5.714395,-0.784542,-1.084416,-0.436549,3.912019,0.486971,0.825000,1.105000
17.516101,5.736885,-0.828202,-1.105814,-0.434769,3.918226,0.487743,0.780000,1.105000
17.566004,5.758691,-0.872864,-1.127371,-0.432608,3.924434,0.488515,0.745000,1.120000
17.615908,5.779778,-0.918534,-1.149070,-0.430051,3.930641,0.495288,0.715000,1.130000
17.665811,5.800012,-0.964980,-1.170784,-0.426758,3.936924,0.549056,0.665000,1.145000
17.715715,5.818610,-1.010272,-1.191523,-0.420398,3.943877,0.550025,0.660000,1.155000
17.765618,5.836476,-1.056485,-1.212195,-0.414054,3.950831,0.550994,0.650000,1.165000
17.815522,5.853589,-1.103617,-1.232798,-0.407716,3.957784,0.551963,0.635000,1.170000
17.865425,5.869923,-1.151667,-1.253329,-0.401376,3.964738,0.705232,0.605000,1.180000
17.915329,5.884886,-1.198764,-1.273008,-0.395024,3.973605,0.764113,0.595000,1.190000
17.965232,5.898883,-1.245994,-1.292310,-0.388614,3.983189,0.765954,0.575000,1.195000
18.015135,5.912123,-1.294048,-1.311519,-0.382140,3.992774,0.767795,0.560000,1.205000
18.065039,5.924587,-1.342923,-1.330629,-0.375607,4.002359,0.807043,0.555000,1.210000
18.114942,5.936190,-1.392324,-1.349519,-0.367413,4.012409,1.105193,0.540000,1.210000
18.164846,5.946506,-1.440148,-1.366996,-0.347313,4.026131,1.108966,0.525000,1.215000
18.214749,5.956110,-1.488678,-1.383708,-0.328562,4.039853,1.112739,0.525000,1.210000
18.264653,5.965014,-1.537887,-1.399696,-0.311075,4.053575,1.116513,0.515000,1.225000
18.314556,5.973234,-1.587747,-1.414999,-0.294769,4.067297,0.449506,0.525000,1.230000
18.364459,5.980703,-1.637677,-1.429490,-0.278857,4.072809,-1.660597,0.505000,1.225000
18.414363,5.987303,-1.686417,-1.442784,-0.261941,4.052411,-1.652259,0.500000,1.220000
18.464266,5.993322,-1.735660,-1.455385,-0.246275,4.032013,-1.643921,0.490000,1.225000
18.514170,5.998781,-1.785366,-1.467332,-0.231746,4.011615,-1.635583,0.495000,1.230000
18.564073,6.003697,-1.835499,-1.478661,-0.218255,3.991217,-1.807170,0.490000,1.230000
18.613976,6.008071,-1.885801,-1.489367,-0.207210,3.968557,-2.915327,0.485000,1.225000
18.663880,6.011838,-1.935074,-1.499580,-0.206199,3.931726,-2.888145,0.480000,1.225000
18.713783,6.015120,-1.984650,-1.509808,-0.205593,3.894896,-2.860963,0.480000,1.220000
18.763687,6.017908,-2.034502,-1.520066,-0.205380,3.858066,-2.833781,0.475000,1.220000
18.813590,6.020193,-2.084601,-1.530369,-0.205547,3.821235,-2.806599,0.475000,1.215000
18.863494,6.021967,-2.134921,-1.540731,-0.206088,3.784405,-2.447108,0.480000,1.205000
18.913397,6.023207,-2.184652,-1.551065,-0.209830,3.751997,-2.376582,0.480000,1.195000
18.963300,6.023927,-2.234422,-1.561621,-0.214368,3.720253,-2.356390,0.480000,1.225000
19.013204,6.024116,-2.284320,-1.572439,-0.219289,3.688509,-2.336197,0.480000,1.225000
19.063107,6.023758,-2.334314,-1.583533,-0.224601,3.656765,-2.316004,0.470000,1.225000
19.113011,6.022836,-2.384376,-1.594921,-0.230319,3.625021,-2.278272,0.480000,1.225000
19.162914,6.021339,-2.434368,-1.606580,-0.235560,3.593521,-2.241415,0.490000,1.225000
19.212817,6.019257,-2.484262,-1.618462,-0.240390,3.562258,-2.221830,0.505000,1.225000
19.262721,6.016576,-2.534131,-1.630598,-0.245709,3.530996,-2.202245,0.505000,1.230000
19.312624,6.013285,-2.583944,-1.643008,-0.251533,3.499733,-2.182660,0.520000,1.230000
19.362528,6.009371,-2.633669,-1.655710,-0.257878,3.468470,-2.164184,0.535000,1.225000
19.412431,6.004819,-2.683330,-1.668740,-0.264779,3.437192,-2.152652,0.540000,1.225000
19.462335,5.999577,-2.733243,-1.682217,-0.272377,3.405795,-2.132899,0.555000,1.210000
19.512238,5.993667,-2.782967,-1.696060,-0.280640,3.374398,-2.113145,0.565000,1.205000
19.562141,5.987077,-2.832467,-1.710295,-0.289600,3.343001,-2.093391,0.580000,1.200000
19.612045,5.979797,-2.881708,-1.724948,-0.299294,3.311603,-2.073638,0.590000,1.195000
19.661948,5.971815,-2.930655,-1.740047,-0.309757,3.280206,-2.070800,0.600000,1.190000
19.711852,5.962956,-2.980146,-1.755893,-0.320613,3.248550,-2.055355,0.610000,1.185000
19.761755,5.953298,-3.029495,-1.772306,-0.332327,3.216821,-2.035181,0.620000,1.190000
19.811659,5.942875,-3.078417,-1.789243,-0.345089,3.185092,-2.015008,0.635000,1.185000
19.861562,5.931675,-3.126871,-1.806745,-0.358960,3.153363,-1.994835,0.680000,1.165000
19.911465,5.919691,-3.174815,-1.824851,-0.374008,3.121634,-1.995460,0.700000,1.170000
19.961369,5.906633,-3.223209,-1.843991,-0.389356,3.089570,-1.990580,0.710000,1.160000
20.011272,5.892512,-3.271735,-1.864070,-0.405506,3.057248,-1.969646,0.725000,1.155000
20.061176,5.877529,-3.319567,-1.884835,-0.423349,3.024927,-1.948712,0.750000,1.135000
20.111079,5.861678,-3.366652,-1.906348,-0.443008,2.992606,-1.927778,0.770000,1.135000
20.160982,5.844959,-3.412938,-1.928672,-0.464616,2.960284,-1.934279,0.795000,1.125000
20.210886,5.826845,-3.459681,-1.952514,-0.485305,2.927495,-1.935904,0.810000,1.120000
20.260789,5.807346,-3.506555,-1.977664,-0.505976,2.894307,-1.913832,0.820000,1.120000
20.310693,5.786907,-3.552355,-2.003618,-0.529529,2.861118,-1.891760,0.900000,1.105000
20.360596,5.765547,-3.597014,-2.030480,-0.556248,2.827930,-1.869688,0.935000,1.090000
20.410500,5.743283,-3.640465,-2.058359,-0.586448,2.794742,-1.889996,0.995000,1.105000
20.460403,5.718778,-3.685035,-2.088823,-0.609300,2.760787,-1.879479,1.030000,1.085000
20.510306,5.692920,-3.728795,-2.120385,-0.633413,2.726602,-1.856062,1.090000,1.075000
20.560210,5.666177,-3.770922,-2.152700,-0.662870,2.692418,-1.832645,1.170000,1.075000
20.610113,5.638626,-3.811333,-2.185964,-0.698503,2.658233,-1.820982,1.215000,1.060000
20.660017,5.609327,-3.851281,-2.221547,-0.732953,2.623825,-1.820682,1.300000,1.055000
20.709920,5.577256,-3.891771,-2.260020,-0.758075,2.588965,-1.796331,1.385000,1.050000
20.759824,5.544580,-3.929902,-2.298896,-0.791970,2.554105,-1.771980,1.455000,1.040000
20.809727,5.511474,-3.965602,-2.338494,-0.836804,2.519245,-1.739540,1.555000,1.035000
20.859630,5.476432,-4.000405,-2.381181,-0.887546,2.484548,-1.698626,1.605000,1.025000
20.909534,5.437797,-4.035461,-2.428700,-0.937222,2.450193,-1.674975,1.660000,1.025000
20.959437,5.399401,-4.067089,-2.476950,-1.006974,2.415838,-1.651323,1.605000,1.025000
21.009341,5.361565,-4.095271,-2.526622,-1.105069,2.381482,-0.239258,1.540000,1.030000
21.059244,5.317891,-4.124201,-2.587355,-1.209217,2.376463,0.000000,1.455000,1.045000
21.109147,5.274520,-4.149217,-2.650264,-1.302482,2.376463,-4.181500,1.400000,1.070000
21.159051,5.232761,-4.169924,-2.712873,-1.381650,2.286971,-1.100647,1.335000,1.090000
