wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1779177388137037144,1779177388130250140,0.191,2000,2.332,1.861,4.194,1.289,1.106,6.589
1779177388166579390,1779177388160237612,0.196,2000,2.341,2.206,4.547,1.417,0.175,6.139
1779177388187237304,1779177388180236407,0.193,2000,2.465,1.740,4.204,2.444,0.153,6.801
1779177388217780660,1779177388210256136,0.198,2000,3.230,2.018,5.248,1.200,0.871,7.320
1779177388235955382,1779177388230242770,0.579,2000,2.115,1.714,3.829,1.134,0.164,5.126
1779177388266522099,1779177388260247395,0.201,2000,2.956,1.691,4.647,0.976,0.443,6.066
1779177388286296729,1779177388280244878,0.427,2000,2.239,1.726,3.965,1.250,0.402,5.617
1779177388316266984,1779177388310275775,0.216,2000,2.533,1.753,4.286,1.388,0.094,5.768
1779177388337858264,1779177388330247689,0.805,2000,2.476,2.129,4.604,1.336,0.858,6.798
1779177388365952477,1779177388360247226,0.193,2000,2.472,1.852,4.324,1.050,0.131,5.505
1779177388386827676,1779177388380254693,0.199,2000,2.607,1.743,4.349,1.999,0.020,6.369
1779177388416880973,1779177388410242453,0.216,2000,2.671,1.743,4.414,1.235,0.765,6.415
1779177388438255000,1779177388430228800,0.197,2000,2.812,3.500,6.311,1.363,0.148,7.823
1779177388466290555,1779177388460248080,0.240,2000,2.355,1.482,3.837,1.121,0.836,5.795
1779177388486836370,1779177388480236635,0.246,2000,2.281,1.988,4.269,1.128,0.949,6.346
1779177388520823902,1779177388510244844,0.199,2000,3.437,4.745,8.182,1.234,0.956,10.372
1779177388537164309,1779177388530245879,0.206,2000,4.317,0.690,5.007,1.521,0.178,6.705
1779177388566632890,1779177388560243111,0.244,2000,2.759,1.335,4.094,1.152,0.892,6.138
1779177388587040014,1779177388580242034,0.620,2000,2.688,2.143,4.830,1.122,0.218,6.171
1779177388616156330,1779177388610242978,0.192,2000,2.963,1.374,4.338,1.166,0.210,5.714
1779177388637388145,1779177388630247725,0.199,2000,2.876,1.624,4.500,1.403,1.029,6.933
1779177388666005378,1779177388660241598,0.197,2000,2.399,1.709,4.108,1.406,0.047,5.561
1779177388708868569,1779177388680229096,0.198,2000,2.793,1.455,4.248,2.470,-1.000,-1.000
1779177388717587234,1779177388710261721,0.654,2000,3.437,1.572,5.009,1.503,0.153,6.664
1779177388736396625,1779177388730281957,0.199,2000,3.064,1.496,4.560,1.226,0.122,5.909
1779177388766305439,1779177388760256981,0.279,2000,2.823,1.441,4.264,1.285,0.214,5.762
1779177388786052165,1779177388780244703,0.226,2000,2.611,1.638,4.250,1.183,0.142,5.574
1779177388816904393,1779177388810258608,0.227,2000,3.344,0.966,4.310,1.300,0.801,6.411
1779177388841282776,1779177388830245563,0.221,2000,6.787,2.552,9.339,1.210,0.260,10.809
1779177388866961573,1779177388860370766,0.284,2000,2.549,1.862,4.410,1.219,0.670,6.300
1779177388887600703,1779177388880256982,0.298,2000,2.243,2.085,4.328,2.688,0.024,7.040
1779177388916174446,1779177388910245286,0.212,2000,2.319,2.150,4.469,1.072,0.170,5.710
1779177388936358430,1779177388930259538,0.209,2000,2.364,1.886,4.250,1.396,0.238,5.884
1779177388967055198,1779177388960234434,0.256,2000,2.371,2.092,4.463,1.231,0.863,6.557
1779177388986982087,1779177388980252461,0.197,2000,2.889,1.687,4.576,1.213,0.736,6.525
1779177389017449314,1779177389010233532,0.173,2000,2.627,2.347,4.974,1.301,0.761,7.035
1779177389035981386,1779177389030245479,0.212,2000,2.328,1.958,4.286,1.120,0.111,5.517
1779177389067003472,1779177389060250294,0.203,2000,2.511,1.960,4.471,1.379,0.692,6.543
1779177389086108294,1779177389080247711,0.200,2000,3.449,0.873,4.322,1.310,0.024,5.655
1779177389117440755,1779177389110246638,0.238,2000,3.531,0.641,4.172,1.336,1.440,6.948
1779177389136236417,1779177389130249304,0.236,2000,2.636,1.681,4.317,1.376,0.051,5.745
1779177389166784829,1779177389160245415,0.488,2000,2.020,1.959,3.979,1.950,0.115,6.045
1779177389186189913,1779177389180249841,0.258,2000,2.386,1.659,4.045,1.233,0.397,5.675
1779177389216227337,1779177389210222303,0.196,2000,2.461,1.868,4.329,1.429,0.045,5.803
1779177389236032142,1779177389230236905,0.188,2000,2.490,1.748,4.238,1.266,0.097,5.601
1779177389266371845,1779177389260248121,0.199,2000,2.403,2.134,4.537,0.995,0.386,5.918
1779177389286475057,1779177389280233602,0.200,2000,3.302,1.229,4.531,1.362,0.142,6.035
1779177389316692005,1779177389310246545,0.198,2000,2.303,2.187,4.490,1.498,0.253,6.241
1779177389346144743,1779177389340245376,0.228,2000,2.350,2.109,4.459,1.009,0.196,5.665
1779177389367025893,1779177389360220233,0.207,2000,3.657,1.001,4.659,1.898,0.036,6.593
1779177389386069081,1779177389380222707,0.199,2000,2.364,1.807,4.171,1.266,0.203,5.640
1779177389416719095,1779177389410256611,0.319,2000,2.271,2.248,4.520,1.170,0.445,6.136
1779177389436719745,1779177389430261037,0.544,2000,2.584,1.760,4.344,1.344,0.220,5.908
1779177389469049573,1779177389460238075,0.275,2000,2.285,4.744,7.029,1.338,0.163,8.530
1779177389486414739,1779177389480233669,0.184,2000,2.295,2.008,4.302,1.520,0.167,5.990
1779177389516381089,1779177389510238708,0.439,2000,2.076,1.742,3.818,1.686,0.192,5.696
1779177389536327817,1779177389530229886,0.190,2000,2.324,1.980,4.304,1.392,0.205,5.901
1779177389566282231,1779177389560233837,0.572,2000,1.956,1.784,3.741,1.579,0.151,5.470
1779177389586819533,1779177389580238615,0.206,2000,2.247,1.918,4.166,1.367,0.835,6.367
1779177389617017601,1779177389610238566,0.206,2000,2.246,2.025,4.272,2.275,0.022,6.568
1779177389636221945,1779177389630237776,0.207,2000,2.414,1.810,4.225,1.346,0.200,5.770
1779177389666909975,1779177389660242206,0.200,2000,2.292,1.906,4.198,1.421,0.840,6.459
1779177390234181543,1779177390160246734,72.972,2000,0.415,0.014,0.430,0.521,0.009,0.960
1779177390234240744,1779177390206227720,27.141,2000,0.436,0.020,0.456,0.406,0.008,0.870
1779177390234279945,1779177390230254349,3.187,2000,0.437,0.015,0.452,0.377,0.008,0.837
1779177390266250499,1779177390260251162,0.235,2000,2.540,1.716,4.255,1.350,0.152,5.757
1779177390311876150,1779177390306746753,0.802,2000,1.944,0.722,2.666,1.504,0.151,4.321
1779177390337011540,1779177390330250777,0.226,2000,2.309,1.354,3.663,1.491,1.373,6.527
1779177390366098540,1779177390360256167,0.232,2000,2.349,1.987,4.336,1.088,0.180,5.603
1779177390415970112,1779177390410242909,0.244,2000,2.711,1.373,4.084,1.298,0.095,5.477
1779177390446645948,1779177390440288939,0.666,2000,2.454,1.567,4.020,1.645,0.022,5.687
1779177390496130151,1779177390490243712,0.264,2000,2.402,1.768,4.170,1.288,0.154,5.612
1779177390546375810,1779177390540235542,0.227,2000,2.818,1.336,4.154,1.473,0.280,5.907
1779177390596379193,1779177390590229388,0.193,2000,2.284,2.141,4.425,1.258,0.266,5.950
1779177390646163850,1779177390640227074,0.569,2000,2.602,1.437,4.039,1.167,0.156,5.362
1779177390696079838,1779177390690223160,0.645,2000,1.870,1.887,3.757,1.428,0.021,5.206
1779177390746254936,1779177390740220111,0.205,2000,3.154,1.455,4.609,1.159,0.056,5.824
1779177390796157516,1779177390790234469,0.205,2000,2.401,1.811,4.211,1.286,0.214,5.711
1779177390849561808,1779177390840226875,0.177,2000,2.525,4.358,6.883,2.246,0.024,9.152
1779177390866302543,1779177390860209123,0.199,2000,2.333,2.105,4.439,1.356,0.093,5.888
1779177390896168185,1779177390890216529,0.216,2000,2.490,1.751,4.241,1.441,0.049,5.730
1779177390916283940,1779177390910221082,0.194,2000,2.583,1.615,4.198,1.641,0.023,5.862
1779177390938491072,1779177390933925239,0.269,2000,2.539,0.046,2.585,1.504,0.201,4.291
1779177390966486335,1779177390960240177,0.206,2000,3.042,1.305,4.347,1.580,0.108,6.034
1779177390996392106,1779177390990234814,0.263,2000,2.520,1.700,4.220,1.461,0.207,5.888
1779177391016137517,1779177391010226406,0.188,2000,2.513,1.761,4.273,1.238,0.205,5.716
1779177391046426527,1779177391040223218,0.189,2000,2.793,1.576,4.369,1.566,0.072,6.008
1779177391066623179,1779177391060234714,0.191,2000,2.955,1.511,4.466,1.589,0.136,6.190
1779177391096507925,1779177391090223877,0.201,2000,2.902,1.500,4.402,1.406,0.268,6.075
1779177391116094003,1779177391110231885,0.703,2000,2.117,1.594,3.711,1.285,0.156,5.153
1779177391146839536,1779177391140226425,0.202,2000,2.390,2.372,4.762,1.436,0.206,6.404
1779177391167036412,1779177391160217889,0.201,2000,2.568,1.781,4.349,1.341,0.920,6.610
1779177391196391865,1779177391190231789,0.186,2000,2.459,1.857,4.316,1.471,0.179,5.966
1779177391217022607,1779177391210228148,0.200,2000,2.389,1.956,4.345,1.463,0.780,6.587
1779177391246411341,1779177391240239328,0.197,2000,2.850,1.587,4.437,1.261,0.270,5.968
1779177391266214608,1779177391260232264,0.191,2000,2.493,1.799,4.291,1.472,0.024,5.787
1779177391296849163,1779177391290238324,0.187,2000,2.600,1.726,4.326,1.295,0.795,6.416
1779177391316281478,1779177391310233116,0.202,2000,2.799,1.544,4.344,1.474,0.024,5.841
1779177391347069763,1779177391340224615,0.203,2000,2.582,2.448,5.030,1.471,0.135,6.636
1779177391366281113,1779177391360229359,0.585,2000,2.505,1.346,3.852,1.521,0.088,5.460
1779177391396834930,1779177391390239547,0.223,2000,2.715,1.454,4.168,1.281,0.915,6.365
1779177391417084031,1779177391410245923,0.199,2000,2.631,1.666,4.297,1.284,1.050,6.631
1779177391446657025,1779177391440232847,0.583,2000,2.422,1.740,4.161,1.653,0.023,5.837
1779177391466212607,1779177391460221142,0.205,2000,2.739,1.517,4.257,1.501,0.023,5.780
1779177391497453543,1779177391490290500,0.194,2000,2.797,1.444,4.241,1.738,0.982,6.961
1779177391516566554,1779177391510225354,0.427,2000,2.282,2.001,4.283,1.459,0.165,5.907
1779177391546457988,1779177391540225622,0.211,2000,2.890,1.431,4.321,1.397,0.296,6.014
1779177391566393226,1779177391560226974,0.204,2000,2.527,1.788,4.315,1.509,0.132,5.956
1779177391596423191,1779177391590231689,0.602,2000,1.981,1.941,3.922,1.400,0.260,5.583
1779177391616171481,1779177391610233521,0.559,2000,2.697,1.166,3.863,1.391,0.119,5.373
1779177391646119363,1779177391640226973,0.613,2000,2.061,1.801,3.863,1.220,0.189,5.272
1779177391666221389,1779177391660233253,0.587,2000,2.393,1.776,4.170,1.012,0.213,5.395
1779177391697312306,1779177391690236785,0.215,2000,4.071,0.404,4.475,2.355,0.024,6.855
1779177391716061789,1779177391710229560,0.590,2000,2.191,1.620,3.811,1.179,0.246,5.235
1779177391746843067,1779177391740216324,0.228,2000,2.486,1.898,4.384,1.204,0.802,6.391
1779177391766394072,1779177391760234892,0.444,2000,2.527,1.522,4.050,1.287,0.371,5.707
1779177391796100158,1779177391790238296,0.197,2000,2.483,1.711,4.194,1.319,0.144,5.658
1779177391816190471,1779177391810226624,0.508,2000,2.069,1.816,3.885,1.518,0.047,5.449
1779177391846316854,1779177391840210987,0.207,2000,2.632,1.839,4.471,1.399,0.024,5.893
1779177391895706140,1779177391890236223,0.189,2000,2.456,1.474,3.930,1.261,0.084,5.275
1779177391946980908,1779177391940229491,0.202,2000,2.686,1.867,4.553,1.119,0.869,6.541
1779177391997211365,1779177391990236550,0.246,2000,2.700,1.918,4.618,1.963,0.142,6.723
1779177392047036019,1779177392040239256,0.584,2000,2.422,1.435,3.857,2.257,0.092,6.206
1779177392097569520,1779177392090234953,0.367,2000,2.453,2.782,5.235,0.856,0.869,6.960
1779177392146919922,1779177392140232442,0.199,2000,2.865,1.357,4.222,1.466,0.793,6.481
1779177392196622812,1779177392190229803,0.202,2000,2.523,2.006,4.529,1.212,0.443,6.183
1779177392246961717,1779177392240234652,0.203,2000,2.573,1.776,4.349,1.534,0.633,6.516
1779177392296590654,1779177392290242829,0.243,2000,2.820,1.508,4.328,1.645,0.125,6.098
1779177392346993560,1779177392340225950,0.235,2000,2.673,2.001,4.674,1.202,0.648,6.525
1779177392396120533,1779177392390241455,1.048,2000,2.144,1.180,3.324,1.347,0.153,4.824
1779177392446473678,1779177392440223264,0.912,2000,2.507,1.281,3.788,1.438,0.105,5.332
1779177392496842311,1779177392490228497,0.222,2000,2.643,1.601,4.243,2.120,0.022,6.386
1779177392546787959,1779177392540219138,0.195,2000,2.722,1.979,4.701,1.537,0.130,6.367
1779177392565867977,1779177392560208968,0.253,2000,2.231,1.969,4.199,1.059,0.141,5.399
1779177392596448193,1779177392590204339,0.449,2000,2.341,1.865,4.206,1.399,0.183,5.788
1779177392616515401,1779177392610216442,0.435,2000,2.094,2.350,4.444,1.251,0.163,5.858
1779177392649005676,1779177392640228964,0.203,2000,6.674,0.387,7.061,1.178,0.328,8.567
1779177392666266164,1779177392660220011,0.429,2000,2.128,2.030,4.158,1.163,0.267,5.588
1779177392697030320,1779177392690210293,0.223,2000,2.405,1.861,4.266,1.364,0.958,6.588
1779177392716274885,1779177392710216572,0.210,2000,2.607,1.648,4.256,1.503,0.082,5.842
1779177392746147629,1779177392740219238,0.196,2000,2.355,1.976,4.330,1.287,0.108,5.725
1779177392766231222,1779177392760207117,0.214,2000,2.301,2.088,4.389,1.368,0.047,5.805
1779177392796235904,1779177392790211415,0.186,2000,2.331,2.095,4.425,1.210,0.197,5.832
1779177392816183237,1779177392810223390,0.198,2000,2.739,1.569,4.308,1.235,0.212,5.755
1779177392846394964,1779177392840225736,0.177,2000,2.681,1.847,4.528,1.322,0.135,5.986
1779177392878367148,1779177392870329717,0.193,2000,2.651,1.546,4.197,3.616,0.026,7.839
1779177392896059518,1779177392890233721,0.226,2000,2.874,1.305,4.178,1.395,0.022,5.595
1779177392916237449,1779177392911759395,0.336,2000,2.275,0.260,2.534,1.454,0.147,4.135
1779177392946984964,1779177392940226730,0.573,2000,1.994,2.042,4.036,1.309,0.832,6.178
1779177392965860561,1779177392960199760,0.256,2000,2.297,0.805,3.102,2.111,0.185,5.398
1779177392996630253,1779177392990232315,0.444,2000,2.464,1.670,4.133,1.791,0.024,5.948
1779177393042522335,1779177393010226050,0.283,2000,2.333,2.200,4.533,2.171,-1.000,-1.000
1779177393046454872,1779177393040234251,0.193,2000,2.734,1.724,4.458,1.409,0.154,6.021
1779177393068954454,1779177393060236432,0.587,2000,1.970,4.402,6.372,1.514,0.238,8.124
1779177393096093982,1779177393090231929,0.573,2000,2.113,1.712,3.825,1.437,0.023,5.284
1779177393116736946,1779177393110236447,0.189,2000,2.285,2.444,4.728,1.429,0.147,6.304
1779177393146999809,1779177393140237480,0.440,2000,2.996,1.628,4.624,1.334,0.357,6.315
1779177393166689472,1779177393160233261,0.217,2000,2.268,2.077,4.345,1.711,0.177,6.233
1779177393197114482,1779177393190235094,0.229,2000,2.532,2.032,4.564,1.230,0.849,6.643
1779177393239041161,1779177393220238591,0.205,2000,3.176,6.533,9.709,8.855,0.027,18.592
1779177393246915068,1779177393240247141,0.233,2000,2.764,2.335,5.099,1.192,0.137,6.428
1779177393276163284,1779177393270220781,0.197,2000,2.682,1.685,4.366,1.324,0.050,5.740
1779177393296946571,1779177393290255379,0.173,2000,2.572,1.694,4.265,2.224,0.023,6.513
1779177393326404328,1779177393320241820,0.191,2000,2.314,1.997,4.311,1.630,0.024,5.966
1779177393346534832,1779177393340234401,0.187,2000,2.386,2.046,4.432,1.533,0.143,6.107
1779177393397124524,1779177393390224784,0.199,2000,4.277,0.312,4.589,1.215,0.889,6.693
1779177393402189215,1779177393370227274,0.197,2000,2.286,2.115,4.401,2.495,-1.000,-1.000
1779177393426656554,1779177393420234137,0.195,2000,2.275,2.312,4.586,1.439,0.195,6.220
1779177393447401217,1779177393440443811,0.211,2000,2.575,1.732,4.307,1.373,1.056,6.737
1779177393477095043,1779177393470242535,0.226,2000,2.448,1.911,4.359,2.239,0.022,6.621
1779177393496037169,1779177393490281166,2.022,2000,0.693,1.823,2.516,1.055,0.155,3.727
1779177393526713609,1779177393520236662,0.214,2000,2.723,1.904,4.627,1.578,0.052,6.257
1779177393546282021,1779177393540226651,0.244,2000,2.710,1.559,4.268,1.330,0.207,5.805
1779177393576218220,1779177393570226116,0.194,2000,2.416,1.823,4.239,1.338,0.215,5.791
1779177393596177137,1779177393590221354,0.202,2000,2.303,2.091,4.394,1.211,0.142,5.747
1779177393622528871,1779177393613748447,1.060,2000,3.917,2.494,6.411,1.141,0.162,7.714
1779177393646705451,1779177393640235160,0.223,2000,2.330,2.254,4.584,1.635,0.023,6.242
1779177393676289866,1779177393670215169,0.216,2000,2.431,1.920,4.351,1.479,0.023,5.853
1779177393697185445,1779177393690230023,0.240,2000,2.543,1.787,4.330,2.358,0.023,6.711
1779177393727409330,1779177393720221967,0.226,2000,2.580,1.896,4.476,2.457,0.024,6.957
1779177393747123794,1779177393740237589,0.202,2000,2.819,1.541,4.360,1.492,0.825,6.677
1779177393776597070,1779177393770223870,0.229,2000,2.593,1.848,4.441,1.504,0.192,6.137
1779177393796923035,1779177393790208227,0.232,2000,2.355,1.842,4.197,1.237,1.040,6.474
1779177393816487095,1779177393810215465,0.196,2000,2.651,1.798,4.449,1.599,0.023,6.070
1779177393846458079,1779177393840221554,0.196,2000,2.890,1.559,4.449,1.391,0.193,6.033
1779177393866566952,1779177393860223800,0.222,2000,2.269,2.433,4.702,1.203,0.208,6.114
1779177393896799318,1779177393890226689,0.250,2000,2.869,1.622,4.491,0.945,0.879,6.315
1779177393916601143,1779177393910240679,0.207,2000,2.637,1.747,4.385,1.741,0.022,6.148
1779177393946926663,1779177393940235823,0.245,2000,2.423,1.960,4.383,1.151,0.903,6.437
1779177393966692295,1779177393960231413,0.251,2000,2.659,1.865,4.524,1.656,0.024,6.204
1779177393996565773,1779177393990223965,0.585,2000,2.086,2.153,4.239,1.419,0.093,5.750
1779177394016713558,1779177394010225123,0.170,2000,2.748,1.533,4.281,2.008,0.023,6.312
1779177394046800959,1779177394040216714,0.249,2000,2.889,1.799,4.688,1.590,0.052,6.330
1779177394066329465,1779177394060228207,0.205,2000,2.404,1.958,4.362,1.318,0.210,5.890
1779177394096125404,1779177394090223862,0.195,2000,2.261,1.965,4.226,1.226,0.248,5.700
1779177394126388041,1779177394120225341,0.195,2000,2.960,1.442,4.403,1.432,0.126,5.961
1779177394146819255,1779177394140222082,0.217,2000,2.602,2.006,4.608,1.741,0.025,6.374
1779177394176128847,1779177394170224841,0.229,2000,2.389,1.819,4.208,1.361,0.099,5.669
1779177394196292695,1779177394190226510,0.199,2000,2.569,1.834,4.403,1.437,0.022,5.862
1779177394226217533,1779177394220224981,0.200,2000,2.803,1.420,4.222,1.541,0.024,5.787
1779177394246973587,1779177394240220442,0.197,2000,2.408,2.095,4.503,1.405,0.641,6.548
1779177394276733108,1779177394270233665,0.199,2000,2.487,2.134,4.621,1.651,0.023,6.295
1779177394296686808,1779177394290211941,0.578,2000,1.986,2.194,4.180,1.341,0.368,5.890
1779177394326837667,1779177394320224397,0.223,2000,2.398,1.942,4.339,1.239,0.805,6.383
1779177394346420414,1779177394340222034,0.198,2000,2.623,1.850,4.473,1.475,0.047,5.994
1779177394376516263,1779177394370221529,0.252,2000,2.774,1.676,4.450,1.540,0.047,6.037
1779177394396943670,1779177394390226718,0.232,2000,2.990,2.088,5.078,1.202,0.198,6.478
1779177394427007742,1779177394420241669,0.253,2000,2.803,1.995,4.798,1.341,0.365,6.505
1779177394449136787,1779177394440225769,0.205,2000,2.651,4.381,7.032,1.512,0.155,8.700
1779177394477274224,1779177394470221841,0.199,2000,2.399,2.110,4.509,1.438,0.899,6.846
1779177394496480163,1779177394490206965,0.201,2000,2.491,2.089,4.580,1.405,0.080,6.066
1779177394526258469,1779177394520210524,0.199,2000,2.407,1.969,4.376,1.329,0.138,5.842
1779177394546991515,1779177394540230497,0.211,2000,2.588,2.236,4.824,1.699,0.022,6.545
1779177394596458490,1779177394590210509,0.198,2000,2.652,1.860,4.512,1.338,0.194,6.044
1779177394601238887,1779177394570209896,0.207,2000,3.032,1.529,4.560,1.542,-1.000,-1.000
1779177394626309374,1779177394620215860,0.198,2000,2.647,1.602,4.249,1.352,0.288,5.889
1779177394646786286,1779177394640215001,0.204,2000,2.414,1.844,4.258,1.228,0.873,6.360
1779177394678124371,1779177394670213248,0.698,2000,2.688,2.059,4.747,1.366,1.092,7.205
1779177394699238161,1779177394690233669,0.332,2000,2.813,1.977,4.790,3.850,0.027,8.667
1779177394726693695,1779177394720225900,0.256,2000,2.549,2.015,4.564,1.452,0.189,6.205
1779177394746526976,1779177394740228145,0.202,2000,2.711,1.787,4.498,1.333,0.258,6.089
1779177394777573247,1779177394770217560,0.729,2000,2.401,2.324,4.724,1.762,0.134,6.620
