wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,amcl_processing_ms,amcl_pose_compute_ms,cpu_to_gpu_scan_ms,gpu_to_cpu_particles_ms,gpu_to_cpu_weights_ms,cpu_gpu_transfer_total_ms,cpu_to_gpu_scan_bytes,gpu_to_cpu_particles_bytes,gpu_to_cpu_weights_bytes,amcl_predict_ms,amcl_sensor_model_ms,amcl_normalize_ms,amcl_scan_confidence_ms,amcl_update_weights_total_ms,amcl_cluster_estimate_ms,amcl_resample_ms,amcl_kld_target_ms,amcl_full_compute_ms,amcl_callback_to_pose_publish_ms,amcl_pose_published,amcl_cluster_weight,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1781364902519514253,1781364902510483413,0.184,1096,5.023,4.365,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.393,0.353,0.054,0.034,0.484,0.448,0.624,0.391,5.023,5.133,1.000,0.996,4.135,4.341,8.476,0.320,0.046,8.842
1781364902549389416,1781364902540474933,0.209,1096,4.622,3.636,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.406,0.344,0.059,0.039,0.487,0.336,0.030,nan,3.668,3.774,1.000,0.995,4.864,3.554,8.418,0.145,0.137,8.701
1781364902569693334,1781364902560480918,0.198,1000,4.622,3.976,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.337,0.069,0.040,0.495,0.339,0.614,0.368,4.622,4.732,1.000,0.995,3.875,4.844,8.719,0.144,0.145,9.008
1781364902599800539,1781364902590490552,0.254,1000,3.576,3.544,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.386,0.343,0.060,0.032,0.475,0.419,0.031,nan,3.576,3.686,1.000,0.997,4.951,3.707,8.658,0.247,0.145,9.051
1781364902621873490,1781364902610489528,0.216,1000,3.813,4.209,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.405,0.335,0.054,0.036,0.470,0.308,0.545,0.329,4.784,4.887,1.000,0.997,4.056,4.420,8.476,2.532,0.155,11.162
1781364902649582292,1781364902640488121,0.230,1000,4.321,3.781,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.389,0.343,0.052,0.032,0.475,0.324,0.031,nan,3.813,3.924,1.000,0.998,4.532,3.944,8.476,0.231,0.153,8.859
1781364902673041637,1781364902660480794,0.218,1000,3.865,3.752,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.395,0.331,0.054,0.035,0.460,0.314,0.539,0.320,4.321,4.429,1.000,0.999,4.106,4.318,8.425,3.749,0.163,12.337
1781364902699788159,1781364902690490587,0.228,1000,3.865,3.833,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.386,0.352,0.053,0.033,0.477,0.314,0.031,nan,3.865,3.982,1.000,0.999,4.457,4.219,8.676,0.232,0.157,9.064
1781364902719501875,1781364902710484284,0.217,1000,3.796,3.705,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.340,0.051,0.036,0.469,0.315,0.547,0.325,4.280,4.383,1.000,0.999,4.024,4.410,8.435,0.242,0.120,8.796
1781364902751710064,1781364902740488637,0.235,1000,4.372,3.765,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.400,0.351,0.053,0.035,0.484,0.309,0.029,nan,3.796,3.910,1.000,1.000,4.656,3.811,8.467,2.413,0.102,10.982
1781364902769467604,1781364902760494174,0.229,1000,4.372,3.810,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.346,0.054,0.037,0.482,0.306,0.532,0.312,4.372,4.478,1.000,1.000,4.635,4.000,8.635,0.041,0.065,8.741
1781364902799544888,1781364902790480639,0.217,1000,4.463,4.000,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.423,0.062,0.034,0.559,0.304,0.032,nan,4.034,4.144,1.000,1.000,4.673,3.749,8.422,0.277,0.143,8.842
1781364902819711776,1781364902810494688,0.203,1000,3.762,3.879,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.404,0.342,0.055,0.038,0.478,0.319,0.553,0.313,4.463,4.569,1.000,1.000,4.042,4.602,8.645,0.226,0.139,9.009
1781364902849932650,1781364902840492801,0.226,1000,3.762,3.729,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.388,0.352,0.052,0.031,0.483,0.305,0.031,nan,3.762,3.867,1.000,1.000,4.511,3.951,8.462,0.575,0.159,9.196
1781364902876873708,1781364902860488001,0.226,1000,4.329,3.737,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.350,0.053,0.035,0.478,0.330,0.559,0.338,4.329,4.437,1.000,0.995,4.492,3.932,8.424,7.594,0.136,16.155
1781364902905994952,1781364902890489891,0.227,1000,4.416,3.667,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.397,0.354,0.051,0.035,0.488,0.305,0.030,nan,3.699,3.824,1.000,0.998,4.614,3.961,8.575,6.449,0.248,15.272
1781364902919490010,1781364902910633641,0.208,1000,4.416,3.713,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.335,0.053,0.034,0.463,0.346,0.671,0.386,4.416,4.524,1.000,0.994,4.294,3.978,8.272,0.151,0.220,8.643
1781364902949474651,1781364902940481956,0.216,1000,3.872,3.841,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.400,0.356,0.057,0.044,0.499,0.309,0.029,nan,3.872,4.065,1.000,0.994,4.790,3.660,8.450,0.073,0.249,8.771
1781364902969517053,1781364902960502822,0.238,1068,4.560,3.837,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.392,0.346,0.073,0.037,0.501,0.312,0.689,0.438,4.560,4.664,1.000,0.988,4.412,4.073,8.485,0.068,0.218,8.771
1781364902999421530,1781364902990488294,0.193,1068,4.945,3.775,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.385,0.348,0.055,0.034,0.478,0.516,0.032,nan,3.809,3.927,1.000,0.986,5.174,3.262,8.435,0.224,0.076,8.735
1781364903020379906,1781364903010499495,0.196,1173,3.828,4.271,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.403,0.344,0.179,0.040,0.605,0.330,0.639,0.390,4.945,5.058,1.000,0.990,4.126,5.223,9.349,0.166,0.164,9.679
1781364903049790986,1781364903040492487,0.188,1173,4.737,3.796,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.352,0.056,0.032,0.486,0.350,0.030,nan,3.828,4.039,1.000,0.991,4.982,3.903,8.885,0.074,0.146,9.105
1781364903064842973,1781364903060488807,0.184,1000,4.737,4.080,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.395,0.346,0.058,0.038,0.491,0.346,0.626,0.409,4.737,4.842,1.000,0.993,4.017,0.104,4.120,0.035,0.012,4.167
1781364903099969202,1781364903090488456,0.416,1000,3.460,3.544,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.391,0.346,0.057,0.034,0.482,0.404,0.033,nan,3.579,3.687,1.000,0.996,3.491,5.249,8.740,0.265,0.055,9.060
1781364903121879394,1781364903110506729,0.209,1000,4.227,3.429,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.395,0.337,0.055,0.037,0.474,0.281,0.030,nan,3.460,3.574,1.000,0.994,4.778,6.272,11.049,0.050,0.060,11.160
1781364903150746419,1781364903140488392,0.193,1000,3.797,3.435,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.404,0.333,0.054,0.037,0.470,0.311,0.759,0.498,4.227,4.332,1.000,0.997,4.425,5.396,9.821,0.076,0.163,10.059
1781364903169507552,1781364903160490824,0.210,1000,3.797,3.765,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.402,0.346,0.073,0.037,0.505,0.322,0.030,nan,3.797,3.917,1.000,0.997,4.317,4.161,8.477,0.185,0.139,8.802
1781364903199384827,1781364903190494633,0.201,1000,3.727,3.530,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.393,0.331,0.058,0.037,0.471,0.343,0.570,0.349,4.129,4.242,1.000,0.992,4.246,4.198,8.443,0.192,0.049,8.684
1781364903219522049,1781364903210482345,0.177,1000,3.727,3.692,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.396,0.346,0.054,0.034,0.484,0.525,0.033,nan,3.727,3.846,1.000,0.977,6.097,2.396,8.493,0.176,0.188,8.857
1781364903249398556,1781364903240497290,0.168,1107,4.013,3.980,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.392,0.347,0.053,0.034,0.473,0.340,0.032,nan,4.013,4.127,1.000,0.971,4.613,3.833,8.446,0.205,0.077,8.728
1781364903269556675,1781364903260491498,0.196,1107,4.013,3.980,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.392,0.347,0.053,0.034,0.473,0.340,0.032,nan,4.013,4.127,1.000,0.971,5.082,3.538,8.621,0.194,0.051,8.865
1781364903299435710,1781364903290492906,0.188,1167,4.861,4.180,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.385,0.346,0.057,0.036,0.492,0.335,0.651,0.400,4.861,4.969,1.000,0.965,4.794,3.658,8.452,0.183,0.114,8.749
1781364903319591045,1781364903310494986,0.194,1167,4.025,3.993,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.400,0.356,0.060,0.038,0.503,0.344,0.030,nan,4.025,4.136,1.000,0.960,4.829,3.690,8.519,0.141,0.237,8.897
1781364903349477632,1781364903340495146,0.190,1200,4.079,3.963,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.383,0.341,0.053,0.032,0.466,0.333,0.630,0.394,4.623,4.729,1.000,0.971,4.333,4.241,8.574,0.073,0.140,8.787
1781364903369451935,1781364903360500491,0.180,1200,4.882,4.047,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.396,0.351,0.056,0.035,0.482,0.351,0.030,nan,4.079,4.189,1.000,0.947,5.146,3.316,8.462,0.105,0.199,8.766
1781364903399377469,1781364903390490091,0.211,1266,4.230,3.998,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.389,0.347,0.056,0.033,0.483,0.376,0.853,0.571,4.882,4.991,1.000,0.954,4.457,3.941,8.398,0.225,0.049,8.672
1781364903419388989,1781364903410495659,0.212,1266,4.230,4.197,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.392,0.351,0.055,0.035,0.483,0.354,0.031,nan,4.230,4.410,1.000,0.958,5.190,3.241,8.431,0.183,0.063,8.677
1781364903449548324,1781364903440509580,0.207,1283,5.008,4.071,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.402,0.351,0.062,0.037,0.492,0.386,0.906,0.634,5.008,5.112,1.000,0.976,5.571,3.017,8.588,0.141,0.098,8.826
1781364903469669353,1781364903460492044,0.205,1283,5.385,5.351,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.392,0.354,0.053,0.035,0.482,0.380,0.032,nan,5.385,5.504,1.000,0.968,5.004,3.651,8.655,0.138,0.173,8.967
1781364903499574374,1781364903490486988,0.195,1123,4.827,4.156,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.386,0.345,0.054,0.032,0.469,0.360,0.640,0.410,4.827,4.930,1.000,0.975,4.960,3.613,8.573,0.176,0.139,8.888
1781364903521848101,1781364903510500076,0.208,1123,4.680,4.648,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.402,0.349,0.057,0.037,0.485,0.332,0.031,nan,4.680,4.800,1.000,0.980,4.946,3.467,8.413,2.407,0.306,11.126
1781364903550034905,1781364903540481484,0.430,1000,4.770,4.073,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.345,0.054,0.037,0.481,0.352,0.667,0.427,4.770,4.875,1.000,0.985,3.564,5.055,8.619,0.270,0.228,9.117
1781364903569413632,1781364903560490572,0.202,1000,4.036,3.568,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.346,0.056,0.035,0.478,0.452,0.048,nan,3.618,3.733,1.000,0.988,4.241,4.192,8.433,0.164,0.119,8.716
1781364903601932457,1781364903590477324,0.223,1000,3.902,3.462,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.387,0.327,0.059,0.035,0.468,0.394,0.543,0.305,4.036,4.178,1.000,0.991,4.106,4.498,8.604,2.335,0.275,11.214
1781364903619485123,1781364903610492877,0.212,1000,4.003,3.869,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.397,0.345,0.055,0.038,0.480,0.666,0.031,nan,3.902,4.132,1.000,0.993,4.427,4.058,8.486,0.203,0.087,8.775
1781364903649562055,1781364903640498254,0.210,1000,4.003,3.963,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.335,0.055,0.037,0.475,0.708,0.039,nan,4.003,4.350,1.000,0.996,5.355,3.311,8.665,0.069,0.116,8.850
1781364903669693132,1781364903660494062,0.180,1000,5.173,4.621,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.393,0.325,0.056,0.035,0.459,0.475,0.519,0.297,5.173,5.328,1.000,0.996,4.147,4.422,8.569,0.249,0.194,9.013
1781364903699483812,1781364903690484078,0.212,1000,3.834,3.800,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.392,0.350,0.057,0.037,0.492,0.329,0.032,nan,3.834,3.949,1.000,0.994,3.733,4.852,8.585,0.069,0.128,8.783
1781364903715825964,1781364903710502863,0.518,1000,3.555,3.523,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.334,0.055,0.037,0.466,0.329,0.031,nan,3.555,3.670,1.000,0.998,3.871,0.473,4.343,0.439,0.019,4.801
1781364903745356025,1781364903740509679,0.183,1000,3.977,3.406,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.334,0.049,0.035,0.459,0.346,0.540,0.303,3.977,4.088,1.000,0.998,4.094,0.102,4.196,0.290,0.171,4.657
1781364903771802501,1781364903760502991,0.206,1000,3.690,3.665,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.415,0.344,0.059,0.037,0.487,0.419,0.035,nan,3.702,3.810,1.000,0.999,4.078,4.481,8.559,2.455,0.075,11.089
1781364903801826567,1781364903790504911,0.218,1000,4.211,3.652,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.385,0.337,0.054,0.033,0.465,0.569,0.036,nan,3.690,4.024,1.000,0.999,4.417,4.035,8.452,2.628,0.019,11.099
1781364903819693806,1781364903810501519,0.197,1000,4.211,3.549,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.334,0.055,0.035,0.466,0.409,0.631,0.383,4.211,4.312,1.000,0.999,4.191,4.477,8.668,0.173,0.147,8.989
1781364903849575913,1781364903840492047,0.209,1000,3.681,3.649,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.390,0.349,0.052,0.035,0.477,0.304,0.030,nan,3.681,3.998,1.000,0.999,3.938,4.605,8.543,0.037,0.289,8.869
1781364903869566665,1781364903860492624,1.384,1000,3.552,3.516,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.396,0.334,0.057,0.036,0.471,0.352,0.034,nan,3.552,3.661,1.000,1.000,3.193,4.112,7.306,0.251,0.129,7.685
1781364903895376219,1781364903890503344,0.217,1000,4.011,3.442,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.396,0.344,0.065,0.035,0.487,0.295,0.537,0.308,4.011,4.107,1.000,1.000,3.987,0.099,4.086,0.030,0.535,4.650
1781364903921817671,1781364903910485552,0.192,1000,4.116,3.561,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.401,0.334,0.059,0.035,0.473,0.348,0.521,0.299,4.116,4.218,1.000,1.000,4.753,3.751,8.505,2.379,0.251,11.134
1781364903949601387,1781364903940496657,0.199,1000,4.116,3.561,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.401,0.334,0.059,0.035,0.473,0.348,0.521,0.299,4.116,4.218,1.000,1.000,5.311,3.233,8.544,0.207,0.148,8.900
1781364903969541481,1781364903960491729,0.201,1000,4.110,3.880,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.407,0.349,0.056,0.037,0.489,0.404,0.031,nan,3.912,4.111,1.000,0.999,4.308,4.202,8.510,0.174,0.159,8.843
1781364904002243578,1781364903990512082,0.182,1000,3.527,3.532,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.394,0.339,0.054,0.035,0.478,0.303,0.544,0.311,4.110,4.214,1.000,1.000,4.043,4.703,8.746,2.670,0.128,11.545
1781364904019588971,1781364904010497297,0.199,1000,4.154,3.494,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.406,0.344,0.057,0.036,0.485,0.311,0.031,nan,3.527,3.897,1.000,1.000,4.382,4.129,8.511,0.259,0.118,8.888
1781364904049894199,1781364904040486384,0.201,1000,3.848,3.607,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.397,0.333,0.054,0.034,0.464,0.398,0.516,0.294,4.154,4.254,1.000,1.000,4.742,3.801,8.543,0.200,0.457,9.201
1781364904070271495,1781364904060501937,0.190,1000,4.059,3.813,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.398,0.346,0.065,0.036,0.492,0.338,0.033,nan,3.848,4.629,1.000,1.000,4.670,4.071,8.740,0.040,0.794,9.574
1781364904101706562,1781364904090502864,0.196,1000,4.059,3.502,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.338,0.054,0.036,0.470,0.305,0.524,0.300,4.059,4.258,1.000,1.000,3.834,5.918,9.752,1.229,0.022,11.004
1781364904116586093,1781364904110501328,0.537,1000,4.399,3.403,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.399,0.346,0.053,0.036,0.477,0.303,0.029,nan,3.434,3.586,1.000,1.000,4.339,0.463,4.802,0.416,0.326,5.543
1781364904149628363,1781364904140507439,0.214,1000,4.053,3.644,0.038,nan,nan,0.038,1084.000,0.000,0.000,0.415,0.341,0.061,0.039,0.505,0.437,0.717,0.312,4.399,4.570,1.000,1.000,4.340,4.213,8.553,0.129,0.219,8.901
1781364904169935575,1781364904160506063,0.197,1000,4.276,4.020,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.411,0.364,0.081,0.046,0.542,0.318,0.031,nan,4.053,4.185,1.000,1.000,4.461,4.451,8.912,0.199,0.101,9.212
1781364904199756015,1781364904190506255,0.207,1000,4.276,3.663,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.393,0.343,0.053,0.034,0.473,0.384,0.587,0.340,4.276,4.381,1.000,1.000,4.504,4.262,8.766,0.078,0.193,9.038
1781364904222199220,1781364904210501806,0.205,1000,3.775,3.760,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.391,0.350,0.055,0.037,0.486,0.391,0.529,0.307,4.321,4.416,1.000,0.999,4.014,4.735,8.749,2.596,0.141,11.486
1781364904251813668,1781364904240499437,0.188,1000,3.775,3.641,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.409,0.350,0.056,0.040,0.494,0.313,0.132,nan,3.775,3.907,1.000,1.000,4.715,3.809,8.524,2.493,0.104,11.121
1781364904269473218,1781364904260492941,0.210,1101,4.287,3.597,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.401,0.346,0.055,0.038,0.485,0.434,0.800,0.531,4.427,4.532,1.000,0.998,4.632,4.019,8.651,0.099,0.016,8.766
1781364904303742099,1781364904290506669,0.262,1000,4.287,3.698,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.393,0.355,0.055,0.035,0.487,0.373,0.558,0.337,4.287,4.429,1.000,0.998,4.114,4.628,8.742,4.205,0.022,12.969
1781364904319771982,1781364904310508621,0.200,1040,4.501,3.402,0.037,nan,nan,0.037,1084.000,0.000,0.000,0.394,0.350,0.053,0.035,0.492,0.298,0.552,0.317,3.984,4.091,1.000,0.997,4.845,3.726,8.570,0.437,0.052,9.059
1781364904349459648,1781364904340539118,0.200,1000,4.501,3.914,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.351,0.054,0.038,0.487,0.350,0.557,0.327,4.501,4.611,1.000,0.998,4.571,3.977,8.547,0.118,0.051,8.716
1781364904369552260,1781364904360519756,0.216,1085,4.634,4.048,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.362,0.053,0.031,0.487,0.334,0.557,0.341,4.634,4.734,1.000,0.998,5.169,3.383,8.552,0.067,0.192,8.811
1781364904399787053,1781364904390500971,0.273,1000,4.108,4.048,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.362,0.053,0.031,0.487,0.334,0.557,0.341,4.634,4.734,1.000,0.998,4.366,4.325,8.691,0.081,0.236,9.007
1781364904419573476,1781364904410511147,0.202,1013,4.108,3.519,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.351,0.053,0.035,0.481,0.344,0.558,0.319,4.108,4.253,1.000,0.996,4.455,4.037,8.492,0.229,0.134,8.856
1781364904449594372,1781364904440495466,0.215,1000,4.133,3.559,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.395,0.353,0.059,0.036,0.492,0.396,0.541,0.323,4.133,4.327,1.000,0.997,6.454,2.114,8.568,0.157,0.153,8.878
1781364904474703097,1781364904460509674,0.202,1018,6.267,5.668,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.414,0.353,0.058,0.038,0.497,0.318,0.560,0.326,6.267,6.391,1.000,0.996,4.340,4.951,9.291,4.380,0.314,13.986
1781364904499980020,1781364904490509866,0.198,1000,4.004,3.426,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.384,0.353,0.053,0.033,0.478,0.297,0.547,0.327,4.004,4.346,1.000,0.999,4.686,3.839,8.525,0.575,0.166,9.267
1781364904519525728,1781364904510505897,0.207,1013,4.238,3.878,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.413,0.360,0.057,0.038,0.501,0.394,0.577,0.339,4.488,4.630,1.000,0.996,4.534,4.045,8.579,0.094,0.136,8.808
1781364904554022299,1781364904540476648,0.200,1000,5.569,3.534,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.398,0.353,0.052,0.036,0.484,0.349,0.672,0.424,4.238,4.382,1.000,0.999,5.847,2.937,8.784,4.443,0.114,13.341
1781364904570071190,1781364904560523465,0.200,1000,5.569,4.936,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.404,0.352,0.055,0.038,0.490,0.310,0.599,0.355,5.569,5.682,1.000,0.999,4.682,4.300,8.982,0.341,0.020,9.343
1781364904599670085,1781364904590522793,0.278,1000,4.416,3.750,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.392,0.360,0.053,0.034,0.489,0.401,0.631,0.321,4.416,4.523,1.000,0.999,4.422,4.362,8.784,0.039,0.042,8.866
1781364904619504286,1781364904610509608,0.238,1068,4.322,3.666,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.411,0.355,0.057,0.038,0.509,0.412,0.620,0.360,4.322,4.433,1.000,0.998,5.687,2.806,8.493,0.215,0.046,8.753
1781364904649773609,1781364904640507975,0.257,1000,4.325,4.474,0.521,nan,nan,0.521,1084.000,0.000,0.000,0.404,0.365,0.069,0.042,1.029,0.348,0.575,0.357,5.082,5.181,1.000,0.999,4.554,4.049,8.603,0.071,0.330,9.003
1781364904669726534,1781364904660521768,0.236,1000,4.325,3.702,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.354,0.055,0.036,0.490,0.325,0.589,0.351,4.325,4.509,1.000,0.999,4.589,3.962,8.551,0.067,0.346,8.964
1781364904699752807,1781364904690522535,0.193,1000,4.214,3.637,0.034,nan,nan,0.034,1084.000,0.000,0.000,0.404,0.356,0.051,0.036,0.495,0.296,0.546,0.329,4.214,4.316,1.000,0.999,4.439,4.303,8.742,0.241,0.050,9.033
1781364904719910605,1781364904710512038,0.192,1000,4.224,3.594,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.404,0.351,0.055,0.037,0.488,0.382,0.599,0.370,4.224,4.322,1.000,0.998,4.169,4.589,8.758,0.425,0.020,9.203
1781364904750009873,1781364904740514982,0.188,1000,4.325,3.379,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.391,0.347,0.052,0.035,0.481,0.301,0.555,0.338,3.962,4.062,1.000,0.999,4.571,4.166,8.737,0.503,0.062,9.303
1781364904773902898,1781364904760518278,0.202,1000,4.001,3.688,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.411,0.350,0.056,0.039,0.495,0.303,0.608,0.384,4.325,4.431,1.000,0.999,4.228,4.387,8.616,4.510,0.052,13.178
1781364904799846761,1781364904790519749,0.217,1000,4.001,3.396,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.387,0.347,0.054,0.033,0.478,0.306,0.575,0.349,4.001,4.106,1.000,0.999,4.625,4.083,8.708,0.069,0.327,9.104
1781364904819668961,1781364904810492580,0.195,1000,4.564,3.747,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.412,0.357,0.057,0.038,0.496,0.324,0.593,0.369,4.370,4.474,1.000,0.999,4.881,3.739,8.620,0.337,0.019,8.976
1781364904852037987,1781364904840513988,0.190,1000,4.427,3.861,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.395,0.356,0.052,0.035,0.494,0.319,0.670,0.363,4.564,4.674,1.000,0.999,4.648,3.948,8.596,2.611,0.121,11.329
1781364904882497942,1781364904870508964,0.208,1000,4.239,3.794,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.405,0.357,0.053,0.035,0.490,0.301,0.601,0.382,4.427,4.537,1.000,0.997,4.511,4.191,8.702,2.898,0.174,11.774
1781364904899514394,1781364904890515396,0.185,1000,4.239,3.593,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.397,0.350,0.057,0.036,0.491,0.396,0.613,0.378,4.239,4.376,1.000,0.996,4.216,4.340,8.556,0.070,0.183,8.809
1781364904929673344,1781364904920503395,0.197,1000,4.008,3.386,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.388,0.347,0.052,0.033,0.477,0.290,0.589,0.367,4.008,4.112,1.000,0.998,4.804,3.768,8.572,0.377,0.020,8.968
1781364904949590684,1781364904940532451,0.214,1000,4.158,3.896,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.404,0.356,0.056,0.035,0.491,0.312,0.678,0.432,4.607,4.715,1.000,0.984,4.421,4.133,8.554,0.142,0.143,8.839
1781364904979489687,1781364904970506242,0.300,1000,4.511,4.125,0.037,nan,nan,0.037,1084.000,0.000,0.000,0.406,0.366,0.071,0.039,0.540,0.324,0.031,nan,4.158,4.317,1.000,0.988,4.756,3.766,8.521,0.039,0.118,8.678
1781364904999668606,1781364904990532163,0.201,1096,4.980,3.884,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.402,0.357,0.062,0.037,0.514,0.274,0.597,0.363,4.511,4.732,1.000,0.975,5.239,3.362,8.601,0.193,0.136,8.930
1781364905029764065,1781364905020522721,0.196,1096,4.980,4.922,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.401,0.353,0.059,0.037,0.496,0.408,0.056,nan,4.980,5.100,1.000,0.987,5.874,2.764,8.638,0.173,0.229,9.040
1781364905050328568,1781364905040520160,0.168,1217,5.646,4.938,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.393,0.352,0.056,0.034,0.487,0.437,0.675,0.411,5.646,5.752,1.000,0.971,4.147,5.148,9.295,0.084,0.256,9.635
1781364905079874628,1781364905070514495,0.202,1217,3.887,3.856,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.387,0.351,0.053,0.032,0.484,0.355,0.030,nan,3.887,4.001,1.000,0.961,5.453,3.369,8.822,0.217,0.113,9.153
1781364905111542504,1781364905090518558,0.201,1277,5.036,4.324,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.358,0.069,0.039,0.513,0.338,0.679,0.424,5.036,5.135,1.000,0.939,5.705,3.163,8.867,10.486,1.464,20.817
