5.099825,3.904178,-3.179529,1.904759,1.607945,1.500000,-0.014832,0.250000,1.960000
5.119824,3.897448,-3.161042,1.935570,1.534530,1.500000,-0.014830,0.250000,1.970000
5.139824,3.889878,-3.142081,1.966139,1.481699,1.500000,-0.014827,0.260000,1.930000
5.159823,3.881444,-3.122692,1.994837,1.429264,1.500000,0.145476,0.290000,1.900000
5.179822,3.873242,-3.105229,2.023307,1.386875,1.500000,0.164525,0.310000,1.850000
5.199822,3.864554,-3.087950,2.050310,1.350266,1.500000,0.164825,0.330000,1.840000
5.219821,3.855153,-3.070442,2.077316,1.355801,1.500000,0.285268,0.350000,1.810000
5.239820,3.845014,-3.052730,2.104540,1.339793,1.500000,0.468747,0.350000,1.780000
5.259820,3.834112,-3.034837,2.130906,1.310176,1.500000,0.471141,0.350000,1.760000
5.279819,3.823357,-3.018195,2.156945,1.275853,1.500000,0.587341,0.370000,1.770000
5.299818,3.812345,-3.002055,2.181938,1.244757,1.500000,0.932510,0.380000,1.710000
5.319818,3.800741,-2.985915,2.206734,1.249029,1.500000,0.941635,0.490000,1.680000
5.339817,3.788566,-2.969845,2.231898,1.273463,1.500000,1.206811,0.480000,1.650000
5.359816,3.775846,-2.953911,2.257670,1.296521,1.500000,1.572828,0.490000,1.640000
5.379816,3.762601,-2.938184,2.283757,1.309514,1.500000,1.597058,0.560000,1.620000
5.399815,3.749300,-2.923211,2.310050,1.300031,1.500000,2.199048,0.560000,1.610000
5.419814,3.735594,-2.908562,2.335756,1.282344,1.500000,2.324104,0.570000,1.610000
5.439813,3.721506,-2.894257,2.361341,1.281183,1.522571,2.531439,0.580000,1.580000
5.459813,3.707078,-2.880338,2.387002,1.289681,1.555466,2.715746,0.580000,1.590000
5.479812,3.692355,-2.866849,2.412927,1.313128,1.590000,2.871992,0.590000,1.560000
5.499811,3.677380,-2.853832,2.439525,1.315578,1.625724,3.098121,0.590000,1.570000
5.519811,3.661733,-2.840948,2.465548,1.270023,1.663399,3.218278,0.590000,1.550000
5.539810,3.645878,-2.828563,2.490324,1.188119,1.701653,3.439703,0.600000,1.550000
5.559809,3.629827,-2.816629,2.513071,1.084375,1.741611,3.526521,0.600000,1.530000
5.579809,3.613595,-2.805098,2.533698,0.977390,1.781646,3.689243,0.610000,1.550000
5.599808,3.597195,-2.793924,2.552165,0.873676,1.822588,3.773058,0.610000,1.510000
5.619807,3.580580,-2.783020,2.568643,0.790122,1.863530,3.841549,0.620000,1.530000
5.639807,3.563613,-2.772259,2.583770,0.737186,1.904312,3.919472,0.630000,1.500000
5.659806,3.546518,-2.761768,2.598130,0.697659,1.945039,3.973412,0.630000,1.500000
5.679805,3.529315,-2.751538,2.611675,0.658631,1.985474,3.912273,0.640000,1.500000
5.699805,3.512022,-2.741560,2.624475,0.622743,2.024498,3.988420,0.620000,1.500000
5.719804,3.494656,-2.731826,2.636584,0.589862,2.063522,4.036373,0.630000,1.480000
5.739803,3.477076,-2.722241,2.648068,0.563248,2.102278,4.016537,0.640000,1.480000
5.759803,3.459309,-2.712812,2.659113,0.542748,2.140147,4.088242,0.670000,1.460000
5.779802,3.441501,-2.703608,2.669777,0.522669,2.178016,4.159947,0.670000,1.450000
5.799801,3.423656,-2.694620,2.680019,0.499926,2.215885,3.247345,0.680000,1.450000
5.819800,3.405778,-2.685839,2.689773,0.478756,2.245002,3.268235,0.690000,1.410000
5.839800,3.387872,-2.677254,2.699168,0.460667,2.273931,3.310079,0.690000,1.420000
5.859799,3.369651,-2.668724,2.708200,0.443908,2.302859,3.351923,0.700000,1.400000
