# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
5.279589,1.463605,0.160000,3.141593,-0.000000,3.000000,0.000000,1.129794,1.137943
5.309442,1.433752,0.160000,3.141593,0.000000,3.000000,0.000000,1.129968,1.139285
5.339296,1.403898,0.160000,-3.141593,0.000000,3.000000,0.000000,1.129997,1.139835
5.369149,1.374045,0.160000,-3.141593,-0.000000,3.000000,0.000000,1.130000,1.139975
5.399002,1.344192,0.160000,3.141593,-0.000000,3.000000,0.000000,1.130000,1.139998
5.428856,1.314338,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.458709,1.284485,0.160000,3.141593,-0.000000,3.000000,0.000000,1.130000,1.140000
5.488562,1.254632,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.518416,1.224778,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.548269,1.194925,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.578122,1.165072,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.607976,1.135218,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.637829,1.105365,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.667682,1.075512,0.160000,-3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.697536,1.045659,0.160000,3.141593,-0.000000,3.000000,0.000000,1.130000,1.140000
5.727389,1.015805,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.757242,0.985952,0.160000,-3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.787096,0.956099,0.160000,-3.141593,-0.000000,3.000000,0.000000,1.130000,1.140000
5.816949,0.926245,0.160000,3.141593,-0.000000,3.000000,0.000000,1.130000,1.140000
5.846802,0.896392,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.876655,0.866539,0.160000,-3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.906509,0.836685,0.160000,-3.141593,-0.000000,3.000000,0.000000,1.130000,1.140000
5.936362,0.806832,0.160000,3.141593,-0.000000,3.000000,0.000000,1.130000,1.140000
5.966215,0.776979,0.160000,3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
5.996069,0.747125,0.160000,-3.141593,0.000000,3.000000,0.000000,1.130000,1.140000
6.025922,0.717272,0.160000,-3.141593,-0.000000,3.000000,0.000000,1.130001,1.140000
6.055775,0.687419,0.160000,3.141593,-0.000000,3.000000,0.000000,1.130011,1.140000
6.085629,0.657565,0.160000,3.141593,0.000003,3.000000,0.000000,1.130068,1.140000
6.115482,0.627712,0.160000,-3.141592,0.000007,3.000000,0.000000,1.130273,1.140000
6.145335,0.597859,0.160000,-3.141592,-0.000142,2.999309,0.000000,1.130715,1.140000
6.175189,0.568005,0.160000,3.141584,-0.000303,2.988616,0.000000,1.131287,1.140002
6.205042,0.538152,0.160000,3.141575,0.007359,2.927929,0.000000,1.131750,1.140023
6.234896,0.508298,0.160001,-3.141162,0.012826,2.744530,0.000000,1.132089,1.140155
6.264738,0.478456,0.159975,-3.140845,-0.376388,2.406736,0.000000,1.132675,1.140683
6.294584,0.448610,0.159956,3.119558,4.755493,2.006343,0.000000,1.134001,1.142042
6.325025,0.418199,0.161303,-2.854153,7.031730,1.704073,0.000000,1.136176,1.144399
6.353493,0.395417,0.144231,-2.749393,-3.745390,1.596722,0.000000,1.138830,1.147336
6.381969,0.367226,0.140219,-3.067430,-6.671984,1.674506,0.000000,1.141808,1.150260
6.411703,0.337493,0.139927,-3.137766,-1.291481,1.834863,0.000000,1.145214,1.153060
6.441582,0.307614,0.139991,3.138765,-0.137122,1.916589,0.000000,1.148503,1.156003
6.471480,0.277716,0.140096,3.137223,2.466834,1.834816,0.000000,1.150722,1.159063
6.501398,0.247799,0.140252,-2.996865,6.894774,1.678782,0.000000,1.151696,1.161906
6.529081,0.221409,0.131890,-2.748817,1.269812,1.609837,0.000000,1.152021,1.164470
6.556764,0.196838,0.119139,-2.926561,-7.039473,1.729917,0.000000,1.152300,1.166901
6.586956,0.166656,0.119931,3.126957,-3.599060,2.036350,0.000000,1.152919,1.168955
6.616845,0.136767,0.120018,3.140388,0.257206,2.379821,0.000000,1.154105,1.170197
6.646692,0.106919,0.120003,-3.140864,0.047075,2.519188,0.000000,1.155872,1.170578
6.676534,0.077078,0.119974,-3.139988,-0.387207,2.343141,0.000000,1.157787,1.170199
6.706360,0.047252,0.119907,3.119218,5.047021,1.992739,0.000000,1.159169,1.168929
6.736832,0.016813,0.121323,-2.835661,6.982770,1.707290,0.000000,1.159795,1.166740
6.765594,-0.005547,0.103231,-2.750345,-4.337620,1.627804,0.000000,1.159968,1.164144
6.794379,-0.034181,0.100287,-3.085278,-6.604321,1.780013,0.000000,1.159997,1.161953
6.824091,-0.063891,0.099942,-3.136679,-0.961847,2.116920,0.000000,1.160004,1.160666
6.853967,-0.093766,0.099995,3.140593,-0.084417,2.501383,0.000000,1.160042,1.160194
6.883823,-0.123622,0.100002,3.141463,0.024277,2.738437,0.000000,1.160278,1.160303
6.913676,-0.153476,0.100002,-3.141143,0.032961,2.696517,0.000000,1.161169,1.161192
6.943518,-0.183318,0.099975,-3.139754,-0.380806,2.397425,0.000000,1.163248,1.163388
6.973338,-0.213137,0.099893,3.119323,5.127747,2.002655,0.000000,1.166309,1.166903
7.003814,-0.243580,0.101317,-2.830571,6.967420,1.695664,0.000000,1.169282,1.170930
7.032661,-0.265828,0.082955,-2.750534,-4.524507,1.551964,0.000000,1.171539,1.174641
7.061534,-0.294578,0.080291,-3.091723,-6.739157,1.547246,0.000000,1.173520,1.177755
7.091283,-0.324326,0.080035,3.137589,2.107523,1.647495,0.000000,1.175719,1.180454
7.121347,-0.354386,0.080531,-2.965666,6.909069,1.794990,0.000000,1.178036,1.182941
7.148899,-0.379909,0.070155,-2.747522,0.369727,1.868737,0.000000,1.180347,1.184988
7.176570,-0.405374,0.059329,-2.945249,-10.727432,1.794990,0.000000,1.182683,1.186244
7.206828,-0.435632,0.059071,2.914228,-7.554960,1.647495,0.000000,1.184717,1.186771
7.235886,-0.461497,0.072313,2.889802,15.760073,1.542141,0.000000,1.186004,1.186937
7.256417,-0.481985,0.070995,-2.587444,20.623131,1.505268,0.000000,1.186663,1.187080
7.287666,-0.502173,0.047142,-2.325516,3.034458,1.500000,0.000000,1.187302,1.187524
7.322748,-0.527372,0.022734,-2.386166,61.258535,1.500000,0.000000,1.188498,1.188611
7.338288,-0.516401,0.033742,0.775527,-64.574337,1.500000,0.000000,1.190468,1.190511
7.370670,-0.493154,0.056283,0.802490,-5.361956,1.500000,0.000000,1.193043,1.193053
7.400687,-0.473064,0.078587,0.440947,-12.997603,1.500000,0.000000,1.195641,1.195628
7.430170,-0.443601,0.079669,0.029129,-6.385831,1.500000,0.000000,1.197570,1.197479
7.459781,-0.413996,0.080308,0.063582,6.196574,1.500000,0.000000,1.198840,1.198471
7.488528,-0.385414,0.083374,0.390746,4.176769,1.500000,0.000000,1.200016,1.199052
7.517244,-0.362994,0.101317,0.303591,-6.907908,1.500000,0.000000,1.201242,1.199510
7.547704,-0.332566,0.099930,-0.018038,-5.262033,1.500000,0.000000,1.202131,1.199820
7.577434,-0.302838,0.100232,-0.013127,6.215015,1.505859,0.000000,1.202446,1.199954
7.607758,-0.272533,0.099142,0.355200,6.583385,1.552734,0.000000,1.202197,1.199971
7.637282,-0.251083,0.119429,0.380881,-5.825478,1.716797,0.000000,1.201388,1.199857
7.667046,-0.221320,0.119649,0.009822,-6.303765,2.044922,0.000000,1.200169,1.199407
7.696750,-0.191618,0.120014,0.006010,-0.168870,2.455078,0.000000,1.198867,1.198342
7.726606,-0.161762,0.120007,-0.000236,-0.104122,2.777344,0.000000,1.197634,1.196666
7.756463,-0.131906,0.119999,-0.000208,0.007890,2.894531,0.000000,1.196367,1.194696
7.786318,-0.102050,0.119994,0.000235,0.080951,2.777344,0.000000,1.194716,1.192615
7.816163,-0.072205,0.120013,0.004625,-0.223451,2.455078,0.000000,1.192113,1.190232
7.845912,-0.042458,0.120270,-0.013081,5.885190,2.050781,0.000000,1.188508,1.187360
7.876214,-0.012173,0.119228,0.358036,6.553880,1.769531,0.000000,1.184820,1.184362
7.905776,0.009237,0.139612,0.379265,-5.915289,1.769531,0.000000,1.182104,1.181990
7.935613,0.039074,0.139653,0.006678,-6.269274,2.044922,0.000000,1.180672,1.180675
7.965320,0.068779,0.140010,0.005966,-0.115748,2.402344,0.000000,1.180148,1.180281
7.995174,0.098633,0.140008,-0.000216,-0.124114,2.566406,0.000000,1.180022,1.180560
8.025032,0.128491,0.139997,-0.001445,0.049297,2.402344,0.000000,1.180002,1.181410
