# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
39.193306,-9.194992,0.091845,1.712253,-0.950049,2.675879,-0.282232,1.825000,1.125000
39.213303,-9.197625,0.111682,1.693269,-0.947387,2.673769,-0.176828,1.825000,1.125000
39.233299,-9.199879,0.131548,1.674349,-0.945374,2.672446,-0.063654,1.675000,1.125000
39.253296,-9.201756,0.151433,1.655481,-0.944024,2.671970,0.047530,1.825000,1.125000
39.273292,-9.203262,0.171402,1.636584,-0.943303,2.672325,0.157557,1.825000,1.125000
39.293289,-9.204388,0.191376,1.617712,-0.943407,2.673504,0.251260,1.800000,1.125000
39.313285,-9.205137,0.211342,1.598855,-0.944358,2.675383,0.324478,1.800000,1.125000
39.333282,-9.205509,0.231333,1.579957,-0.945969,2.677807,0.372404,1.800000,1.125000
39.353279,-9.205503,0.251364,1.560986,-0.948343,2.680586,0.421256,1.800000,1.125000
39.373275,-9.205117,0.271353,1.541992,-0.951894,2.683727,0.489143,1.850000,1.125000
39.393272,-9.204353,0.291289,1.522955,-0.956645,2.687369,0.555011,1.850000,1.125000
39.413269,-9.203202,0.311309,1.503731,-0.960638,2.691496,0.501490,1.875000,1.125000
39.433265,-9.201667,0.331271,1.484447,-0.965997,2.695219,0.434848,1.875000,1.125000
39.453262,-9.199754,0.351140,1.465098,-0.973072,2.698443,-0.021970,1.875000,1.125000
39.473258,-9.197451,0.370999,1.445565,-0.980232,2.698281,-0.021967,1.875000,1.125000
39.493255,-9.194748,0.390888,1.425826,-0.986898,2.698118,-0.021964,1.950000,1.125000
39.513251,-9.191665,0.410635,1.406015,-0.995978,2.697955,-0.021962,2.000000,1.125000
39.533248,-9.188207,0.430222,1.386094,-1.007572,2.697792,-0.021959,2.000000,1.125000
39.553245,-9.184308,0.449976,1.365737,-1.014464,2.697629,-0.021956,2.025000,1.125000
39.573241,-9.180029,0.469548,1.345322,-1.024076,2.697467,-0.021954,2.075000,1.125000
39.593238,-9.175382,0.488897,1.324820,-1.037063,2.697304,-0.021951,2.100000,1.125000
39.613234,-9.170298,0.508289,1.303914,-1.045605,2.697141,-0.021948,2.175000,1.125000
39.633231,-9.164790,0.527631,1.282832,-1.051533,2.696978,-0.021946,2.175000,1.125000
39.653227,-9.158931,0.546674,1.261790,-1.061411,2.696816,-0.021943,2.250000,1.125000
39.673224,-9.152675,0.565577,1.240532,-1.071373,2.696653,-0.021940,2.275000,1.125000
39.693221,-9.145914,0.584624,1.218859,-1.073930,2.696490,-0.021938,2.300000,1.175000
39.713217,-9.138834,0.603282,1.197367,-1.080642,2.696328,-0.021935,2.325000,1.175000
39.733214,-9.131426,0.621610,1.175901,-1.090961,2.696165,-0.021933,2.425000,1.175000
39.753210,-9.123402,0.640275,1.153692,-1.096070,2.696002,-0.021930,2.450000,1.175000
39.773207,-9.115110,0.658448,1.131709,-1.105627,2.695840,-0.021927,2.475000,1.200000
39.793204,-9.106545,0.676177,1.109806,-1.118608,2.695677,-0.021925,2.525000,1.200000
39.813200,-9.097269,0.694333,1.087082,-1.110804,2.695514,-0.021922,2.550000,1.175000
39.833197,-9.087800,0.711882,1.064988,-1.105511,2.695352,-0.021919,2.650000,1.175000
39.853193,-9.078035,0.729068,1.043176,-1.097953,2.695189,-0.021917,2.575000,1.175000
39.873190,-9.067590,0.746544,1.021098,-1.070231,2.695026,-0.021914,2.750000,1.150000
39.893186,-9.057079,0.763302,1.000220,-1.040051,2.694864,-0.021911,2.725000,1.150000
39.913183,-9.046060,0.780087,0.979699,-1.001340,2.694701,-0.021911,2.650000,1.150000
39.933180,-9.034678,0.796689,0.960044,-0.949444,2.694539,1.921295,2.600000,1.150000
39.953176,-9.023304,0.812626,0.942057,-0.887635,2.708759,3.451634,2.575000,1.150000
39.973173,-9.011129,0.829059,0.924466,-0.828872,2.734121,4.291267,2.550000,1.150000
39.993169,-8.999221,0.844588,0.908989,-0.748286,2.765328,5.248496,2.550000,1.150000
40.013166,-8.986580,0.860568,0.894273,-0.699557,2.803024,5.624828,2.525000,1.150000
40.033163,-8.974188,0.875793,0.881150,-0.631877,2.842868,6.190063,2.500000,1.150000
40.053159,-8.961188,0.891353,0.868478,-0.627688,2.886080,3.828480,2.500000,1.150000
40.073156,-8.948435,0.906238,0.856260,-0.616955,2.912486,2.135924,2.525000,1.175000
40.093152,-8.935085,0.921427,0.843040,-0.686421,2.927114,2.219171,2.500000,1.175000
40.113149,-8.921808,0.936123,0.828966,-0.739917,2.942235,2.305876,2.500000,1.175000
40.133145,-8.908209,0.950738,0.813728,-0.776136,2.957865,2.396077,2.475000,1.175000
40.153142,-8.894496,0.965031,0.798510,-0.750559,2.974020,2.489357,2.500000,1.175000
40.173139,-8.880351,0.979340,0.784155,-0.671876,2.990711,2.585771,2.525000,1.175000
40.193135,-8.866358,0.993120,0.771463,-0.615589,3.007950,2.684703,2.475000,1.100000
40.213132,-8.851859,1.007054,0.759762,-0.570986,3.025745,2.784726,2.475000,0.950000
40.233128,-8.837480,1.020559,0.748255,-0.590019,3.044093,2.887667,2.450000,0.950000
40.253125,-8.822586,1.034220,0.736282,-0.615115,3.063003,2.993299,2.475000,0.950000
40.273122,-8.807965,1.047305,0.723469,-0.684273,3.082483,3.100393,2.475000,0.950000
40.293118,-8.792394,1.060859,0.708904,-0.724889,3.102530,1.340650,2.475000,0.950000
40.313115,-8.777656,1.073315,0.694294,-0.785119,3.111159,-0.029204,2.475000,0.950000
40.333111,-8.761974,1.086158,0.677934,-0.825897,3.110972,-0.029200,2.475000,0.950000
40.353108,-8.746263,1.098594,0.661158,-0.842385,3.110784,-0.029197,2.475000,0.950000
40.373104,-8.730643,1.110539,0.644566,-0.844700,3.110596,-0.029193,2.500000,0.975000
40.393101,-8.714206,1.122673,0.627302,-0.845068,3.110409,-0.029190,2.525000,0.975000
40.413098,-8.698015,1.134207,0.610729,-0.808574,3.110221,-0.029186,2.525000,0.975000
40.433094,-8.681769,1.145391,0.595298,-0.757670,3.110033,-0.029186,2.550000,0.975000
40.453091,-8.664865,1.156654,0.580363,-0.714200,3.109846,1.833555,2.550000,0.975000
40.473087,-8.647957,1.167572,0.566476,-0.651159,3.121613,3.916690,2.550000,0.975000
40.493084,-8.631322,1.178009,0.554559,-0.564729,3.146603,5.464945,2.575000,0.975000
40.513081,-8.614184,1.188497,0.543996,-0.488536,3.181143,6.394466,2.600000,1.000000
40.533077,-8.596566,1.199039,0.534675,-0.421016,3.221088,7.039144,2.575000,1.000000
40.553074,-8.579688,1.208945,0.526972,-0.367383,3.264494,7.457155,2.600000,1.000000
40.573070,-8.562482,1.218876,0.520161,-0.319331,3.309858,7.784347,2.600000,1.025000
40.593067,-8.544919,1.228864,0.514157,-0.275827,3.356558,8.047232,2.625000,1.025000
40.613064,-8.527249,1.238783,0.508956,-0.243324,3.404161,8.216048,2.625000,1.025000
40.633060,-8.510037,1.248333,0.504237,-0.236304,3.452086,8.217115,2.650000,1.050000
40.653057,-8.492552,1.257929,0.499586,-0.230252,3.499361,8.214154,2.625000,1.050000
40.673053,-8.474807,1.267561,0.494991,-0.225077,3.545989,8.207278,2.675000,1.050000
40.693050,-8.457031,1.277104,0.490493,-0.221432,3.591973,8.191231,2.525000,1.075000
40.713046,-8.439575,1.286377,0.486129,-0.220220,3.637288,6.276048,2.525000,1.075000
40.733043,-8.421911,1.295662,0.481741,-0.219545,3.671630,5.496414,2.500000,1.075000
40.753040,-8.404049,1.304950,0.477324,-0.219381,3.701443,5.540819,2.425000,1.100000
40.773036,-8.386096,1.314186,0.472892,-0.219622,3.731257,5.573625,2.400000,1.100000
40.793033,-8.368435,1.323173,0.468539,-0.219902,3.761009,5.597787,2.400000,1.100000
40.813029,-8.350617,1.332142,0.464146,-0.220615,3.790654,5.610084,2.425000,1.100000
40.833026,-8.332652,1.341086,0.459707,-0.221754,3.820134,5.618027,2.425000,1.125000
40.853023,-8.314547,1.349999,0.455217,-0.223310,3.849429,5.618562,2.475000,1.125000
40.873019,-8.296662,1.358704,0.450778,-0.222936,3.878506,5.622407,2.675000,1.125000
40.893016,-8.278691,1.367353,0.446334,-0.222770,3.907386,5.628311,2.650000,1.150000
40.913012,-8.260611,1.375956,0.441872,-0.223003,3.936085,5.654063,2.575000,1.150000
40.933009,-8.242431,1.384507,0.437386,-0.223628,3.964705,5.702890,2.575000,1.150000
40.953006,-8.224288,1.392940,0.432912,-0.222997,3.993365,5.778607,2.500000,1.150000
40.973002,-8.206155,1.401272,0.428477,-0.221551,4.022197,5.842843,2.475000,1.175000
40.992999,-8.187947,1.409541,0.424058,-0.220452,4.051141,5.878528,2.425000,1.175000
