# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
24.287177,-0.713487,-5.954174,1.026346,-0.553121,1.721009,0.000000,1.310000,1.340000
24.385506,-0.664237,-5.877297,0.975673,-0.556277,1.668810,0.000000,1.440000,1.350000
24.483834,-0.611149,-5.803018,0.924853,-0.556328,1.642461,0.000000,1.560000,1.360000
24.582163,-0.554359,-5.731529,0.874171,-0.553288,1.640710,0.000000,1.720000,1.360000
24.680492,-0.494033,-5.662998,0.823902,-0.547289,1.650451,0.000000,1.830000,1.350000
24.778820,-0.430361,-5.597564,0.774308,-0.538564,1.655797,0.000000,1.680000,1.350000
24.877149,-0.363549,-5.535338,0.725623,-0.527426,1.648931,0.000000,1.630000,1.370000
24.975478,-0.293821,-5.476399,0.678051,-0.514246,1.634660,0.000000,1.520000,1.350000
25.073806,-0.221403,-5.420797,0.631761,-0.499419,1.625206,0.000000,1.440000,1.370000
25.172135,-0.146525,-5.368552,0.586885,-0.483348,1.630561,0.000000,1.380000,1.360000
25.270464,-0.069415,-5.319662,0.543519,-0.466413,1.652843,0.000000,1.340000,1.360000
25.368792,0.009707,-5.274098,0.501725,-0.448962,1.686676,0.000000,1.250000,1.360000
25.467121,0.090629,-5.231814,0.461536,-0.431301,1.721028,0.000000,1.200000,1.350000
25.565449,0.173155,-5.192750,0.422959,-0.413686,1.741002,0.000000,1.160000,1.330000
25.663778,0.257095,-5.156826,0.386204,-0.386920,1.733711,0.000000,1.100000,1.330000
25.762107,0.342253,-5.123890,0.352399,-0.354126,1.697743,0.000000,1.070000,1.320000
25.860435,0.428433,-5.093725,0.321429,-0.324789,1.647085,0.000000,1.070000,1.320000
25.958764,0.515471,-5.066131,0.292991,-0.298570,1.602946,0.000000,1.080000,1.300000
26.057093,0.603230,-5.040922,0.266819,-0.275134,1.579134,0.000000,1.080000,1.290000
26.155421,0.691594,-5.017926,0.242672,-0.254163,1.573546,0.000000,1.090000,1.260000
26.253750,0.780470,-4.996989,0.220338,-0.235366,1.572793,0.000000,1.090000,1.260000
26.352079,0.869775,-4.977968,0.199631,-0.218480,1.565044,0.000000,1.100000,1.230000
26.450407,0.959442,-4.960733,0.180388,-0.203272,1.549295,0.000000,1.080000,1.220000
26.548736,1.049414,-4.945166,0.162465,-0.189538,1.534231,0.000000,1.100000,1.220000
26.647065,1.139643,-4.931160,0.145735,-0.177096,1.530523,0.000000,1.090000,1.210000
26.745393,1.230086,-4.918615,0.130089,-0.165787,1.544456,0.000000,1.090000,1.180000
26.843722,1.320709,-4.907441,0.115429,-0.155474,1.575997,0.000000,1.080000,1.170000
26.942051,1.411482,-4.897555,0.101670,-0.146032,1.619739,0.000000,1.090000,1.150000
27.040379,1.502378,-4.888881,0.088737,-0.137353,1.667276,0.000000,1.080000,1.140000
27.138708,1.593376,-4.881349,0.076563,-0.129590,1.710462,0.000000,1.090000,1.130000
27.237037,1.684458,-4.874894,0.065039,-0.122785,1.744313,0.000000,1.100000,1.130000
27.335365,1.775605,-4.869461,0.054147,-0.115769,1.767726,0.000000,1.100000,1.100000
27.433694,1.866805,-4.864991,0.043904,-0.108553,1.781189,0.000000,1.090000,1.100000
27.532022,1.958045,-4.861425,0.034329,-0.101145,1.783409,0.000000,1.070000,1.080000
27.630351,2.049314,-4.858702,0.025438,-0.093554,1.771277,0.000000,1.060000,1.090000
27.728680,2.140603,-4.856759,0.017249,-0.085783,1.744751,0.000000,1.060000,1.070000
27.827008,2.231905,-4.855531,0.009778,-0.077836,1.711088,0.000000,1.060000,1.070000
27.925337,2.323213,-4.854951,0.003040,-0.069713,1.681446,0.000000,1.060000,1.050000
28.023666,2.414523,-4.854953,-0.002948,-0.061414,1.661574,0.000000,1.060000,1.050000
28.121994,2.505831,-4.855466,-0.008170,-0.052933,1.646651,0.000000,1.040000,1.010000
