idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
30151,2,0,311.469,362.672,253.294,4.851,32.899,52.174,6.362,246.943,0.290,13.333,109.378,12.923,0.740,97.365,5.061,34.979,0.850,79.170,137.484,77.300,6.922,92.554
30152,1,0,451.775,495.616,253.195,4.952,22.265,122.581,7.242,314.650,0.290,14.754,242.421,12.734,1.061,29.017,48.002,0.730,0.940,94.934,190.548,92.993,8.893,92.743
30153,2,0,289.164,323.212,219.846,4.831,15.974,50.763,6.451,225.828,0.261,12.394,103.366,11.563,0.850,73.398,4.881,28.118,0.840,73.329,124.441,71.489,7.172,92.513
30154,1,0,408.974,441.132,212.625,4.811,14.884,84.951,7.212,310.929,0.240,9.002,228.507,11.793,0.780,23.096,25.457,0.710,0.921,99.366,183.437,97.225,6.772,92.584
30155,2,0,233.539,265.527,165.362,4.841,14.244,63.236,6.522,157.670,0.260,12.163,100.165,9.992,0.760,70.218,5.001,13.704,0.860,24.807,106.727,23.036,6.662,92.604
30156,2,0,285.572,319.601,219.846,4.842,16.724,47.332,6.452,225.697,0.270,12.523,99.755,11.873,0.870,76.160,4.981,33.029,0.830,71.768,126.102,69.957,6.852,92.533
30157,2,0,229.168,262.266,164.561,4.821,15.334,46.612,6.362,170.473,0.250,11.943,97.705,9.872,0.860,71.028,5.041,30.188,0.850,23.446,121.190,21.626,6.482,92.563
30158,2,0,284.282,317.391,218.976,4.882,15.164,45.742,6.311,226.268,0.250,13.464,98.415,11.463,0.850,74.109,4.991,35.219,0.860,71.138,127.012,69.358,6.802,92.533
30159,2,0,234.900,270.629,169.253,4.941,17.744,52.053,6.472,170.263,0.250,12.293,101.376,9.873,1.511,71.808,5.211,25.566,0.820,24.596,120.131,22.645,6.861,92.544
30160,2,0,232.358,263.817,165.352,4.922,14.434,45.342,6.302,174.814,0.260,11.843,98.465,9.632,0.760,73.129,4.721,33.289,0.710,24.296,125.161,22.416,10.063,92.503
30161,2,0,229.288,262.036,164.111,4.831,15.394,46.872,6.272,170.083,0.250,12.283,97.925,10.092,0.851,71.778,4.911,30.608,0.740,22.626,121.670,20.916,6.912,92.533
30162,2,0,284.582,318.101,219.016,4.841,15.744,47.472,6.442,224.867,0.260,12.003,99.085,11.713,1.191,75.169,4.951,33.359,0.830,71.118,125.972,69.257,6.522,92.523
30163,2,0,241.521,273.850,176.685,4.831,14.924,46.802,6.321,182.566,0.260,12.073,97.165,9.602,0.810,69.908,4.981,29.487,0.810,23.056,119.881,21.295,6.692,92.513
30164,2,0,229.648,262.237,163.532,4.881,15.144,47.212,6.381,170.403,0.270,11.682,98.705,9.592,1.010,71.889,4.952,30.338,0.850,22.746,122.701,20.906,6.441,92.534
30165,2,0,228.948,260.907,163.333,4.842,14.674,47.212,6.252,169.443,0.251,11.943,97.574,10.063,0.731,70.797,5.042,29.358,0.810,23.036,120.571,21.205,6.962,92.543
30166,2,0,203.291,234.499,132.343,4.891,14.114,81.660,7.052,108.467,0.250,11.183,102.156,9.733,0.730,21.165,23.576,0.710,0.930,24.686,58.504,22.876,7.182,92.524
30167,2,0,194.180,225.407,128.322,4.831,14.133,77.960,7.201,102.987,0.250,9.553,97.085,9.453,0.780,20.965,25.436,0.690,0.930,21.185,56.874,19.355,6.872,104.236
30168,2,0,196.790,228.008,130.953,4.841,14.053,78.690,7.061,104.896,0.280,9.322,97.055,9.173,0.990,22.356,23.856,0.700,0.980,22.005,56.004,20.105,6.631,92.533
30169,2,0,212.654,245.673,141.246,4.832,15.304,86.141,6.942,113.269,0.250,10.382,104.427,11.173,0.961,23.766,28.557,0.700,0.950,24.746,62.135,22.826,6.642,92.583
30170,2,0,200.531,232.629,132.224,4.831,14.944,80.420,7.272,106.547,0.260,9.942,100.405,9.183,0.930,22.636,25.247,0.680,0.931,21.505,59.075,19.615,6.632,92.544
30171,2,0,287.513,320.001,217.775,4.831,14.853,47.902,6.422,227.137,0.250,12.073,102.226,11.533,0.860,73.969,5.021,32.088,0.830,71.528,127.643,69.667,6.921,92.614
30172,2,0,401.742,433.830,211.284,4.841,14.813,87.282,7.042,301.206,0.250,9.843,222.546,11.583,1.000,22.816,28.487,0.711,0.940,95.384,178.456,93.233,6.431,92.534
30173,2,0,302.797,335.065,216.965,4.821,15.164,47.872,6.291,242.582,0.250,11.893,118.100,11.563,0.770,72.238,4.851,30.137,0.810,71.979,141.736,69.968,6.532,92.544
30174,2,0,396.100,427.339,208.073,4.822,14.294,81.571,7.112,301.246,0.260,9.233,219.266,11.393,0.840,22.786,25.626,0.720,0.940,96.294,177.585,94.094,6.612,92.633
30175,2,0,264.197,297.065,180.335,4.831,15.524,47.372,6.221,204.872,0.290,11.713,116.730,11.693,0.880,70.258,4.971,28.747,0.820,23.766,139.285,21.736,21.215,92.624
30176,2,0,328.003,360.362,140.607,4.822,15.104,83.522,7.012,231.409,0.240,9.023,219.755,11.873,0.961,22.405,27.657,0.680,0.921,25.927,177.795,23.796,7.251,92.613
30177,2,0,298.166,330.403,215.214,4.841,14.444,48.582,6.201,237.571,0.250,11.783,115.189,11.473,0.760,70.508,4.921,27.757,0.840,71.878,136.615,69.877,6.692,92.544
30178,2,0,327.473,359.651,140.035,4.821,14.564,84.202,7.332,229.799,0.230,8.943,219.616,11.453,0.740,23.786,26.266,0.720,0.950,26.147,176.355,24.116,6.731,92.513
30179,2,0,313.129,345.347,214.184,4.841,14.554,47.862,6.531,253.024,0.250,11.423,131.163,11.532,0.790,71.908,4.881,29.678,0.830,71.429,154.349,69.418,6.802,92.584
30180,2,0,327.253,359.892,139.587,4.862,14.984,83.701,7.031,230.379,0.240,9.213,220.305,11.843,0.741,23.115,26.597,0.720,0.921,25.227,177.255,23.126,7.422,92.533
30181,2,0,302.367,334.155,216.995,4.831,14.524,47.702,6.251,242.322,0.260,11.973,117.160,13.163,0.780,70.088,4.971,28.417,0.830,72.238,139.305,70.198,6.722,92.644
30182,2,0,327.233,359.661,140.775,4.891,14.723,84.702,7.092,229.308,0.240,9.072,218.886,11.713,0.780,21.996,28.387,0.670,0.950,26.046,175.684,24.076,6.881,92.614
30183,2,0,262.926,295.375,138.675,4.842,14.974,82.411,7.232,167.052,0.250,9.963,156.700,11.893,0.730,24.156,24.776,0.710,0.910,25.026,114.249,23.206,6.602,92.533
30184,2,0,254.124,286.313,138.685,4.842,14.874,83.421,7.162,157.450,0.260,9.742,147.628,11.503,0.780,24.847,24.686,0.710,0.830,25.296,105.046,23.316,7.312,92.553
30185,2,0,195.310,226.768,130.594,4.902,14.163,78.630,7.042,103.316,0.240,11.583,96.174,9.572,0.750,21.776,23.496,0.700,0.961,22.416,55.934,20.636,6.712,92.543
30186,2,0,192.049,223.646,128.272,4.831,14.174,77.909,7.262,100.776,0.240,9.032,95.374,9.183,0.780,22.526,24.136,0.710,0.950,21.115,55.114,19.264,6.882,92.524
30187,2,0,196.920,229.518,132.164,4.831,14.794,82.551,7.191,100.915,0.500,9.873,97.354,9.362,0.770,21.275,27.547,0.691,0.950,21.446,54.944,19.575,6.292,92.524
30188,2,0,196.890,228.437,129.952,4.921,14.324,78.400,7.082,105.317,0.240,11.533,98.485,10.863,0.751,22.845,21.086,0.690,0.931,21.425,57.495,19.555,6.882,92.833
30189,2,0,195.549,227.157,130.533,4.871,14.344,78.460,7.162,103.566,0.260,9.222,96.624,9.442,0.781,20.935,25.767,0.700,0.931,21.076,55.724,19.185,6.552,92.643
30190,2,0,204.301,235.940,132.514,4.882,14.364,80.291,7.162,110.668,0.240,9.902,103.426,9.403,0.861,20.825,26.757,0.700,0.960,23.736,62.456,21.825,6.572,92.833
30191,2,0,254.594,300.496,151.909,16.114,17.345,83.992,7.112,157.510,0.250,9.392,148.587,11.473,0.790,27.417,25.427,0.710,0.961,24.726,105.717,22.835,6.721,92.594
30192,2,0,397.200,429.399,212.454,4.822,14.604,80.741,7.061,302.967,0.240,9.412,216.945,13.673,0.740,20.856,28.527,0.720,0.960,97.255,176.015,95.404,8.893,92.593
30193,2,0,424.797,457.806,240.601,4.881,15.064,47.582,6.412,364.842,0.240,11.893,217.205,11.543,0.870,71.308,5.072,29.648,0.840,96.854,240.191,95.044,6.801,92.524
30194,2,0,352.459,385.257,168.452,4.841,15.274,46.982,6.312,293.484,0.250,11.563,216.805,11.423,0.911,72.508,4.991,30.938,0.820,24.626,241.232,22.865,7.032,92.553
